t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
240.765,18.6653,1.08138,0.497276,1.5568050584307044e-06,0.629054101852532,1.6995870657931775e-06,0.013654451995006261,21475373.790607706
555.232,0.600694,0.893713,0.452387,0.0002490013287749319,0.5472798395732731,1.3475529420712014e-06,0.012158990092857378,35.931735781439635
785.728,6.54695,0.7228,0.636615,6.95441232358031e-06,0.5902915891740147,1.5286488890282088e-06,0.019975163415835176,441136.7081239747
1064.57,29.1767,0.69585,0.761827,7.654544274648035e-07,0.6337105465851147,1.720606838534968e-06,0.022970930503862855,140856066.68133146
2106.66,2.56824,0.360293,0.571814,2.3438100908414862e-05,0.39305489686697437,7.761615153930743e-07,0.00936569834929018,34027.50961216756
644.247,2.34772,0.785018,0.753748,3.4455597457685655e-05,0.669620832237709,1.8861592027032055e-06,0.026319604215139736,5011.537574410797
1605.43,6.80863,0.565928,0.205367,4.939279479427551e-06,0.28955495502870415,4.66389132009043e-07,0.004967829148787549,3600731.563542984
364.952,0.651726,0.83299,0.226806,0.00019550438871374445,0.3636906541757161,6.819465262372716e-07,0.005482596069386331,135.31561747863785
2613.0,0.715947,0.447339,0.276075,0.0001402862440535353,0.30417318422525913,5.062887688008624e-07,0.0069447490267201565,441.69630657704266
10980.6,17.3932,0.430562,0.46099,1.3006098736808891e-06,0.38779926863325015,7.589416652287986e-07,0.011911335497164879,77679827.57440417
4504.32,1.5376,0.598129,0.281464,4.914946223243214e-05,0.3522688778725599,6.466270670030539e-07,0.006998936235039989,5669.4037567985615
1865.89,1.25127,0.37349,0.345036,6.051146106373073e-05,0.3124622355540718,5.294918898649218e-07,0.009164760573516242,3976.323927135598
5902.84,0.940195,0.28314,0.307903,8.4260799738177e-05,0.2569953546407916,3.82301094867684e-07,0.00734743132624468,2277.7118888104997
6004.13,0.495662,0.228792,0.297826,0.00020778412123250705,0.22685216384522902,3.1052861764766545e-07,0.00576438104600941,252.60732931109337
513.821,0.610009,0.701079,0.58856,0.00023816210425586638,0.5587801749353819,1.3950777167491185e-06,0.017759488750607507,39.08218827375403
11999.2,1.03745,0.263094,0.280657,6.972559282040217e-05,0.2365331850135887,3.3292792142440044e-07,0.006796523386115972,4333.550095836264
1040.8,0.174527,0.675982,0.328879,0.0013737319649465493,0.40528596718875914,8.168319143710867e-07,0.008329250971502245,0.6186855344037605
6412.37,428.499,0.535183,0.599066,1.1996993596227824e-08,0.492770281360496,1.1313689780545699e-06,0.015663347179431762,13924449512378.78
1300.64,1.00284,0.721605,0.301458,0.0001006344460754391,0.39859819958601067,7.944909860397914e-07,0.007514335039477321,682.586421994587
4555.37,16.0613,0.515063,0.536115,1.5915124265296164e-06,0.4574416814435118,9.994390412281333e-07,0.014981164611241167,34434388.28899178
5091.23,1.00456,0.62287,0.250651,9.27504011910502e-05,0.3371517694631654,6.01043389854642e-07,0.006142103681951249,1121.557230076291
1951.71,1.23438,0.331446,0.359617,6.056593825800882e-05,0.30050262447479303,4.961471891254332e-07,0.008753878917976474,4233.390047767723
4454.99,12.3134,0.470217,0.544004,2.3288539926616448e-06,0.44006186187746577,9.36956955545236e-07,0.013201442420508708,13308928.853095042
9147.79,1.31791,0.343433,0.275178,5.194253400357488e-05,0.2672944322084959,4.0817519328849077e-07,0.007043031092411441,7750.557045858112
396.228,40.0807,0.836477,0.903284,5.193794862998313e-07,0.756604769568917,2.3119505684536894e-06,0.0316766244435948,294874657.17479646
7719.09,1.4091,0.593923,0.255904,5.5067515634270294e-05,0.33359399623206776,5.905098273664843e-07,0.006293833462644269,4584.503147355513
795.856,36.3396,0.730124,0.84295,5.720675404094815e-07,0.6826046352517977,1.947506016934271e-06,0.024725150130055322,270543527.60269576
1472.13,1.32793,0.637486,0.331796,6.428434806534091e-05,0.39620052711757836,7.865418488781023e-07,0.008437982370280886,2278.0957761036257
3794.56,0.167947,0.248391,0.329332,0.001103429007426936,0.24849516380429534,3.6145978668047956e-07,0.006279977300839539,2.504016069726711
2241.79,1.38129,0.342623,0.367828,5.1877938145513603e-05,0.30900816392739777,5.197725527325102e-07,0.009098209386721803,6106.716541202466
167.481,1.85025,1.20591,0.807042,5.63266644283001e-05,0.8553816635297672,2.836590517564973e-06,0.028896169238671728,898.5481283742854
545.035,0.694082,0.678846,0.606041,0.00019586608313531902,0.5582014684633333,1.392670503687439e-06,0.018609878553130853,65.94270870713935
9834.93,5.63511,0.382608,0.410136,6.650523437372135e-06,0.3448121576107689,6.239757376783651e-07,0.010339303502326116,1217471.658002167
13467.0,0.983771,0.25792,0.27814,7.497364413369845e-05,0.23313442231081055,3.249930618414832e-07,0.006646638251590494,3658.2685475688936
9250.78,16.078,0.438173,0.470333,1.4772663558155151e-06,0.39515281361449445,7.830783505795841e-07,0.012167176817027444,53606000.20540154
12916.6,38.5173,0.476118,0.471804,4.0695415850789914e-07,0.41260188804144154,8.415542248678517e-07,0.013416596506964548,1552525325.4875493
5509.28,0.181287,0.278011,0.328814,0.0010083810663367213,0.2630235743020311,3.9736341410752596e-07,0.00715205354169326,2.9087747350758217
6589.54,1.42071,0.730795,0.25308,5.8526796081316145e-05,0.3644551158367448,6.843372354301079e-07,0.00618136786349953,3362.7211774302004
3360.91,70.2877,0.572336,0.657766,1.8805916674428258e-07,0.5338819843998814,1.2930208554577916e-06,0.017127392315863434,7916220636.320304
2583.03,1.51506,0.322966,0.671348,5.342689958354789e-05,0.40009027180192525,7.994538637044057e-07,0.008156954522668666,3670.7498429994525
2304.82,58.0913,0.6191,0.68344,2.57556096844725e-07,0.5661330441720035,1.4258076068961986e-06,0.019217148768574093,3103532416.9250174
935.706,0.201721,0.603978,0.329331,0.0010654400105655913,0.3847575483359903,7.490463078270969e-07,0.008385935086269518,1.3341790196678636
7552.22,1.08044,0.576808,0.243719,8.059134437033436e-05,0.32057807913316017,5.526113368805435e-07,0.0059706534781117015,1774.3886986893942
4543.69,6.6554,0.675895,0.369245,5.949341994652422e-06,0.4310041186077369,9.050358585077141e-07,0.009561172760022484,1129776.384093809
435.571,1.25853,0.717485,0.736557,8.533674246062268e-05,0.6328432061037715,1.7166837251032768e-06,0.024270325911568955,490.368085723603
4077.26,1.6493,0.3156,0.589437,4.487728990363531e-05,0.3718873160111934,7.077540499866121e-07,0.007987070350499292,6601.181140639961
2382.68,0.633207,0.282084,0.414035,0.00016544975429051294,0.2964234841612808,4.849732290516298e-07,0.007152948155285034,296.98132487112036
7728.59,371.557,0.532283,0.56116,1.4588238216259675e-08,0.4757495123075495,1.066990794755168e-06,0.015630908460041924,8764769717003.45
2260.17,4.07599,0.71529,0.369304,1.2645234211673285e-05,0.44265590244322545,9.461801926730484e-07,0.00953710238066303,144698.23642702698
1514.99,1.77291,0.375946,0.576063,4.129841995460036e-05,0.4033007775134597,8.10174404360261e-07,0.009861349690130547,7197.376589287363
346.209,1.30162,1.13796,0.438137,8.447108938775094e-05,0.6013475800633707,1.576664777918946e-06,0.011572091596981022,548.6309236184688
923.363,2.21724,0.586265,0.73363,3.4769110333608364e-05,0.5702099000107499,1.4429612722374294e-06,0.01759383425277436,6394.469637050713
3316.89,79.7678,0.59501,0.616087,1.5434443889449908e-07,0.527064784531171,1.2656202643796684e-06,0.018252399157892736,13697124079.972559
3328.28,0.282177,0.383586,0.221466,0.0005185096890618044,0.2518508063627838,3.696315180209093e-07,0.0054707612399046,18.49168012329454
3310.08,0.540742,0.579193,0.23633,0.0002269216308178388,0.3158770350315388,5.391713924273788e-07,0.005772477657201477,115.0187410457935
2020.54,0.537915,0.676671,0.23333,0.00024159803404430664,0.33666697231259124,5.996036602110517e-07,0.005669814067668204,87.50493828943063
101.551,36.3101,1.26398,0.293546,5.699272582117186e-07,0.5048504647200271,1.1779712390625726e-06,0.007224454847005586,451775085.05954355
1149.2,2.28097,0.588008,0.748872,3.35358869302613e-05,0.5768408542477682,1.4710364655466844e-06,0.017644075445427444,6906.518604144635
1342.03,0.882272,0.700834,0.520853,0.0001332659424779453,0.5248149635604384,1.2566290685870431e-06,0.014892424890436351,204.07150739151476
2496.04,1.83256,0.33895,0.61702,3.938018673573188e-05,0.39461362393870125,7.81298297927653e-07,0.008667189725254976,8472.617347221698
1713.15,11.7711,0.729465,0.342262,2.5612941395581333e-06,0.4289444483976507,8.978390808468244e-07,0.008701758369249097,10776681.61422957
5319.74,18.9913,0.498579,0.530534,1.2247358609359133e-06,0.44768826368631237,9.641758927139357e-07,0.014330250104517703,71774913.78486547
4826.62,1.08812,0.540983,0.26356,7.895913548219846e-05,0.32458468012253316,5.641701658990364e-07,0.006527032693203087,1835.5051833802208
4966.96,0.547025,0.273024,0.320872,0.00019032129387006294,0.25750016268785,3.835534845743708e-07,0.007016411095733342,258.47644657075324
284.076,4.98947,1.19905,0.770475,1.2581779477798981e-05,0.8326935629079176,2.712306503796641e-06,0.026523228945013737,51159.28780310015
