t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
7658.85,40.9049,0.50027,0.551255,3.9164243486546684e-07,0.457056911393257,9.980383294178937e-07,0.014349641831907728,1450069798.9721234
3892.47,9.2671,0.442043,0.217914,2.877298963512275e-06,0.2668988252386683,4.071688294277671e-07,0.005338253194290437,17425059.814597845
184.17,3.05365,0.840641,1.10225,2.6099865828229024e-05,0.8364591145172646,2.732779657027321e-06,0.03148763065948637,7254.409855189191
4885.29,27.8761,0.526823,0.563406,7.088490929048196e-07,0.47422906823452526,1.061313539035902e-06,0.015398053867028173,280277542.4780072
1075.27,3.24135,0.589658,0.758665,1.9881585821871835e-05,0.5813415414277481,1.4902152935305897e-06,0.01770055107532674,27486.768956364343
318.564,1.34821,0.94172,0.485227,7.624485605914933e-05,0.5821548005585535,1.4936914378102365e-06,0.013293811304555416,761.0606954899404
5469.61,18.9646,0.528407,0.499911,1.2268490530183755e-06,0.44739514359367577,9.631239790478408e-07,0.01438840779234716,71523741.59296714
759.219,0.197478,0.687069,0.329431,0.001147938323425138,0.40873084633490026,8.284362814477108e-07,0.008339957437579188,0.9877972872528619
3261.84,21.9021,0.564132,0.586908,1.0458261948091464e-06,0.5009015500793698,1.162654595310786e-06,0.016933387109222837,90691381.943213
12610.5,241.122,0.502798,0.555156,2.7448655729998083e-08,0.45982416478830673,1.0081296877445406e-06,0.014441422301659415,1719238607699.626
3186.0,22.7993,0.561049,0.58105,9.808724791125137e-07,0.4970359806490284,1.1477389866712245e-06,0.016813057974581685,109001424.56460725
971.626,6.25942,1.19353,0.643024,8.646565884000791e-06,0.7555019210036329,2.3063366900334783e-06,0.01962872600303455,163582.30297917326
1935.73,2.24516,0.348822,0.741433,3.1012447556771436e-05,0.43661620490712355,9.247617050866846e-07,0.00889355717430349,13534.722846552875
9148.4,9.0122,0.428292,0.430655,3.4227871713910427e-06,0.3738766995830534,7.140754246934418e-07,0.011901826126046155,6253910.061963523
