Age (Myr),Redshift
897.6914819119442,6.163240829204813
899.0065568334426,6.156251865121643
900.321631754941,6.149279805923747
901.6367066764394,6.14232471312459
902.951781597938,6.135386459220249
904.2668565194363,6.128464932689588
905.5819314409348,6.121560182521119
906.8970063624331,6.114672019567101
908.2120812839316,6.10780043506944
909.52715620543,6.1009453817880965
910.8422311269285,6.094106737148628
912.1573060484268,6.087284513393457
913.4723809699253,6.080478674798592
914.7874558914236,6.073688974192834
916.1025308129222,6.0669155755081325
917.4176057344205,6.060158224083022
918.732680655919,6.053417005694067
920.0477555774174,6.046691836383815
921.3628304989159,6.039982549456956
922.6779054204143,6.033289169226187
923.9929803419127,6.0266116229345945
925.3080552634111,6.019949869275813
926.6231301849095,6.013303862189771
927.938205106408,6.006673422798815
929.2532800279064,6.00005863076555
930.5683549494048,5.99345939457662
931.8834298709032,5.986875567590087
933.1985047924016,5.98030718943432
934.5135797139001,5.973754191556817
935.8286546353986,5.9672165053280875
937.1437295568969,5.9606940549203955
938.4588044783955,5.954186776764042
939.7738793998938,5.947694644215869
941.0889543213923,5.941217586607766
942.4040292428906,5.934755532637981
943.7191041643891,5.928308421158458
945.0341790858874,5.921876300606338
946.349254007386,5.915458967031914
947.6643289288843,5.909056511205159
948.9794038503828,5.902668712835123
950.2944787718812,5.896295645151116
951.6095536933797,5.889937210086155
952.9246286148781,5.883593370389601
954.2397035363765,5.877264032616288
955.5547784578749,5.870949155899855
956.8698533793734,5.864648738957683
958.1849283008718,5.8583626642322555
959.5000032223702,5.852090932757316
960.8150781438686,5.845833505069591
962.130153065367,5.839590203666794
963.4452279868655,5.833361087093743
964.7603029083639,5.827146117881941
966.0753778298624,5.820945183961358
967.3904527513607,5.814758289960785
968.7055276728593,5.808585332669091
970.0206025943576,5.802426278317285
971.3356775158561,5.796281037874126
972.6507524373544,5.790149622042412
973.965827358853,5.784032017071071
975.2809022803513,5.777928071963088
976.5959772018498,5.771837830802062
977.9110521233481,5.76576111015557
979.2261270448466,5.759698004136439
980.5412019663449,5.753648436661943
981.8562768878435,5.747612285286153
983.1713518093419,5.741589593251205
984.4864267308403,5.735580248551226
985.8015016523387,5.729584227107249
987.1165765738372,5.7236014367183135
988.4316514953356,5.71763193461595
989.746726416834,5.711675621358746
991.0618013383324,5.705732400325455
992.3768762598309,5.699802258827561
993.6919511813293,5.6938852075656
995.0070261028277,5.687981131307377
996.3221010243261,5.682089996210679
997.6371759458245,5.676211716211309
998.9522508673231,5.670346363226732
1000.2673257888214,5.664493794361606
1001.5824007103199,5.658653963699274
1002.8974756318182,5.652826951390949
1004.2125505533168,5.647012531345124
1005.5276254748151,5.6412107718643565
1006.8427003963136,5.635421575755805
1008.1577753178119,5.629644969243178
1009.4728502393104,5.623880870582621
1010.7879251608088,5.618129205426507
1012.1030000823073,5.6123899614000825
1013.4180750038056,5.606663112469256
1014.7331499253041,5.600948578163653
1016.0482248468026,5.5952462898648845
1017.363299768301,5.589556342144583
1018.6783746897994,5.583878521702621
1019.9934496112978,5.578212883882915
1021.3085245327962,5.572559393196492
1022.6235994542947,5.566917946093786
1023.9386743757931,5.561288586197662
1025.2537492972915,5.555671187276301
1026.5688242187898,5.55006570483776
1027.8838991402883,5.5444721907646946
1029.1989740617869,5.538890563999191
1030.5140489832852,5.533320709471563
1031.8291239047837,5.52776275351619
1033.144198826282,5.5222164619547
1034.4592737477806,5.516681854497245
1035.7743486692789,5.511159015823379
1037.0894235907774,5.505647737718814
1038.4044985122757,5.500148087666523
1039.7195734337743,5.494660021058627
1041.0346483552726,5.489183440666336
1042.349723276771,5.483718329146118
1043.6647981982694,5.47826466751267
1044.979873119768,5.472822443647203
1046.2949480412663,5.467391517651377
1047.6100229627648,5.46197196456971
1048.9250978842633,5.456563685582467
1050.2401728057616,5.451166658553139
1051.55524772726,5.4457808341336005
1052.8703226487585,5.440406219700182
1054.185397570257,5.4350427252062445
1055.5004724917553,5.429690332614232
1056.8155474132536,5.424349025494894
1058.1306223347522,5.419018667834333
1059.4456972562507,5.413699373934715
1060.760772177749,5.4083910361575285
1062.0758470992473,5.403093602153919
1063.3909220207458,5.3978070386806465
1064.7059969422444,5.392531347560988
1066.0210718637427,5.387266384884529
1067.3361467852412,5.3820122863565265
1068.6512217067395,5.376768932908788
1069.966296628238,5.371536255605657
1071.2813715497364,5.366314247333981
1072.596446471235,5.361102860690186
1073.9115213927332,5.355902078803629
1075.2265963142318,5.350711919503193
1076.54167123573,5.345532212050598
1077.8567461572286,5.3403630917331
1079.1718210787271,5.335204337665872
1080.4868960002254,5.330056088792143
1081.8019709217238,5.32491821367375
1083.1170458432223,5.319790688669052
1084.4321207647208,5.31467351120992
1085.7471956862191,5.309566579185945
1087.0622706077174,5.304469965734742
1088.377345529216,5.29938350188145
1089.6924204507145,5.294307348917834
1091.0074953722128,5.289241305163339
1092.3225702937111,5.284185369433185
1093.6376452152097,5.279139562784606
1094.9527201367082,5.2741037621259546
1096.2677950582065,5.269078116022646
1097.582869979705,5.264062381767221
1098.8979449012033,5.25905661567239
1100.2130198227019,5.2540608372719415
1101.5280947442002,5.24907494481067
1102.8431696656987,5.244098941256417
1104.158244587197,5.239132732856099
1105.4733195086956,5.234176355373053
1106.7883944301939,5.229229786644963
1108.1034693516924,5.224292948443575
1109.4185442731907,5.219365816979575
1110.7336191946893,5.21444840425227
1112.0486941161876,5.2095406553129076
1113.363769037686,5.204642509215069
1114.6788439591846,5.199753949007322
1115.993918880683,5.19487497509407
1117.3089938021812,5.190005563720967
1118.6240687236798,5.185145574473273
1119.9391436451783,5.180295187081426
1121.2542185666766,5.1754541575132835
1122.569293488175,5.170622612979417
1123.8843684096735,5.16580039295585
1125.199443331172,5.1609875291073735
1126.5145182526703,5.156184032226507
1127.8295931741688,5.1513898710454775
1129.1446680956672,5.1466048985407244
1130.4597430171657,5.141829233877038
1131.774817938664,5.137062753431308
1133.0898928601625,5.132305517101329
1134.4049677816608,5.127557398508443
1135.7200427031594,5.122818394653936
1137.0351176246577,5.118088499705924
1138.3501925461562,5.1133676771328425
1139.6652674676545,5.108655922174694
1140.980342389153,5.103953205363945
1142.2954173106514,5.099259452749295
1143.61049223215,5.094574652468805
1144.9255671536484,5.089898796479681
1146.2406420751468,5.085231852320556
1147.555716996645,5.080573800102329
1148.8707919181436,5.075924554972197
1150.1858668396421,5.071284201555642
1151.5009417611404,5.066652579062798
1152.8160166826387,5.062029827052545
1154.1310916041373,5.057415744810351
1155.4461665256358,5.052810421206755
1156.7612414471341,5.048213781554694
1158.0763163686324,5.04362576323584
1159.391391290131,5.039046444757346
1160.7064662116295,5.034475738004175
1162.0215411331278,5.0299135756091005
1163.3366160546261,5.025360036153329
1164.6516909761247,5.0208150149965025
1165.9667658976232,5.016278504309217
1167.2818408191215,5.011750444252636
1168.59691574062,5.00723090090615
1169.9119906621186,5.002719771785801
1171.2270655836169,4.998217045339586
1172.5421405051152,4.993722702377825
1173.8572154266137,4.9892367250751315
1175.1722903481123,4.984759136969778
1176.4873652696106,4.980289773522379
1177.8024401911089,4.975828755081025
1179.1175151126074,4.9713759720267525
1180.432590034106,4.966931433282785
1181.7476649556043,4.96249512522616
1183.0627398771026,4.95806697188872
1184.377814798601,4.953646977717781
1185.6928897200996,4.94923514872906
1187.007964641598,4.944831411607851
1188.3230395630962,4.940435782894268
1189.6381144845948,4.9360482554331195
1190.9531894060933,4.9316687174129346
1192.2682643275916,4.927297253315503
1193.58333924909,4.922933764887666
1194.8984141705885,4.9185781979594925
1196.213489092087,4.914230615749178
1197.5285640135853,4.909890968130382
1198.8436389350838,4.905559248073933
1200.1587138565824,4.901235394687832
1201.4737887780807,4.896919356068903
1202.788863699579,4.892611199167955
1204.1039386210775,4.888310809973262
1205.419013542576,4.884018277776894
1206.7340884640744,4.879733468042459
1208.0491633855727,4.875456402201464
1209.3642383070712,4.871187097220896
1210.6793132285698,4.866925440290709
1211.994388150068,4.862671474084307
1213.3094630715664,4.858425206948714
1214.624537993065,4.854186501774741
1215.9396129145634,4.849955460210392
1217.2546878360617,4.845731986032947
1218.56976275756,4.841516080180128
1219.8848376790586,4.837307709096838
1221.1999126005571,4.833106878260177
1222.5149875220554,4.828913569115034
1223.8300624435537,4.824727699415972
1225.1451373650523,4.820549287669126
1226.4602122865508,4.816378335876036
1227.7752872080491,4.812214808499241
1229.0903621295474,4.808058662234116
1230.405437051046,4.803909897939949
1231.7205119725445,4.799768463781737
1233.0355868940428,4.795634398136376
1234.3506618155413,4.791507625564131
1235.6657367370399,4.787388167879969
1236.9808116585382,4.783275924204814
1238.2958865800365,4.779170959569109
1239.610961501535,4.775073223910747
1240.9260364230336,4.77098273333756
1242.2411113445319,4.766899375203465
1243.5561862660302,4.762823260372484
1244.8712611875287,4.758754203257447
1246.1863361090273,4.754692312069657
1247.5014110305256,4.750637533922792
1248.8164859520239,4.746589865265344
1250.1315608735224,4.742549195329796
1251.446635795021,4.738515643572956
1252.7617107165192,4.734489077044932
1254.0767856380176,4.730469561028626
1255.391860559516,4.726457018355942
1256.7069354810146,4.722451421433506
1258.022010402513,4.718452798569673
1259.3370853240112,4.714461089309826
1260.6521602455098,4.710476336754134
1261.9672351670083,4.706498418556108
1263.2823100885066,4.702527391525128
1264.5973850100052,4.698563208533148
1265.9124599315037,4.694605873490037
1267.227534853002,4.690655372537538
1268.5426097745003,4.686711673220589
1269.8576846959988,4.682774717070886
1271.1727596174974,4.678844541761908
1272.4878345389957,4.674921114342371
1273.802909460494,4.671004413625835
1275.1179843819925,4.667094401111939
1276.433059303491,4.663191071498145
1277.7481342249894,4.65929442466439
1279.0632091464877,4.6554044177769
1280.3782840679862,4.651521026409308
1281.6933589894848,4.6476442675285865
1283.008433910983,4.643774116313663
1284.3235088324814,4.639910509467299
1285.63858375398,4.6360535168803
1286.9536586754784,4.632203033219148
1288.2687335969767,4.628359042059163
1289.583808518475,4.624521586505883
1290.8988834399736,4.6206906194953055
1292.2139583614721,4.61686610112174
1293.5290332829704,4.613048085441091
1294.844108204469,4.609236479136165
1296.1591831259675,4.6054312488886175
1297.4742580474658,4.601632460545442
1298.7893329689641,4.5978400704370435
1300.1044078904627,4.594054034939724
1301.4194828119612,4.590274329830083
1302.7345577334595,4.586500979421434
1304.0496326549578,4.5827339168201835
1305.3647075764563,4.578973200099448
1306.6797824979549,4.575218711263278
1307.9948574194532,4.571470492185829
1309.3099323409515,4.567728549126419
1310.62500726245,4.563992852953848
1311.9400821839486,4.5602633264888865
1313.2551571054469,4.556540016685492
1314.5702320269452,4.55282288636077
1315.8853069484437,4.549111941824489
1317.2003818699422,4.545407091498622
1318.5154567914406,4.541708412011056
1319.8305317129389,4.53801582649993
1321.1456066344374,4.534329388232092
1322.460681555936,4.53064896592969
1323.7757564774342,4.5269746548432
1325.0908313989326,4.5233064075754505
1326.405906320431,4.519644181839702
1327.7209812419296,4.515987939739862
1329.036056163428,4.512337746447465
1330.3511310849265,4.508693509736961
1331.666206006425,4.505055267894013
1332.9812809279233,4.501422972816774
1334.2963558494216,4.497796604971455
1335.6114307709202,4.494176156623493
1336.9265056924187,4.49056167605416
1338.241580613917,4.4869530334376275
1339.5566555354153,4.483350267098651
1340.8717304569138,4.479753386189712
1342.1868053784124,4.476162344248999
1343.5018802999107,4.4725771519494195
1344.816955221409,4.468997770730392
1346.1320301429075,4.465424149630198
1347.447105064406,4.461856361592535
1348.7621799859044,4.458294323763655
1350.0772549074027,4.454738055076744
1351.3923298289012,4.451187519507253
1352.7074047503997,4.447642718958018
1354.022479671898,4.444103644507381
1355.3375545933964,4.440570218754358
1356.652629514895,4.4370425096575525
1357.9677044363934,4.433520468151923
1359.2827793578917,4.430004113224915
1360.5978542793903,4.426493329111133
1361.9129292008888,4.4229881980080705
1363.2280041223871,4.4194886916968255
1364.5430790438854,4.4159947815615
1365.858153965384,4.412506445234472
1367.1732288868825,4.409023669260777
1368.4883038083808,4.405546441202907
1369.8033787298791,4.402074759408534
1371.1184536513776,4.3986085915104125
1372.4335285728762,4.395147976167639
1373.7486034943745,4.391692809523805
1375.0636784158728,4.388243148297241
1376.3787533373713,4.384798905206997
1377.6938282588699,4.3813602013923445
1379.0089031803682,4.377926864151828
1380.3239781018665,4.374498992725181
1381.639053023365,4.371076546993646
1382.9541279448636,4.3676594443028245
1384.2692028663619,4.3642477741291925
1385.5842777878602,4.360841478501626
1386.8993527093587,4.357440484044403
1388.2144276308572,4.354044881565049
1389.5295025523556,4.350654588524264
1390.844577473854,4.3472696470454055
1392.1596523953526,4.3438899833909685
1393.474727316851,4.340515633950195
1394.7898022383492,4.337146570020138
1396.1048771598478,4.333782699340316
1397.4199520813463,4.330424125813372
1398.7350270028446,4.32707081577428
1400.050101924343,4.3237226566440725
1401.3651768458415,4.320379789744132
1402.68025176734,4.31704208628114
1403.9953266888383,4.313709613771634
1405.3104016103366,4.3103822642159715
1406.6254765318351,4.30706004119919
1407.9405514533337,4.303743010227428
1409.255626374832,4.3004311204284695
1410.5707012963303,4.297124355074014
1411.8857762178288,4.2938226831081066
1413.2008511393274,4.290526119627131
1414.5159260608257,4.28723460016502
1415.831000982324,4.283948183619222
1417.1460759038225,4.280666828744442
1418.461150825321,4.27739051981768
1419.7762257468194,4.274119245853302
1421.0913006683177,4.270852966927275
1422.4063755898162,4.267591744976681
1423.7214505113147,4.264335476740462
1425.036525432813,4.2610841867624485
1426.3516003543116,4.257837926424016
1427.6666752758101,4.254596565000048
1428.9817501973084,4.251360142827718
1430.2968251188067,4.248128686315954
1431.6119000403053,4.244902161216028
1432.9269749618038,4.24168054888929
1434.2420498833021,4.2384638416086595
1435.5571248048004,4.2352519584938655
1436.872199726299,4.232045017752423
1438.1872746477975,4.228842905196059
1439.5023495692958,4.225645663987038
1440.817424490794,4.222453271997414
1442.1324994122926,4.2192656729273255
1443.4475743337912,4.216082919882231
1444.7626492552895,4.212904974401361
1446.0777241767878,4.2097317787692115
1447.3927990982863,4.206563395548196
1448.7078740197849,4.203399800405704
1450.0229489412832,4.200240924453862
1451.3380238627815,4.197086836506747
1452.65309878428,4.193937463961279
1453.9681737057786,4.190792789568556
1455.2832486272769,4.187652854929427
1456.5983235487754,4.184517615046799
1457.913398470274,4.181387079194145
1459.2284733917722,4.178261220867163
1460.5435483132705,4.175139989234817
1461.858623234769,4.172023440870842
1463.1736981562676,4.168911542529861
1464.488773077766,4.165804271107463
1465.8038479992642,4.162701634991608
1467.1189229207628,4.159603629204883
1468.4339978422613,4.1565101807928455
1469.7490727637596,4.1534212932256045
1471.064147685258,4.150337058667997
1472.3792226067565,4.1472573857286505
1473.694297528255,4.144182208736865
1475.0093724497533,4.141111630331064
1476.3244473712516,4.138045555821287
1477.6395222927501,4.134984023568204
1478.9545972142487,4.131926995375621
1480.269672135747,4.128874486771991
1481.5847470572453,4.125826473545848
1482.8998219787438,4.122782909053897
1484.2148969002424,4.119743866586995
1485.5299718217407,4.116709243740643
1486.845046743239,4.113679080579543
1488.1601216647377,4.110653377429562
1489.475196586236,4.107632062693019
1490.7902715077344,4.1046152107074825
1492.105346429233,4.101602713658755
1493.4204213507314,4.098594686818369
1494.7354962722297,4.095590996985185
1496.050571193728,4.092591661181143
1497.3656461152266,4.08959674511979
1498.6807210367251,4.086606161603376
1499.9957959582234,4.083619959975269
1501.3108708797217,4.0806380418091885
1502.6259458012203,4.077660498285961
1503.9410207227188,4.074687252304097
1505.256095644217,4.071718271950842
1506.5711705657154,4.068753654309719
1507.886245487214,4.065793273679242
1509.2013204087125,4.062837214210229
1510.5163953302108,4.059885364999827
1511.831470251709,4.056937810284012
1513.1465451732076,4.053994506354865
1514.4616200947062,4.051055454470595
1515.7766950162045,4.0481205834685605
1517.0917699377028,4.045189955481119
1518.4068448592013,4.042263504152164
1519.7219197806999,4.039341302522432
1521.0369947021982,4.036423236174782
1522.3520696236967,4.033509417318187
1523.6671445451952,4.030599684356167
1524.9822194666936,4.0276941617185775
1526.2972943881919,4.024792787023218
1527.6123693096904,4.021895542158653
1528.927444231189,4.01900244675106
1530.2425191526872,4.016113449662079
1531.5575940741855,4.013228575043339
1532.872668995684,4.010347796174771
1534.1877439171826,4.007471089375156
1535.502818838681,4.004598508499724
1536.8178937601792,4.001729959491271
1538.1329686816778,3.9988655280712537
1539.4480436031763,3.9960051242739794
1540.7631185246746,3.993148769945811
1542.078193446173,3.990296430125166
1543.3932683676715,3.9874481694509445
1544.70834328917,3.984603882552081
1546.0234182106683,3.9817636152239504
1547.3384931321666,3.978927370745152
1548.6535680536651,3.9760950986969026
1549.9686429751637,3.9732668118538634
1551.283717896662,3.970442502418597
1552.5987928181605,3.9676221505264255
1553.913867739659,3.9648057311931044
1555.2289426611574,3.9619933108909144
1556.5440175826557,3.959184844583888
1557.8590925041542,3.956380223078856
1559.1741674256527,3.953579580879501
1560.489242347151,3.9507828333575166
1561.8043172686494,3.9479899822020084
1563.119392190148,3.9452010342991004
1564.4344671116464,3.9424159932426477
1565.7495420331447,3.9396347885411305
1567.064616954643,3.9368574934308542
1568.3796918761416,3.9340840197593656
1569.69476679764,3.931314422664112
1571.0098417191384,3.928548644571141
1572.3249166406367,3.925786718367982
1573.6399915621353,3.9230286388331126
1574.9550664836338,3.920274315794503
1576.270141405132,3.9175238360650173
1577.5852163266304,3.9147771562982734
1578.900291248129,3.91203427169198
1580.2153661696275,3.9092951677116075
1581.5304410911258,3.9065598519937605
1582.845516012624,3.903828256636125
1584.1605909341229,3.9011004614697424
1585.4756658556212,3.898376387867452
1586.7907407771195,3.895656080534285
1588.105815698618,3.892939478619521
1589.4208906201166,3.8902266185578753
1590.7359655416149,3.8875175045767825
1592.0510404631132,3.884812047547126
1593.3661153846117,3.8821102977579423
1594.6811903061102,3.8794122533468665
1595.9962652276085,3.8767179022221074
1597.3113401491069,3.8740272331800276
1598.6264150706054,3.8713402019307637
1599.941489992104,3.8686568705050113
1601.2565649136022,3.8659771251395303
1602.5716398351005,3.863301066013024
1603.886714756599,3.8606286201435567
1605.2017896780976,3.8579598389521186
1606.516864599596,3.8552946669804706
1607.8319395210942,3.8526330939097595
1609.1470144425928,3.8499751403851206
1610.4620893640913,3.8473207508196046
1611.7771642855896,3.8446699774566455
1613.092239207088,3.8420227836183116
1614.4073141285864,3.839379133908013
1615.722389050085,3.836739088780179
1617.0374639715833,3.834102585811748
1618.3525388930818,3.831469606713119
1619.6676138145804,3.8288401944059074
1620.9826887360787,3.8262143393253774
1622.297763657577,3.8235919723567817
1623.6128385790755,3.820973121861536
1624.927913500574,3.8183577978745276
1626.2429884220724,3.8157459794440802
1627.5580633435707,3.813137655392291
1628.8731382650692,3.8105328444436783
1630.1882131865677,3.807931490162201
1631.503288108066,3.805333620290835
1632.8183630295644,3.802739197239512
1634.133437951063,3.8001482277792316
1635.4485128725614,3.7975607201101074
1636.7635877940597,3.794976677292325
1638.078662715558,3.792396036865353
1639.3937376370566,3.789818867946109
1640.708812558555,3.787245106125122
1642.0238874800534,3.7846747192257673
1643.3389624015517,3.7821078013387517
1644.6540373230503,3.779544223712688
1645.9691122445488,3.776984062197721
1647.284187166047,3.774427302088043
1648.5992620875456,3.771873902791775
1649.9143370090442,3.7693239059671977
1651.2294119305425,3.766777251388573
1652.5444868520408,3.764233948128958
1653.8595617735393,3.7616939948062282
1655.1746366950379,3.7591573814627255
1656.4897116165362,3.7566241072014073
1657.8047865380345,3.754094151798897
1659.119861459533,3.7515675418918657
1660.4349363810315,3.7490442337816425
1661.7500113025299,3.7465242424271534
1663.0650862240282,3.7440075445763465
1664.380161145527,3.741494142199473
1665.6952360670252,3.7389840029893926
1667.0103109885235,3.7364771813936413
1668.3253859100219,3.733973610576741
1669.6404608315206,3.73147329975542
1670.955535753019,3.7289762590553175
1672.2706106745172,3.7264824579324896
1673.5856855960155,3.7239919481792336
1674.9007605175143,3.721504627502404
1676.2158354390126,3.719020567594396
1677.530910360511,3.7165397181555164
1678.8459852820092,3.7140620935778887
1680.161060203508,3.711587670813664
1681.4761351250063,3.7091164392719373
1682.7912100465046,3.706648418974635
1684.106284968003,3.70418360638319
1685.4213598895017,3.7017219760786433
1686.736434811,3.699263529742888
1688.0515097324983,3.6968082377439218
1689.3665846539966,3.6943561178735416
1690.6816595754954,3.6919071493556403
1691.9967344969937,3.6894613062965593
1693.311809418492,3.6870186445583206
1694.6268843399903,3.684579145251536
1695.941959261489,3.68214275443604
1697.2570341829874,3.6797094769633447
1698.5721091044857,3.6772793306772336
1699.8871840259844,3.6748523001611972
1701.2022589474827,3.672428366761952
1702.517333868981,3.6700075484394348
1703.8324087904793,3.667589795312356
1705.147483711978,3.665175165296046
1706.4625586334764,3.6627636029433486
1707.7776335549747,3.6603551225960222
1709.092708476473,3.6579496871874713
1710.4077833979718,3.655547317179324
1711.72285831947,3.653148030211232
1713.0379332409684,3.6507517825816884
1714.3530081624667,3.6483585453840335
1715.6680830839655,3.645968370794634
1716.9831580054638,3.6435812313636484
1718.298232926962,3.6411971459591737
1719.6133078484604,3.6388160392436197
1720.9283827699592,3.636437945218176
1722.2434576914575,3.634062864079994
1723.5585326129558,3.63169079423762
1724.873607534454,3.629321727577467
1726.1886824559529,3.6269556161712058
1727.5037573774512,3.624592500619184
1728.8188322989495,3.622232380996737
1730.1339072204482,3.6198751911031843
1731.4489821419465,3.6175210221876406
1732.7640570634449,3.615169751937896
1734.0791319849432,3.6128214541406303
1735.394206906442,3.610476109859221
