t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
6485.89,5.74845,0.454536,0.519813,7.156061728662653e-06,0.4229668633790073,8.770829341252715e-07,0.01266345054283231,712421.8591089265
12908.3,21.3282,0.748904,0.233359,1.0053690915038225e-06,0.35239104708306773,6.47000867884595e-07,0.005659575887628616,181051654.64576617
1315.97,7.28729,0.577494,0.66443,5.660325085077446e-06,0.5389879077116329,1.3136967417051002e-06,0.01734120677071394,888866.7317025946
4596.58,6.51363,0.509879,0.523889,6.1111065790795365e-06,0.44992406846777183,9.722145804752612e-07,0.014800938662158432,979099.9345738424
7984.97,12.2908,0.470993,0.513392,2.3006746628272272e-06,0.4280013434855775,8.945514145725745e-07,0.01329561578522576,14399792.719488654
2495.22,5.59208,0.524809,0.596228,8.000052800346882e-06,0.48677043841200796,1.1085035265814243e-06,0.01524075034210969,418720.36551364255
2947.37,6.11907,0.521275,0.577305,6.9187980709511415e-06,0.477438010632168,1.0733097457656467e-06,0.01513746891226172,636945.0273914769
3796.62,9.4456,0.518511,0.567187,3.5863538489408414e-06,0.4720073244093392,1.0530394695558078e-06,0.015047477606417926,3744459.0992922913
9048.44,0.229249,0.262733,0.308817,0.0006881908329047083,0.2478098979756782,3.598000073428472e-07,0.006731057167551762,8.925450666764611
5919.5,4.86106,0.451381,0.522185,9.1987575098679e-06,0.42242296476105706,8.752039859592194e-07,0.012542183617677342,365472.7741292647
4855.61,37.8747,1.04479,0.261586,4.899516650359592e-07,0.4352837594872997,9.200629154425143e-07,0.0063755881476670155,865663845.0496063
3377.2,4.83668,0.520104,0.53066,9.628851829312072e-06,0.4573439000106076,9.990830045204379e-07,0.015202208601813037,283427.41602486174
270.165,1.42508,0.983765,0.763567,7.763754450427114e-05,0.753300099374114,2.295144997348094e-06,0.026446535749716137,471.96210089010214
5119.43,0.220872,0.271815,0.310371,0.0007344510005617579,0.2527437247007541,3.71818266787321e-07,0.006999293961941633,7.260146324624114
360.976,1.59594,0.827506,0.713318,6.151692535082874e-05,0.6684701114118874,1.8807601294369565e-06,0.023788561463061766,1071.3293085174503
5768.2,3.76456,0.401291,0.143442,1.0096328007607977e-05,0.20363138438283668,2.593808700780625e-07,0.003453923630819786,962058.6546832384
6799.37,12.1694,0.523499,0.239046,2.055284433883479e-06,0.3033788542820829,5.04087116498622e-07,0.005865543304498885,34520574.945891336
2773.42,3.80189,0.466694,0.591211,1.3863310730614974e-05,0.4566416283111617,9.965274202311039e-07,0.012983486513901753,107508.04424241955
9755.24,0.180622,0.250562,0.294661,0.0009611121276932493,0.23638933863692246,3.325905426444917e-07,0.006397109606565536,3.9459842593228207
6988.56,18.5506,0.516214,0.512377,1.2683156815515614e-06,0.44771649907033856,9.642772446706958e-07,0.014922821894049804,65378339.98470953
1124.21,0.475578,0.490853,0.568415,0.00031355464275304167,0.45958835634071993,1.0072681814142325e-06,0.01394337418857569,25.996259594881767
1515.6,0.480673,0.373307,0.549624,0.0002880401102523134,0.3928667249940618,7.755423124143821e-07,0.009805346954712647,42.33761070570005
12069.4,1.6249,0.36456,0.375142,4.1488848564609096e-05,0.32193445865352854,5.565137004524937e-07,0.009807963129069478,10350.206723998515
6830.66,1.86615,0.382714,0.424741,3.5219426839449544e-05,0.3508936064545081,6.424251159498701e-07,0.010311678905587767,13878.20791187127
4454.65,10.6949,0.530364,0.251054,2.5253382502805757e-06,0.3133487939064675,5.319981622810732e-07,0.006188098310336182,18886282.827717576
71.3317,1.95193,1.02529,1.22448,5.495606718717861e-05,0.9746561472596352,3.5260012628729563e-06,0.04977499691430179,771.9418420111724
3788.46,2.83916,0.42446,0.520555,2.0303807769613912e-05,0.4087843820036742,8.286171373299983e-07,0.011574927672789672,46739.227273614495
2049.19,0.456018,0.407637,0.558553,0.0003189343045581582,0.41437188753415083,8.475797245180741e-07,0.010933342954636716,29.522733604155235
2803.48,33.328,1.30676,0.208612,6.392764322541896e-07,0.42190747480418017,8.734246661827858e-07,0.0050250792639362765,448587123.86979616
77.2087,2.9119,0.965286,0.770701,2.649424165957814e-05,0.74992160254896,2.278014723826422e-06,0.026935531111592824,8361.449930684244
6990.75,9.30939,0.472275,0.513319,3.4922886469003246e-06,0.4285581588229642,8.96491891036972e-07,0.013344717279559257,4721377.454427124
3364.84,0.320166,0.343588,0.47721,0.0004996872557430958,0.3515614572892087,6.444642729402026e-07,0.008945239556736043,11.72149810489892
4958.81,15.9443,0.58094,0.174979,1.3644963820713647e-06,0.26827195495690087,4.106661214331822e-07,0.004201160595739188,126326227.57812074
7374.62,5.98221,0.448243,0.517998,6.7126374689756234e-06,0.41926428350071815,8.643239186715714e-07,0.012435121453963869,857400.488875907
7760.95,17.9634,0.465449,0.531624,1.3104595214745036e-06,0.43285318454945526,9.115163185521947e-07,0.013046715215604123,63389116.20513304
5256.2,0.221247,0.300841,0.272603,0.0007270635359601873,0.2492426672212536,3.6327379421040017e-07,0.007041504773955244,7.634749654079005
2084.65,7.09456,0.529059,0.666369,5.781179534793009e-06,0.5162102816004852,1.2224783323813894e-06,0.015278834613873292,902866.8722326
7649.47,0.257759,0.292249,0.27345,0.0005742683637973174,0.2460716008925916,3.556034050583794e-07,0.0070849212292539996,14.647665874290716
145.913,2.02906,0.893724,0.688457,4.3483920379521915e-05,0.6817056781872528,1.943233276048994e-06,0.022279909343966287,2615.2143884766406
3489.46,20.0438,0.792965,0.267192,1.1464574617923863e-06,0.3895582845280112,7.646877990432692e-07,0.006548677393106873,107928653.327678
6916.74,1.84531,0.392172,0.41439,3.579792214922243e-05,0.35091663673157025,6.42495391534946e-07,0.010658436492329714,13286.720373561811
4568.65,3.42223,0.442609,0.533558,1.5593414144643714e-05,0.42268447973624956,8.761072124889939e-07,0.012200391638830224,89366.53924269616
8499.09,0.199166,0.265379,0.315886,0.0008570521100935627,0.25186239242255576,3.6965985912884717e-07,0.006797216456923016,4.830746416439164
2357.05,0.42619,0.391614,0.540908,0.0003467908289537812,0.3996291424155187,7.979187517309775e-07,0.010417482045798758,25.083416223531692
1410.46,0.420236,0.464632,0.541832,0.00036796133450890217,0.43654057026504317,9.244947277393422e-07,0.01299565769383322,18.485569229514013
2382.91,6.88619,0.524762,0.639437,5.966065987341711e-06,0.5037912731561558,1.1738550881306244e-06,0.015152736176938597,864555.3699494842
2771.07,0.417616,0.445077,0.303964,0.00032042769429338204,0.31904597039182414,5.482166136767743e-07,0.007766566242246383,45.073524717843256
1722.01,0.494544,0.45603,0.591663,0.00029407124413470347,0.4514336065037299,9.776571121042524e-07,0.012590099901077867,31.780643842136875
12211.7,2.56841,0.388343,0.391007,2.142953193451649e-05,0.3392294125316249,6.072291152654068e-07,0.01058159081197035,55231.77458118184
1994.75,29.6002,0.929434,0.292156,6.85746673981958e-07,0.4394555214414137,9.34806296088769e-07,0.007208435366923553,347603321.87070215
3044.83,4.01558,0.514413,0.547375,1.2794974545210882e-05,0.46190277731669843,1.0157364612600566e-06,0.014926983697530018,130623.88351419687
303.535,1.45739,0.91559,0.769324,7.371708188066315e-05,0.7300803258149743,2.17845116391549e-06,0.026959073250193095,570.9251668351403
4502.72,0.220821,0.285509,0.352886,0.0007693556077393571,0.2760162452812903,4.306136833178114e-07,0.0073371712607570565,5.53884026263616
7039.8,4.60369,0.44702,0.460702,9.637408475990479e-06,0.3950550873537242,7.827556019805629e-07,0.012516299287719641,360901.3795006929
3978.18,0.323344,0.341425,0.481669,0.0004930267141613367,0.35199502182157427,6.457894641861282e-07,0.008871576480046396,12.123682995738578
6421.26,7.77472,0.471137,0.517071,4.581840750206509e-06,0.4295846580767518,9.000736017143082e-07,0.013292917086843338,2279593.6608962948
6813.46,1.84758,0.391961,0.418081,3.5808970365239265e-05,0.3523712486891624,6.469402849126835e-07,0.010642792915707577,13184.578314160935
2813.74,0.287685,0.365475,0.309238,0.0005318959154569262,0.292460018243191,4.742138758767789e-07,0.00804102072761276,13.481943895085495
5214.41,6.08673,0.450977,0.237181,5.51964274231219e-06,0.28184020160405465,4.458632264484754e-07,0.005852289116992031,2800772.698499702
5185.99,6.71511,0.473734,0.518627,5.72002715843666e-06,0.4314195973126651,9.064903842044141e-07,0.01338861300354849,1252614.1952256402
8160.38,10.2686,0.452456,0.51493,2.9865926185996727e-06,0.4200246400163623,8.669379879426894e-07,0.01259640489006692,7409429.552819215
102.977,2.2345,1.08882,0.94643,4.267576223548836e-05,0.883289768712544,2.9925086859972168e-06,0.04084565313415116,1785.349517342635
3713.3,0.208297,0.280805,0.319508,0.0008143428641941957,0.26064919880136367,3.9140293403434367e-07,0.007253361465783857,5.234269121735158
3666.6,0.482384,0.313518,0.41615,0.0002547512080763326,0.3138212639959593,5.333357533507772e-07,0.008092965125381943,85.41913418525972
3612.52,0.474054,0.298513,0.536045,0.00027965943940905295,0.34530859958732946,6.254737339073059e-07,0.007522899290013343,56.792051097221524
1908.42,13.56,0.711879,0.283741,1.996642059697374e-06,0.3833347967506263,7.444356436981488e-07,0.007019956502991231,25251142.901683856
5283.6,0.25252,0.322069,0.452179,0.0006928501554191223,0.3312680642249757,5.83663725485321e-07,0.008307642621229933,5.409173286782498
1934.14,0.253478,0.320219,0.405288,0.0006668886705566966,0.31318300280048156,5.315291162370096e-07,0.00831595594003858,6.5773826313888115
3450.73,42.6832,0.905157,0.295243,3.925730479224356e-07,0.43679425441041847,9.253903110986599e-07,0.007297113626036244,1554041261.3819523
4325.3,3.66355,0.435987,0.229579,1.1624795535903038e-05,0.27264980676666734,4.2189600218128426e-07,0.005654916866601451,406140.03833790054
4876.81,7.46255,0.50928,0.51829,4.968413931852424e-06,0.44725518827137434,9.626218864615534e-07,0.0147910765656117,1717403.4019616663
394.752,0.824446,1.12727,0.705493,0.00018069776256118684,0.7721312561826325,2.391563822076073e-06,0.02284668025855563,47.60855347274741
81.2723,0.979008,1.14263,1.10357,0.00015459227702929477,0.9775379360189577,3.5433940670892985e-06,0.06285675852395196,48.714152816886845
6960.87,0.290105,0.27053,0.310686,0.00048750480798426666,0.25226369776827584,3.7064204396109656e-07,0.00696014788213959,21.75946270100967
5398.01,0.232717,0.297319,0.282436,0.0006776774436436264,0.2522532258685616,3.7061640100201915e-07,0.007348429638346441,9.033058291890399
87.2442,2.71641,1.14346,0.770663,3.087698477312127e-05,0.8140617009792481,2.6119145105242937e-06,0.02661397116773183,4848.307077654743
2567.97,0.769221,0.329836,0.530616,0.00013738191620469648,0.3621610229484949,6.771729474130069e-07,0.008460246494397741,349.18558787606696
11871.0,1.68369,0.354232,0.388854,3.942478053692581e-05,0.3230254954935012,5.596606277383433e-07,0.009433829354799752,11792.31475425495
5814.82,13.3933,0.57018,0.164923,1.747775495014615e-06,0.2574579367073856,3.834486623969834e-07,0.003955157807775599,69915449.8566187
6966.96,1.87568,0.381545,0.421727,3.486070265778568e-05,0.3491192356955054,6.370199738943352e-07,0.010278240229289411,14383.323429981243
2536.53,0.200312,0.316713,0.292326,0.0008697712432456236,0.26484451298084594,4.0195896492799896e-07,0.0076114428846656155,4.275393771147475
9932.83,5.61857,0.435773,0.459121,7.0972490899295035e-06,0.38936612617597977,7.640592367667872e-07,0.012105273939879091,836003.8569363672
8593.04,0.323846,0.265071,0.292767,0.00040493860776518077,0.24245379393257854,3.4693255965714157e-07,0.006830931629321622,38.1411509510303
