t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
12582.5,7.3879,0.448845,0.426766,4.656043568145508e-06,0.38098640666652994,7.368502254844842e-07,0.011801973990472238,2667784.7814860702
3699.41,3.2531,0.448628,0.576251,1.7239835611402072e-05,0.44194102808868846,9.436348153857486e-07,0.01234554842816622,63486.75837138266
5533.17,4.52479,0.480625,0.472497,1.0134901885109627e-05,0.4148523444152655,8.492182803386862e-07,0.013431735693403158,290873.37746207375
8276.18,6.88759,0.472105,0.457095,5.328397476594083e-06,0.40439446453362743,8.138394851340712e-07,0.012865631080355312,1685695.1819236241
12239.0,0.498746,0.254968,0.285051,0.00020846268411245025,0.23461897854344987,3.2844953587538723e-07,0.006544816153939127,236.76653138239357
2934.39,13.5518,0.568856,0.597312,2.1628581042855095e-06,0.5074227396119142,1.187991397936914e-06,0.017115430688144865,12784607.579409
5088.96,12.2327,0.550656,0.540696,2.439730639764414e-06,0.47501480941748664,1.0642459413084396e-06,0.016013137873443523,10350351.280516865
1412.73,0.360378,0.555315,0.569081,0.0004897395563607162,0.48937776817098805,1.1184171372581995e-06,0.01659389922158804,7.12899553343539
141.626,11.3183,1.134,1.2281,4.032926265733848e-06,1.027184401299596,3.848375541123601e-06,0.06883456533424616,749279.6010398801
12219.2,2.03586,0.388485,0.37362,3.0028143646579052e-05,0.3316497393285884,5.847849496631351e-07,0.010082602375351257,23325.799984514575
3109.47,41.8186,0.614005,0.609317,4.086571505674433e-07,0.5324771361724615,1.2873551080248333e-06,0.018931056600717918,1003658898.3299824
1426.2,0.277805,0.604062,0.573072,0.00074036487866852,0.5121642288383563,1.2065504636634422e-06,0.017285760412105014,2.194877326165551
330.103,1.8147,0.889218,0.829042,5.3577213773234885e-05,0.74736557722133,2.265088827083063e-06,0.031159032828034828,1285.9078594174835
13350.8,11.4016,0.440973,0.460643,2.46436508803604e-06,0.3923390743146492,7.738070666260532e-07,0.012292516344169922,13858916.812777253
12650.0,0.416856,0.542962,0.235309,0.0003275135574189451,0.30592756842904467,5.111650018627851e-07,0.005757600933411295,45.589168942303914
7252.98,423.187,0.549577,0.569686,1.2142567887869828e-08,0.48709315665840863,1.1097286535847206e-06,0.016343766557633334,13746660257334.998
4976.09,0.449642,0.303477,0.310233,0.00025961168576359286,0.2671133689573489,4.077144726393329e-07,0.007973610394096178,106.24481241009214
6383.04,11.2125,0.493787,0.545071,2.7124850535825547e-06,0.451527701133531,9.779967658725935e-07,0.014107387066416127,8490339.913947452
8152.53,320.707,0.542091,0.54547,1.8142916315279376e-08,0.4733856787650023,1.0581695945123157e-06,0.016086630408519383,4940845061593.837
879.849,16.1704,1.32011,0.249923,1.9253788175663084e-06,0.46975136593061373,1.0446645057330975e-06,0.006069798065205057,19825406.24247565
8838.21,18.6751,0.474243,0.535421,1.2440475359449885e-06,0.4385129504449073,9.314669699304154e-07,0.013371773656419873,71259490.50833635
7618.04,2.30633,0.417308,0.410465,2.5954723081973393e-05,0.36029435154828027,6.713657406490616e-07,0.011293363892626593,29971.31686590999
2549.02,20.0891,1.20875,0.22122,1.3269839982265205e-06,0.4219209980687239,8.734713260143131e-07,0.005336705437443433,63976178.021672815
2152.24,15.1158,0.613222,0.664887,1.922118614252664e-06,0.5557836450490334,1.382631215213895e-06,0.0189819216581695,15047184.873073928
1165.99,0.685477,0.452621,0.629537,0.00018314663756449883,0.46344205482835044,1.0213842458159411e-06,0.012411111591056147,107.54330920586905
1919.7,8.35467,0.615665,0.641558,4.639328785773815e-06,0.5470988103614121,1.3468101181053351e-06,0.019158779539215336,1473630.714137105
4962.54,0.143902,0.27757,0.32798,0.0014243532239474233,0.26248345291561803,3.960043627117561e-07,0.007140260041669179,1.1524471839628752
1462.04,0.493642,0.666429,0.444802,0.00030368753259627385,0.47205380381441453,1.0532122996937907e-06,0.012086013237910023,27.074727366206076
9751.34,1.72243,0.378275,0.401983,3.904358492057372e-05,0.339438852139627,6.078540807238474e-07,0.01020983432846984,11142.349646188506
1515.55,15.8352,1.154,0.234263,1.8682865562386235e-06,0.42721978375847136,8.918305519659584e-07,0.005665881678067885,25163852.07661951
7009.61,2.94233,0.443836,0.434799,1.8557100655809763e-05,0.38242382179620443,7.414894598193477e-07,0.012106534250139092,66391.13836044449
3821.03,0.415359,0.624971,0.273428,0.0003537872159924122,0.35393854309425443,6.51743213849783e-07,0.0067632402141050854,29.10853229116223
4065.36,13.5213,0.549029,0.566,2.1220633852977605e-06,0.4852770992641858,1.1028414519756724e-06,0.016329732693376935,14489055.852402898
322.087,2.09402,0.830431,0.868862,4.298390224171503e-05,0.7394332240530229,2.2251622673322647e-06,0.031327255139833046,2355.4008999148696
5183.32,5.38017,0.471551,0.555742,8.115141751211556e-06,0.4453508321539442,9.558003824501696e-07,0.013228823570492486,467468.06201714266
1875.19,17.0151,0.657983,0.665374,1.6376824474726056e-06,0.5760138101862606,1.467522987974862e-06,0.02120606224395796,21729246.936750833
1995.48,16.7516,0.648864,0.634227,1.6507725235733963e-06,0.5584541876944465,1.3937215212577283e-06,0.020045523342997227,22399250.290998418
2246.04,0.288804,0.478188,0.516965,0.0006422188756193568,0.43277076723855973,9.112270751537491e-07,0.0135634146460597,4.246194289063265
1098.69,1.67607,0.457322,0.642077,4.828168111620878e-05,0.4703860752113305,1.0470180800312331e-06,0.012563961292606436,3671.7075206663376
1096.96,0.588838,0.79523,0.602196,0.00026140483123165704,0.6012742555252534,1.5763443766470642e-06,0.018203658687367612,26.982535315426205
13022.3,302.338,0.536735,0.538495,1.9708543326018417e-08,0.4680202887026199,1.0382562481257592e-06,0.01587744293281495,4038240215208.4624
4536.05,51.4024,0.56232,0.620394,2.948544707292869e-07,0.514061079683547,1.2140072857324427e-06,0.01677192917420586,2541364160.621414
969.589,0.47175,0.796639,0.556136,0.000358664063633227,0.5775910165085586,1.47422623711422e-06,0.01619403020527236,12.41157406011965
550.501,16.8585,1.08632,0.274467,1.6838741272472724e-06,0.4548945315790134,9.90181055922991e-07,0.006715865050138817,29902109.610809684
2052.04,0.437578,0.383339,0.565743,0.00033628817283721775,0.40388764614329953,8.121402511871977e-07,0.010113204429188043,26.750413234628134
40.2844,8.24295,1.35065,1.17049,6.703744085377994e-06,1.0940241924700858,4.2747261312031735e-06,0.07741309202203521,173975.19784935957
6966.91,293.13,0.546785,0.543811,2.0791436292500912e-08,0.4747073630253632,1.063098159625547e-06,0.016156713484039003,3419611445137.0938
3878.92,0.364859,0.378732,0.52304,0.0004305302997722642,0.3864566576244694,7.545674647224327e-07,0.010015147907429866,14.897118638360169
11839.5,0.462461,0.545521,0.242458,0.0002820249912680052,0.31157734081922334,5.269950433878055e-07,0.005948347686277984,65.89828081142493
10187.5,10.3894,0.475079,0.459533,2.884515780014231e-06,0.4067459639876037,8.21742041785229e-07,0.012950378273095465,8576540.614734994
12736.8,2.88457,0.408522,0.394718,1.827864438574784e-05,0.34956855807618253,6.383869858753594e-07,0.010760465270422882,80286.17616976699
144.623,7.41713,1.09724,0.989588,7.1454968942673604e-06,0.9068935226134437,3.126971476510636e-06,0.045634187659357416,200615.7507331621
990.314,7.19427,0.910036,0.352414,5.817949372847099e-06,0.48241877118594645,1.0920363210750397e-06,0.008939254778435343,993768.4116524281
580.595,0.802712,1.07003,0.71403,0.00018557011569880254,0.7578540164457965,2.318316257297193e-06,0.023387318353486123,45.748855665225776
1442.65,7.35614,0.639835,0.707751,5.813614224853014e-06,0.5856764921703452,1.5087816989142414e-06,0.020170155958270517,720707.6622226785
2150.26,0.374267,0.40631,0.536298,0.00042367827989871714,0.40559443620512964,8.178683482206591e-07,0.01091979705860486,14.34566122470172
1489.06,6.92394,0.628163,0.699683,6.319560192021678e-06,0.5769719001821116,1.4715934878873926e-06,0.01961575351953163,591501.6626569029
210.084,9.59036,0.979413,1.12651,4.882157914681505e-06,0.9139702335891172,3.1677446976133505e-06,0.044334430160524727,546840.1663693866
2928.38,8.08798,0.555798,0.596333,4.662660255103834e-06,0.5011215983129764,1.1635059853427944e-06,0.016545669285963946,1683126.5087672027
2956.76,0.657067,0.418349,0.340147,0.00016338233814565053,0.328044355250598,5.742280038470447e-07,0.008922483853064024,259.3785171634571
2896.52,4.46708,0.552887,0.592265,1.132501839828142e-05,0.4981026372423025,1.1518470692275007e-06,0.016429786298203564,159493.6903075499
654.774,0.65111,0.749508,0.630592,0.00022341723533783842,0.5980434339414283,1.5622527479724614e-06,0.019622174291046502,41.385051262339516
8293.3,19.2151,0.481453,0.535685,1.1963793546643686e-06,0.4419794262034614,9.437714657720554e-07,0.013647692538475694,78053342.16852574
554.612,14.0946,0.837777,0.891066,2.4827991535754254e-06,0.7520935643778592,2.289021510240992e-06,0.03181373032721281,4592840.141797734
