t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
10113.1,8.57795,0.453007,0.45123,3.7818893206994937e-06,0.39359110282359616,7.779270518558228e-07,0.012693129354495571,4399598.644204802
4608.69,10.3155,0.547367,0.246437,2.6869783057306005e-06,0.3148096654832287,5.361383204506648e-07,0.006055047109115132,15882815.700428233
86.1214,2.08638,1.09139,0.757647,4.5084330836020096e-05,0.7890036395319084,2.4792962904662976e-06,0.025889442924733348,1861.4240269882694
12206.1,8.56139,0.432081,0.465713,3.7793304912426827e-06,0.3904584074031965,7.676349104080487e-07,0.01195574088159999,4466641.178945043
1544.16,8.81672,0.593657,0.294163,3.5962082464257946e-06,0.3594257590803204,6.686703774165198e-07,0.007361471436034784,5853879.81331135
9255.32,2.83464,0.408709,0.406787,1.8906319567804146e-05,0.35496406803948843,6.548935924688044e-07,0.01118418458969811,71524.14846873184
4038.3,0.374669,0.370064,0.293823,0.0003549918512935455,0.2866808896685382,4.5869921016692943e-07,0.007560966047382945,40.9896124678628
1113.98,7.22313,0.601106,0.695485,5.8607918595566346e-06,0.5625779392056185,1.4109162956346424e-06,0.01834329269566049,754265.1845157782
2296.64,0.329765,0.397185,0.317811,0.00044615720479873855,0.3089131070799159,5.195060933549107e-07,0.008253865155887352,19.671414185554404
1841.63,0.458486,0.348448,0.548979,0.0003048971683917362,0.3788056067481534,7.298339869633601e-07,0.00901635814969867,38.656605079116126
2552.01,40.7679,0.938618,0.302121,4.2756844747650054e-07,0.44964087935122005,9.711949164929515e-07,0.0074831981757216715,1179199561.7403882
4168.98,28.3227,1.07098,0.206982,7.493762682125752e-07,0.3855891241574024,7.517464386982951e-07,0.004978483631831071,341170050.17494506
8668.38,4.45151,0.435798,0.438265,9.946110545617056e-06,0.3804562000106677,7.35141933423815e-07,0.012157297287128473,353287.9484975354
591.887,0.581441,0.890335,0.607055,0.0002757731177204599,0.6376786935982894,1.738601021150197e-06,0.01828232476784464,21.21115574530546
5704.91,3.54734,0.449965,0.465078,1.4305711782474874e-05,0.3982304068683139,7.932695466927574e-07,0.012615344952464693,124202.23056108973
4221.46,5.58913,0.508109,0.526564,7.691803571498818e-06,0.4502816073417375,9.735025628963153e-07,0.014722358985407602,529455.966359056
3847.39,0.29513,0.297335,0.338752,0.0004970283564124665,0.27616805242522935,4.310084802315949e-07,0.007722054752740498,17.77395671053878
404.544,0.856551,0.845552,0.75583,0.0001594999588115755,0.6957283162616154,2.0103093180754365e-06,0.026279801097693442,78.99819249324172
10499.0,10.517,0.45815,0.467204,2.8181174299295917e-06,0.40276058652830227,8.083665994261658e-07,0.01291769450732444,9277041.860371873
1268.82,0.792196,0.48769,0.56425,0.00014534144059964935,0.4564267160641425,9.95745872463093e-07,0.013829051504159879,204.3553735041565
3300.01,0.472711,0.344783,0.560403,0.0002924948980131018,0.3804347780157032,7.350729464584275e-07,0.008891619984220828,42.87603621975021
2109.68,0.454505,0.398158,0.334089,0.0002790382543096262,0.31726272745115824,5.431192244214392e-07,0.008764016467226734,65.79598293052041
9988.22,2.83128,0.405645,0.414784,1.8997183314077454e-05,0.3570858762483311,6.614309934798957e-07,0.01112864516953324,69917.56763216433
4126.94,13.796,0.57072,0.260522,1.7777754492513942e-06,0.3306853852902219,5.819536847979129e-07,0.006429272377267121,44023233.57664413
11109.2,13.0835,0.442767,0.514873,2.0661325253888997e-06,0.41541747543076735,8.511472296203505e-07,0.012241205251574546,20159617.355622932
9814.41,0.170723,0.254534,0.306881,0.0010613213458095334,0.24309312663119534,3.4845862523813333e-07,0.00649260131428932,2.8863508297812492
