923.674 7.21228 0.567889 0.294037
252.619 1.28827 1.19451 0.59892
1288.21 2.25659 0.374911 0.749067
3745.4 1.57061 0.295378 0.667037
7198.78 5.82845 0.372026 0.374035
10551.7 265.491 0.504292 0.56514
338.3 3.74866 0.695322 0.882615
128.228 23.2082 1.15286 1.00707
800.057 13.5317 1.22237 0.672157
4750.67 275.865 0.578838 0.574143
759.797 3.35153 0.560041 0.779948
190.834 13.212 0.885098 0.80647
1958.84 2.49272 0.350988 0.745535
2276.01 7.796 0.686516 0.42796
8345.63 352.932 0.54781 0.581974
9082.64 10.1102 0.377263 0.398979
204.683 29.0794 1.12691 0.946614
13082.4 431.356 0.603772 0.552301
9950.92 4.08273 0.359682 0.336921
5974.95 348.212 0.684105 0.592767
7107.99 263.584 0.551031 0.562595
3465.52 43.0579 0.562257 0.554094
6849.47 16.7595 0.580189 0.427168
3762.49 12.7871 0.711223 0.431867
9339.26 277.202 0.624577 0.565095
3242.62 13.4883 0.456661 0.475511
3916.84 0.161529 0.263736 0.329349
2579.38 60.2415 0.58899 0.595117
618.857 1.3125 0.725289 0.675216
336.606 9.23195 0.848323 0.705244
620.823 2.38918 0.783854 0.706564
4926.77 27.3697 0.491973 0.493746
1334.35 1.38661 0.34763 0.757092
3548.05 14.6536 0.586858 0.45884
108.659 16.9205 0.915605 0.310832
11528.7 12.3369 0.393046 0.397467
5244.11 250.558 0.557235 0.563918
3149.36 317.287 0.919014 0.582283
6857.7 4.81341 0.360631 0.365163
8065.38 15.3883 0.430993 0.427426
1113.94 79.4444 1.25643 0.378265
2837.74 4.47932 0.42277 0.400743
10592 4.65242 0.385878 0.338807
842.218 0.189977 0.718719 0.380494
4559.12 28.1195 0.576126 0.492486
3843.03 8.76748 0.608993 0.410406
439.764 3.27406 0.662161 0.851673
322.863 7.54842 0.832052 0.76394
645.909 10.7162 0.79727 0.713277
216.681 3.79554 0.689095 1.06513
1877.44 1.41776 0.309315 0.74294
10710.6 11.3064 0.375914 0.397937
141.772 26.4189 1.26951 1.04105
1716.31 2.60203 0.369069 0.742096
5567 8.00239 0.608926 0.382476
190.995 47.6136 1.19471 0.547039
1309.46 1.54437 0.68653 0.382125
2482.11 15.4836 0.619012 0.488061
2575.3 9.83286 0.460065 0.466496
10220.7 320.21 0.561203 0.56809
4560.53 0.162067 0.263268 0.328513
4593.21 0.156613 0.258174 0.328721
5398.83 349.176 0.552153 0.599803
1032.02 1.12168 0.450922 0.739921
4117.44 42.4028 0.981138 0.314368
7456.65 9.7745 0.448283 0.397832
3892.24 1.56603 0.287078 0.633269
78.1285 0.754395 1.12848 0.663784
3738.65 6.73906 0.389539 0.419969
177.431 4.47536 0.763234 1.21163
456.294 5.30111 0.821804 0.651967
2403.6 1.508 0.304142 0.73398
6203.66 263.021 0.551544 0.564229
9915.88 28.0237 0.443893 0.454398
1350.08 2.09824 0.373251 0.742426
488.634 0.177673 0.735425 0.32909
2954.18 36.9529 0.585059 0.557948
12874.3 438.508 0.59832 0.553528
467.738 44.1392 0.89077 0.856124
152.476 22.0399 1.13307 1.01855
2941.63 14.0527 0.660237 0.461821
685.438 2.72391 0.553298 0.780152
1199.1 1.06421 0.682363 0.376798
9309.79 297.153 0.575157 0.574441
1736 15.7258 0.611549 0.580616
2519.25 5.18634 0.849973 0.375429
1231.93 3.04137 0.401732 0.766847
7824.34 13.462 0.402136 0.423637
3735.81 379.07 0.592809 0.61142
723.192 15.1602 0.805693 0.690887
600.136 1.40256 0.747456 0.436334
1721.52 16.5922 0.61082 0.581156
9471.57 6.19769 0.398747 0.360885
780.119 14.3408 0.725188 0.678425
3756.86 1.82659 0.299195 0.640745
1059.92 1.12505 0.448564 0.759763
12758.5 6.97171 0.39277 0.355322
508.592 1.60033 0.807798 0.497611
9112.8 16.2654 0.430917 0.424204
460.753 4.39193 0.738016 0.820313
865.127 35.3788 0.857714 0.296388
213.306 5.24219 0.871079 0.757549
68.2177 20.1317 1.35857 1.08425
617.226 3.56257 0.674929 0.792035
367.332 1.02057 0.708312 0.680811
612.541 2.60614 0.513582 0.800002
626.92 3.548 0.660461 0.808618
5020.42 6.61876 0.60336 0.374839
11424.5 158.936 0.570007 0.493848
585.087 0.166927 0.545297 0.328737
12227.9 181.846 0.555453 0.508204
