t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
385.07,7.83751,0.822863,0.757,5.723813778298665e-06,0.6869579642774191,1.968250443168622e-06,0.026414616093376864,575882.3390246939
1830.08,4.51931,0.654401,0.387975,1.0618103308508514e-05,0.43569616468187944,9.215162147236506e-07,0.010175594842597571,236744.88052243768
245.658,10.1352,0.85119,0.805229,3.985470149014693e-06,0.7206651342881492,2.1318301765312737e-06,0.02954631773715068,1395974.0313611405
40.6704,11.8554,1.2478,1.24931,3.868008885980442e-06,1.0869300200874243,4.228627138273991e-06,0.10677490147214805,762212.638324311
1651.46,0.348955,0.312252,0.456028,0.00042486266528054113,0.3273362758947317,5.721637180667664e-07,0.008003687621391656,20.349452119933673
2879.34,6.31505,0.671559,0.384239,6.469462068891767e-06,0.4388288818568263,9.325857143192238e-07,0.010040847099228842,876808.7819797976
1729.13,1.11644,0.322638,0.334111,6.864194352309613e-05,0.2858142584003744,4.5639047369705946e-07,0.00852725614118123,3296.088630788001
1636.76,2.67603,0.605535,0.360355,2.2432119597263348e-05,0.4039581250245681,8.123764640144878e-07,0.009336789364052273,36545.218623888475
1126.51,1.40603,0.619797,0.533146,6.435095275451126e-05,0.500144857367503,1.1597287736217232e-06,0.015534594478942653,1540.7737299511307
5082.21,10.2326,0.468467,0.405892,2.854360610801111e-06,0.3794160864463942,7.317953629692531e-07,0.011020393503355045,9904416.177736478
12307.0,0.458664,0.23984,0.286363,0.00023333378297282545,0.22796724326023934,3.130767610541151e-07,0.006098931580084066,183.89874627774995
1596.31,1.11178,0.665928,0.345188,8.570677412864713e-05,0.41298053519736067,8.428417839306361e-07,0.008824477844368721,987.3105689151231
713.862,9.62987,0.818571,0.623426,4.01508261240682e-06,0.6207430813623749,1.6623274097347149e-06,0.019148446337538608,1755255.1089245775
4194.65,0.587748,0.279257,0.260527,0.00016291692610943687,0.23478485696829784,3.288366566655476e-07,0.006722369244507942,456.38423521053596
260.114,2.2252,0.94864,0.648316,3.80395912764349e-05,0.6802590270875828,1.936365230116107e-06,0.020142924937124603,3749.378016347637
1500.71,13.2129,0.596025,0.578817,2.254942403319402e-06,0.5113138537505095,1.2032134725161822e-06,0.01756468548380068,11294617.936637199
4465.03,11.2412,0.599146,0.406422,2.6584570836789332e-06,0.42798015812626783,8.944776177619729e-07,0.010840739815481929,9794754.428521141
6155.86,0.654305,0.229007,0.261091,0.0001321642665424835,0.2127785325655261,2.790892458352646e-07,0.005830415747983321,939.3850904541695
3044.2,3.33485,0.791632,0.327032,1.7353149895411274e-05,0.4346385293608342,9.177909915832082e-07,0.008226528214439867,64144.00935451486
2061.5,8.01493,0.582651,0.212087,3.925593560801754e-06,0.298613014189716,4.909583362081721e-07,0.005136940045463867,6311267.370247134
9803.07,4.35161,0.426706,0.321399,9.52027017057546e-06,0.32174473655968416,5.559672010039848e-07,0.008320855909209751,524962.4024057667
288.306,10.3944,0.845303,0.770634,3.7901466830359417e-06,0.7024759507075539,2.042909780442009e-06,0.027223259031799722,1665623.620186719
9594.96,0.844275,0.238217,0.256415,9.058538909411184e-05,0.2151261798151666,2.84240218469594e-07,0.00610798091565267,2525.781247615728
5318.45,356.759,0.537428,0.556381,1.5507838978377e-08,0.4760222465231612,1.0680104507393598e-06,0.015859447228393712,7439261920562.771
4917.99,0.686907,0.282513,0.335551,0.00013797892421627057,0.2678375692855406,4.095584694365737e-07,0.007275894470198021,570.7085901895089
2446.37,3.02416,0.608462,0.346235,1.8563872433778932e-05,0.39645102522482895,7.873708430849841e-07,0.008895978103695147,62461.61552651684
6493.27,7.76741,0.597891,0.360664,4.518945642280522e-06,0.4017089235644495,8.048517360356856e-07,0.009353153588226608,2645009.5310327336
12655.9,0.34396,0.189555,0.213191,0.00031433783025735954,0.1749428589607292,2.0138345417994715e-07,0.004797544936586253,129.07955757713913
8372.04,1.86123,0.313283,0.292456,3.06256733224342e-05,0.263476151697925,3.9850362132533856e-07,0.007622705742736807,32477.40107303287
9165.02,0.742685,0.264702,0.246571,0.00011162523701210116,0.22237653546575745,3.0038507661371993e-07,0.006337065232574091,1369.3724318720076
4884.53,38.095,0.572372,0.489146,4.3782913518492326e-07,0.4603463027033633,1.0100383229259012e-06,0.013869244016675776,1064368057.7160577
5073.74,5.35113,0.39801,0.370304,7.075287051292874e-06,0.33416709474863154,5.92201574767826e-07,0.009949065699344567,1087564.5477038415
1257.7,1.15699,0.319238,0.713232,8.158066786238264e-05,0.4089137860748929,8.290543594526542e-07,0.008028656427739889,1144.873875101097
3894.22,492.209,0.551597,0.596166,9.80267779751217e-09,0.49914073669859493,1.1558508033059184e-06,0.016364847076427762,23357214677559.16
8403.48,4.37388,0.358051,0.337423,9.10925998562513e-06,0.3025628234686853,5.018293141637154e-07,0.008950410520356132,654231.0451804558
1933.1,77.0916,0.762686,0.604654,1.7261185269440577e-07,0.5903863652529752,1.5290579724489502e-06,0.018372810462123426,8413238187.358178
9305.76,0.706503,0.328118,0.234163,0.0001261678296660253,0.2406236530510488,3.4257890170586355e-07,0.005876212466957761,866.16974017024
227.166,16.3935,0.867289,0.818066,1.9542544654832602e-06,0.7332178513833271,2.1940766880138367e-06,0.03041701799930877,9072089.696278874
