t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
8651.24,6.85602,0.420058,0.346048,4.871685699864146e-06,0.33159623401026167,5.846277184112454e-07,0.00910859628184945,2980011.9491016637
8480.85,1.8541,0.28625,0.291121,3.0072580493010976e-05,0.25130459209511496,3.6829638885075974e-07,0.0074801936029194474,36891.18557892268
6863.49,0.663836,0.256915,0.2502,0.0001315542766824656,0.2207114015737307,2.966456840792574e-07,0.0064621062490006365,894.7685894301542
2166.69,2.83386,0.322918,0.373362,1.7477017342157064e-05,0.3021180249103176,5.00600348704407e-07,0.008454852510987803,115390.86160467908
1758.72,7.71541,0.533698,0.42598,4.567380556120615e-06,0.41455844146955073,8.482157999278614e-07,0.011606206829578674,2439438.5635730675
3590.48,0.444104,0.282171,0.289825,0.0002553362126171134,0.24894897055917406,3.62560631216147e-07,0.007357149033944596,124.88377985258995
6427.34,10.8836,0.388052,0.393334,2.459896862272973e-06,0.3401086861925255,6.098545840355348e-07,0.010565734009733381,17670035.32753487
4439.85,9.29093,0.416246,0.399768,3.187153397202686e-06,0.3551038152163496,6.553233615103969e-07,0.01091845345237742,8242239.160518721
2567.5,1.5688,0.312957,0.626351,4.928282371075815e-05,0.3809077972464978,7.365968508059754e-07,0.007887199270855474,4941.097817879812
10186.0,83.3021,0.441697,0.475076,1.258316600092432e-07,0.39873114657797687,7.949326878575321e-07,0.012285594200086215,37595738045.81421
1645.5,0.782193,0.790979,0.258287,0.00014794996141625008,0.38192965517209193,7.398932312762898e-07,0.006310115252333417,262.2691510700694
3207.03,1.58479,0.308941,0.318911,3.968386845944021e-05,0.273247106639762,4.2343755473347215e-07,0.008125950706663249,15316.108407944206
13343.9,0.325479,0.17417,0.214114,0.0003352997515252618,0.16793497387306225,1.8811871555342424e-07,0.004369717537352665,116.28566088387721
12398.8,4.33861,0.423873,0.304731,9.437626803186143e-06,0.3120276814496498,5.282651485994049e-07,0.007815163589178798,565487.0625293952
5072.5,8.32084,0.40371,0.386788,3.7012001805520635e-06,0.3439896250981956,6.214969381904871e-07,0.010497212250711794,5832967.818638682
1890.78,2.5884,0.769538,0.324346,2.509467016866964e-05,0.42711902450961836,8.914800176692443e-07,0.008155825797999014,24693.33575016765
1137.17,1.22933,0.457726,0.510991,7.21503901928518e-05,0.4208932061868054,8.699279392203598e-07,0.01280034820402233,1513.9861399818196
12507.6,4.02974,0.326801,0.312243,9.873992319275589e-06,0.2780734341275343,4.3597600444837925e-07,0.008212528400593163,607386.8973919987
155.784,0.898111,0.888399,0.579014,0.0001422080238034514,0.6215381674499426,1.6658776107171393e-06,0.0170468863767956,129.45937378946167
10170.0,25.1475,0.414036,0.415596,7.216779994117869e-07,0.36111753637517824,6.739241991160868e-07,0.011425128286027474,420773596.0844997
7845.46,50.8661,0.518547,0.460242,2.724863945417379e-07,0.4251349491799021,8.845887952814693e-07,0.012878442023406888,4304418400.005302
750.173,2.15444,0.742657,0.575563,3.627732754667384e-05,0.5682390931854961,1.4346587145867488e-06,0.01710579576921365,5742.919255701914
1677.39,40.5029,0.708147,0.561171,4.3671587923153226e-07,0.5480461053368916,1.3506990032920906e-06,0.016544325448296645,801345073.708691
1932.63,3.93379,0.700115,0.355532,1.3157868585443255e-05,0.4294623572084566,8.996465638991813e-07,0.009119844004048291,136880.64740945978
2456.58,0.371454,0.322694,0.259472,0.0003367509297548234,0.2516051152642951,3.6903072820899755e-07,0.006611711402007188,58.64098720278826
601.624,0.552998,0.494961,0.660182,0.000261141249654273,0.49660792463896763,1.146092038431602e-06,0.013941383834591628,37.211506723075665
2090.37,0.940197,0.238744,0.340511,8.341603592513423e-05,0.24743675355688116,3.588975012445038e-07,0.005990619596197419,2492.3058563768714
81.0942,1.32498,0.888407,0.958233,8.902665965635589e-05,0.8031069962764963,2.553597445312315e-06,0.03574001437534894,294.46662502718453
5076.74,0.747039,0.262946,0.265877,0.00011253385553946122,0.23017933759724643,3.181563870960244e-07,0.006825204675286916,1265.2371904687257
1906.33,19.4353,0.53066,0.526603,1.1990784213902053e-06,0.46019638432443716,1.0094901599856031e-06,0.01547209007653394,72534805.34281965
1134.22,1.04561,0.669256,0.31426,9.267851495689312e-05,0.3937064609275971,7.7830709498594e-07,0.007903271089665365,867.9149940696499
61.5943,30.7156,1.36995,1.12773,9.276258378272044e-07,1.0810320029028664,4.190453296689904e-06,0.06682976651516832,34646034.768855184
66.5363,15.021,1.02146,1.02416,2.4547493573500086e-06,0.8904068909272069,3.0328035074323473e-06,0.050019831565137805,3573102.045321347
134.152,2.10662,1.26166,0.842684,4.740476599494351e-05,0.8940069648384111,3.0532679812130646e-06,0.03135030902637795,1322.1634615717069
1532.05,3.2205,0.589891,0.364033,1.688553697339232e-05,0.4010927019097403,8.027950502461898e-07,0.00946668921107091,78873.49107235909
1828.74,1.77541,0.675343,0.309502,4.191590942428227e-05,0.39213819062860006,7.731468439837006e-07,0.007762616131354975,7249.410304637737
3947.67,1.68695,0.346484,0.307403,3.687575996042235e-05,0.2840103918113213,4.5159986629943476e-07,0.00801924168675709,17465.40938161268
12998.4,0.421461,0.238458,0.27109,0.00026067501329333484,0.22124742077547568,2.978473775495401e-07,0.00608604444224364,143.84199662683858
2121.52,5.85558,0.633022,0.383813,7.110715595704283e-06,0.42645478646963636,8.891705602442683e-07,0.010059728859138337,714751.1671363509
5087.97,1.40779,0.279796,0.557247,5.4728055032469794e-05,0.3397691866553218,6.088403178205792e-07,0.006972755541650574,4520.407722990859
11209.3,19.315,0.618792,0.37734,1.174787510449077e-06,0.41812211922196196,8.604031491015971e-07,0.009864129867711548,89877005.29675917
11700.1,2.10298,0.276854,0.287263,2.460791532849444e-05,0.24549602188391806,3.5421818338745307e-07,0.007199668549235529,65479.43799026731
3822.63,21.5855,0.7186,0.273235,9.922463019386899e-07,0.3771605318367288,7.245591059155584e-07,0.006728454918706301,167436312.33173212
3694.78,10.6151,0.396465,0.42275,2.614904044306838e-06,0.3563637356555992,6.592031255021313e-07,0.010788328474489956,13889101.890900243
595.306,1.93382,0.626405,0.658207,4.2111902265363284e-05,0.5589542111515847,1.3958019707098545e-06,0.019634442673326185,3965.871518586292
12745.4,4.32426,0.534967,0.293287,1.0112464661906882e-05,0.3417741212211225,6.14839902786609e-07,0.007372064738717034,404136.43485980295
9170.21,44.3791,0.434698,0.450708,3.1801414545855667e-07,0.38531973521790325,7.508713059108095e-07,0.012085985511672368,3358557308.826488
2171.39,25.3779,0.534125,0.52347,8.037465383352042e-07,0.4603169257824975,1.0099308995052503e-06,0.015332469144979008,210684606.48726952
263.639,3.08472,0.805989,0.770768,2.3158034873371973e-05,0.6861178541860741,1.96424031690764e-06,0.027346018719893943,13883.84020747457
1304.25,1.82498,0.561453,0.337431,3.842444511629298e-05,0.37649420975667375,7.22426922038476e-07,0.008664410110169562,9783.502078887786
1538.32,7.88293,0.54797,0.53501,4.698093510389901e-06,0.4713539187147516,1.0506110311115295e-06,0.015779120288418175,1826735.7664667603
1495.15,12.7213,0.810001,0.539336,2.558031667089996e-06,0.5730373016096694,1.4549059105701109e-06,0.015486320549035993,6673055.76679249
1357.51,0.42984,0.280582,0.536606,0.0003205115560096208,0.3343218816352612,5.926588270021757e-07,0.007007031973225622,41.66179089501611
2354.84,0.585002,0.257003,0.283952,0.0001642432336792411,0.2351135435368854,3.2960427163067285e-07,0.006607441640423317,445.5807841325326
5656.85,59.453,0.464449,0.514009,2.156022936976236e-07,0.42524264969174086,8.849623186808393e-07,0.013046102323190846,8033565199.40344
6830.56,1.10088,0.243578,0.279037,6.253510827826566e-05,0.22685248365788668,3.10529347278713e-07,0.006220752033916377,6210.69681201688
2671.89,8.96576,0.558468,0.408895,3.660639957167043e-06,0.4150000618974974,8.497223121805076e-07,0.010976321450979652,4393524.39115346
932.11,1.64198,0.391752,0.568933,4.6545923788968094e-05,0.4095691213803219,8.312699804410548e-07,0.010386533340729547,5098.9649665350535
1451.05,1.64673,0.316972,0.359135,3.887917703455043e-05,0.29360543643993764,4.773133423119748e-07,0.008294426108382581,14350.248736334952
1236.89,0.756434,0.723528,0.273558,0.00015165358843482725,0.3785788379821632,7.291059507283711e-07,0.0067360523990421,249.16865191304106
10147.4,70.7939,0.51632,0.462224,1.6593552194460807e-07,0.42515451165940726,8.846566365462835e-07,0.012957413745370147,16154581985.674086
2759.81,0.402851,0.241487,0.264553,0.00027798329479862235,0.21999200546983333,2.950359363685071e-07,0.006187398831542523,122.33193967277042
6970.77,0.86123,0.3055,0.255009,9.359561761188464e-05,0.24278593045809443,3.477250239470849e-07,0.006508869062481836,1892.2832511673523
2912.61,0.152121,0.265703,0.329489,0.001299235051515112,0.2572829518821943,3.830144005548462e-07,0.006784284820833104,1.5247619322874704
3330.97,25.9249,0.850976,0.27488,8.031723187425613e-07,0.4084507549332493,8.274903253075087e-07,0.00674739258669608,257625726.37539554
9301.44,0.291133,0.216506,0.209098,0.00041496229859787424,0.18522122362755852,2.2148687789023621e-07,0.0053464838994054,55.94072821746012
131.221,1.73962,0.908348,0.630881,5.4027263904671875e-05,0.6568393762784052,1.826538033165702e-06,0.01936127959006298,1559.4760951685412
1693.57,6.85121,0.617478,0.409563,5.6465855829938e-06,0.4359611267411581,9.224504143862643e-07,0.01092560670051597,1274099.3739363854
845.428,3.25509,0.71032,0.580529,1.9330191816418095e-05,0.5584595075020548,1.3937436488677713e-06,0.017382625825840797,31678.365337898143
12614.8,10.8968,0.377982,0.361245,2.388269784845176e-06,0.32166826296248713,5.557469775455426e-07,0.00969022018467545,20980184.63144446
1329.96,1.36121,0.32863,0.348765,5.1781692402325983e-05,0.29469696546103824,4.802744973847507e-07,0.008686726998765331,6641.743481721665
3987.98,0.274114,0.380201,0.20737,0.0005336743063947741,0.24223865080641674,3.464196229131233e-07,0.005093682312458488,18.260333486211245
2153.15,6.86679,0.567165,0.401089,5.463952868268485e-06,0.4139732171222981,8.462210553715475e-07,0.010700409760129629,1516141.5859687817
1430.14,1.41782,0.580017,0.315133,5.599628357123098e-05,0.3687920927007052,6.979635682958867e-07,0.007979575016796183,3709.5169273571805
60.6234,20.4519,1.12539,1.12817,1.621724267290293e-06,0.9809180680659133,3.563838183132599e-06,0.06743623473773312,9184427.466092005
1002.48,0.715708,0.29895,0.588346,0.00015544379764025735,0.3610148886098875,6.736049574503764e-07,0.007501974730885114,252.51879261507543
788.84,10.2998,0.71337,0.591207,3.452507373751162e-06,0.56485724302844,1.4204564495358552e-06,0.017854219790434955,3072240.504929676
1457.19,1.88187,0.4161,0.667889,4.029683645403308e-05,0.45639011447158256,9.95612791915119e-07,0.011093454876757414,6253.10367554084
2840.87,54.6745,0.552482,0.544571,2.588686853489857e-07,0.47750515463291804,1.0735613305684225e-06,0.016173895005914787,4066335408.015018
7880.6,0.389243,0.25945,0.219793,0.0002848325487118381,0.20774441808535177,2.68171338012846e-07,0.005568812833802809,126.11522691387033
3142.96,0.662853,0.25407,0.279623,0.00013525796767026278,0.23198369724830867,3.223239148895549e-07,0.006528875187658247,764.7178545342864
1506.05,10.5023,0.585316,0.53729,3.1104984796991556e-06,0.48810585852935,1.1135766613215534e-06,0.01578274692350849,5175774.387195531
4263.52,1.26182,0.282034,0.570301,6.508066692064457e-05,0.34492231756340475,6.243080174232255e-07,0.007028918167451321,2777.3859441331497
8203.71,0.92333,0.548952,0.228637,9.930762098045853e-05,0.3027321248327884,5.022974055627318e-07,0.005578203281731324,1118.5401525727166
214.355,3.95627,0.85232,0.803238,1.6337524785718017e-05,0.7202433801122009,2.1297512339211203e-06,0.02940264829620067,32465.084322623545
369.308,6.14738,1.10949,0.713634,8.85148133644357e-06,0.7708965704218698,2.385193455262727e-06,0.023312759312079646,148596.73801883156
9363.15,75.9475,0.452782,0.475022,1.4541219830654706e-07,0.40371090277008514,8.115480094674355e-07,0.01269658787604156,25041421759.6306
10313.1,2.16334,0.314853,0.287522,2.4371891869471157e-05,0.26187495278460954,3.9447548887228555e-07,0.007467395023197811,60327.778703868484
5083.03,0.295648,0.257183,0.220944,0.000429785896605842,0.20739869927180027,2.674279531108402e-07,0.0056056805641041445,42.192497843485
3420.64,22.7651,0.526623,0.465645,9.163325059653484e-07,0.4309303309176803,9.047776370989444e-07,0.013064391480960683,165790128.21047357
10468.2,6.41506,0.341943,0.343767,5.092277956179338e-06,0.2984713462375663,4.905701969382901e-07,0.009131407277033246,3155794.2139908876
