f,Om
1.0592537251772897e-05,0.0
1.1885022274370188e-05,0.0
1.3335214321633239e-05,0.0
1.4962356560944329e-05,2.988270218392234e-18
1.678804018122559e-05,4.3991034987244624e-17
1.883649089489802e-05,2.9167249777222945e-16
2.1134890398366476e-05,1.0703496026988559e-15
2.371373705661655e-05,3.695061841822859e-15
2.6607250597988085e-05,8.940083169100595e-15
2.9853826189179574e-05,2.0518465632835706e-14
3.3496543915782794e-05,3.5450828844607956e-14
3.758374042884443e-05,5.6176370585786743e-14
4.216965034285822e-05,8.636499277485958e-14
4.731512589614802e-05,1.228369153053577e-13
5.308844442309879e-05,1.6872378308718349e-13
5.9566214352901096e-05,2.2543280240685065e-13
6.683439175686149e-05,2.9615982649183237e-13
7.498942093324559e-05,3.7754955631381977e-13
8.413951416451947e-05,4.711673099101219e-13
9.440608762859225e-05,5.762650313182649e-13
0.00010592537251772897,6.90618025817924e-13
0.0001188502227437019,8.184345925068842e-13
0.0001333521432163324,9.50518007822566e-13
0.00014962356560944327,1.0981097002374494e-12
0.00016788040181225605,1.2551689835764354e-12
0.00018836490894898018,1.4223052707542822e-12
0.00021134890398366476,1.603142378384589e-12
0.00023713737056616554,1.7980654008276033e-12
0.00026607250597988083,2.00506007798315e-12
0.000298538261891796,2.228878952158246e-12
0.0003349654391578279,2.470113804024146e-12
0.0003758374042884443,2.7263430799163003e-12
0.00042169650342858224,2.9967546519185037e-12
0.0004731512589614803,3.282391032823742e-12
0.0005308844442309884,3.57840906327774e-12
0.0005956621435290109,3.8968116826462964e-12
0.0006683439175686148,4.232407278732255e-12
0.0007498942093324559,4.598480463511871e-12
0.0008413951416451947,4.99796988669351e-12
0.0009440608762859236,5.431087937732206e-12
0.0010592537251772885,5.908484103468979e-12
0.0011885022274370188,6.430096447595938e-12
0.0013335214321633238,7.008893179195948e-12
0.0014962356560944343,7.631267909987218e-12
0.0016788040181225606,8.316487725483238e-12
0.0018836490894898002,9.045997532142688e-12
0.0021134890398366475,9.814769471042512e-12
0.002371373705661655,1.0651982869473448e-11
0.002660725059798811,1.1517775796592946e-11
0.0029853826189179603,1.2435027534735577e-11
0.003349654391578279,1.342021083003007e-11
0.0037583740428844435,1.4473173038224329e-11
0.004216965034285822,1.558325657433555e-11
0.004731512589614808,1.6728149381472167e-11
0.005308844442309884,1.7851175557746517e-11
0.005956621435290109,1.8862076325645203e-11
0.006683439175686148,1.967640936879918e-11
0.007498942093324559,2.0420656686359902e-11
0.008413951416451956,2.0691323249638462e-11
0.009440608762859235,2.0595329564989788e-11
0.010592537251772897,2.007266492761435e-11
0.01188502227437019,1.977423364152617e-11
0.013335214321633239,1.8877056374158326e-11
0.014962356560944343,1.849431649409023e-11
0.016788040181225605,1.8056302488257846e-11
0.01883649089489802,1.7333442400283264e-11
0.021134890398366475,1.6285519454705255e-11
0.023713737056616554,1.485767591259318e-11
0.026607250597988113,1.331050273379518e-11
0.029853826189179603,1.1469156185532824e-11
0.033496543915782793,9.645712295556231e-12
0.03758374042884443,8.415701145710726e-12
0.042169650342858224,4.914985808051893e-12
0.04731512589614808,3.143896447149976e-12
0.053088444423098846,1.7967500115850617e-12
0.059566214352901097,6.347425641056142e-13
0.06683439175686148,2.1412111386234977e-13
0.07498942093324558,4.554996526275643e-14
0.08413951416451956,1.3706080643662971e-14
0.09440608762859236,1.4799485458282377e-14
0.10592537251772897,0.0
0.11885022274370188,0.0
0.1333521432163324,0.0
0.1496235656094433,0.0
0.16788040181225622,0.0
0.1883649089489802,0.0
0.21134890398366477,0.0
0.23713737056616552,0.0
0.2660725059798808,0.0
0.29853826189179633,0.0
0.33496543915782795,0.0
0.3758374042884443,0.0
0.4216965034285822,0.0
0.47315125896148025,0.0
0.5308844442309889,0.0
0.5956621435290109,0.0
0.6683439175686149,0.0
0.7498942093324559,0.0
0.8413951416451965,0.0
0.9440608762859245,0.0
