z,T,freq_0,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,freq_11,freq_12,freq_13,freq_14,freq_15,freq_16,freq_17,freq_18,freq_19,freq_20,freq_21,freq_22,freq_23,freq_24
0.7758523261243176,6.903528793641103,3.9940081354961494,5.296974687632279,7.937796405806844,11.459157374885908,12.873565018237917,10.12503645225084,6.659207158099335,5.199478903554627,1.4376398512788537,0.654415455763031,3.57590607881276,0.1960336008505837,0.03095513967681822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9119810707968902,7.5610077263688265,4.83043087942606,6.727321482800129,9.272330767553775,13.430760636728074,13.911647221957402,10.103700130808459,6.893833090632746,4.633986827548458,1.515501402289168,0.7587061268651281,3.7411229437049283,0.034068056260027534,0.04814722658824136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0725838533393373,8.21848665909655,5.2859039769156855,7.547112912903903,10.80775055667806,15.51380063924867,14.802931913450898,9.726494120067573,7.0660701249974975,3.5237348908241573,1.4737152897034431,0.9954205462079659,3.926593274895038,0.057395693220361345,0.02933778065898545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.266240324331336,8.875965591824276,6.098546388391903,8.38460641734166,12.02634859289596,16.513556060610693,15.483757248625736,8.83574713438721,7.0064574681606535,2.88553949284073,1.2130905456143235,1.5709326994500157,3.538373728448715,0.04478867802516178,0.0445164569761749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5062970367019413,9.533444524552,6.041314659162481,9.44193796573251,13.025465088201877,16.390572935207874,14.384716330280602,8.061088941136598,5.959501854653842,2.0822959674493196,0.9546101616205719,2.2881375951129193,2.0767025358916764,0.07260360135541594,0.03197934447916146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8148294613788618,10.190923457279723,5.999451301654524,9.773484770145982,13.60423448526079,14.462390514844387,10.440056473245432,5.741396601686006,4.241671988502704,1.6397279353966614,0.6440601116882647,2.6790040275822595,0.16396285781671516,0.051967005406143005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.231472773754822,10.848402390007447,5.803303328068976,9.434897607346793,11.542723228294086,10.8440496681318,5.967147142710124,3.7118776539227283,1.894107742266122,1.0619058198309153,0.49139310142001785,2.0244826859222305,0.04443033512200733,0.029819309363704888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8361270891613204,11.50588132273517,4.737864701975012,6.429799831147734,6.94555750062375,5.613749669139023,2.7723121813545557,1.8581176301240778,0.7228002935624899,0.32071133671912944,0.46765390002722823,0.9254514844353201,0.0395109319269918,0.018873188682143334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.821147855473793,12.163360255462894,2.949712804490109,3.345857592725646,2.772858244511287,1.3974251641961817,0.8550464254048932,0.49399640645832016,0.23509777798886722,0.06484815192577453,0.3228332126489523,0.006777549213503747,0.023216884230438398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.821083040782742,12.82083918819062,0.7946946692956064,0.5822243720971708,0.3015281795446109,0.15657963769116987,0.11607378520879173,0.035001144255392545,0.004224900437020206,0.012888011516247116,0.014130547337639729,0.004697114925634089,0.004144872954141527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
