f,Om
1.2589254117941661e-05,2.132376772857456e-15
1.9952623149688786e-05,1.1751994856068643e-14
3.1622776601683795e-05,4.7567468277805055e-14
5.0118723362727245e-05,1.6160220210432877e-13
7.943282347242821e-05,4.5252016193303884e-13
0.00012589254117941674,9.160791772674668e-13
0.00019952623149688788,1.538096327051841e-12
0.00031622776601683794,2.363302362175813e-12
0.0005011872336272725,3.4194844743291836e-12
0.0007943282347242822,4.782991731824452e-12
0.0012589254117941675,6.707685481727615e-12
0.0019952623149688807,9.381359886859794e-12
0.0031622776601683794,1.2863695704735118e-11
0.005011872336272725,1.735328705255801e-11
0.00794328234724282,2.021807241599443e-11
0.012589254117941675,1.9722681407177008e-11
0.019952623149688806,1.7376963705776985e-11
0.03162277660168379,1.1741592960522742e-11
0.05011872336272725,3.9961065378059e-12
0.07943282347242821,2.7895746770772497e-13
0.12589254117941687,1.4750073989603949e-15
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
