z,T,freq_0,freq_0_num,freq_1,freq_1_num,freq_2,freq_2_num,freq_3,freq_3_num,freq_4,freq_4_num,freq_5,freq_5_num,freq_6,freq_6_num,freq_7,freq_7_num,freq_8,freq_8_num,freq_9,freq_9_num,freq_10,freq_10_num,freq_11,freq_11_num,freq_12,freq_12_num,freq_13,freq_13_num,freq_14,freq_14_num,freq_15,freq_15_num,freq_16,freq_16_num,freq_17,freq_17_num,freq_18,freq_18_num,freq_19,freq_19_num,freq_20,freq_20_num,freq_21,freq_21_num,freq_22,freq_22_num,freq_23,freq_23_num,freq_24,freq_24_num
0.023134810847050154,328.73946636386205,0.0,0.0,0.0,0.0,0.0,0.0,1.5073944905112362,119609884411.27406,16.445284066204525,598410828922.0757,35.403093239238295,1123804985449.3381,53.57850619819223,785705160493.4906,67.69459627082821,394244125991.84174,77.30694582327078,164448532923.29346,84.36376346983886,62425784948.52271,86.12638929139013,19261073253.261414,86.61959943126209,5696349279.716164,89.64887624848184,1782995011.1992543,90.33997234801072,528709784.7480899,89.21514980727586,149437377.70750913,58.42004640295623,8739749.944281477,45.19880132496477,1048093.8815697811,34.25686587840579,150745.89176158767,8.311207774321591,7093.384007088599,0.026438052577871327,3.1370827919140476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07187430628780886,986.2183990915862,0.0,0.0,0.0,0.0,0.0,0.0,2.0174116659891594,1544236323360.5225,18.26570079271392,6173610643531.32,39.52486315789038,11285913318103.902,59.05559640246094,7558684515761.798,73.6597921963693,3697419980047.0654,83.83964849341069,1547055499269.1853,90.84700671156465,575546951216.3218,92.50644451744348,176093038302.35068,93.06807198654411,52127004152.403305,96.86041518180913,16545395555.535986,97.20437950822172,4871610582.7157755,94.3410794526753,1304945975.3806286,58.811616756337784,63257807.950993456,47.919752192117855,9373619.600028805,35.7155937486493,1361128.2967594424,6.290688620656005,43850.19383887254,0.029809758699690877,31.344351067629425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12427513622958618,1643.6973318193102,0.0,0.0,0.0,0.0,0.0,0.0,3.1059778763303805,6832701345901.656,20.88706933504827,20674259484510.31,44.504131958993845,35331605226637.68,65.08119214578403,22366039629470.02,80.05284218768517,10668542001559.488,91.11479903657089,4507097447171.405,97.80915122364414,1636884495682.629,99.43931057206535,496783686117.3286,100.1672122163365,147340025550.4909,104.56483367514728,47231157169.98643,104.67648239007238,13859187739.338915,98.97646998319522,3411119891.848898,61.58332096634499,161585524.83477825,50.75255483768652,25854496.699007314,36.414194649381365,3662154.0584931783,4.569287248364671,81392.22758459779,0.033742793813990965,96.99401543728827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18086131904198985,2301.1762645470344,0.0,0.0,0.0,0.0,0.0,0.0,3.888411899992134,16994998797615.021,24.03932297468389,46772431164813.74,49.84506964740055,76731128452466.34,71.65222225896552,46786599859208.64,86.57409470112614,21555858361800.99,98.57998256710094,9218769111149.861,104.89626883629448,3262445767923.0874,106.52138084551255,985326428384.9233,107.74185731334492,294237693672.2118,112.36080897230102,94731149968.33739,112.40229216525499,27755585328.38266,103.03175152538823,6178156383.779579,65.63676423679651,317355420.98896235,53.090853812779656,49433961.4595942,36.594600212914386,6857614.422419599,2.9682260691736775,89909.29649625476,0.038360396427638964,212.57759126836606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24227487685581683,2958.6551972747584,0.0,0.0,0.0,0.0,0.0,0.0,5.020625083357476,35029411267767.645,27.41653048766028,94166561799707.81,55.180278913426385,141383444211424.7,77.8454753400845,81143895980552.89,93.13686450647273,36707702761426.06,106.0667683947458,15746739829718.484,111.90904569461581,5428158150350.315,113.51083912980147,1634481820767.0427,115.28547495277799,493448881741.95624,120.07016632716174,159064810639.6816,120.12575480312702,46596757181.62691,107.03776186755111,9498532113.069233,70.25560033464912,540534116.8497225,55.158945077830474,79082392.85945988,33.1250383718737,9530053.13085939,1.7624780484175542,80257.75874705362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3093114408547175,3616.1341300024824,0.0,0.0,0.0,0.0,0.0,0.0,6.024594312719243,62701283704615.01,30.426295394968125,159569361744565.56,60.71764495444324,226594530213787.03,84.31952489050212,126305733941120.05,99.82757707094962,56146336390559.59,113.63417713384399,24126355156579.03,118.77690737568135,8068648699782.262,120.40109278019024,2422299681563.049,122.80863880755936,741586860938.1162,127.74921474431406,239242871244.52628,127.8118441025843,70086010289.77899,110.83366559212459,12937481644.104477,74.9975916285763,833147623.4866544,56.712093810394016,113364881.34342162,25.367783695089468,9564203.804255668,1.175394469885427,76152.85915338415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38296965930079163,4273.613062730206,0.0,0.0,0.0,0.0,0.0,0.0,8.429382493319288,126525562628134.48,34.288140490797154,260938442571915.0,65.97605670155335,332829092988219.06,90.50875150313837,180477973736544.78,106.46914022304244,80162024543371.42,120.68696885863308,33795672266418.793,125.49030092454748,11056172431087.572,127.04754026781522,3321652665036.3174,130.5485361129959,1040278420517.3374,135.37796081667824,333465834885.7099,135.41925907195434,97652979035.13512,113.69978840008906,15721810957.368975,79.49737239210795,1185268506.4098306,58.044419679295245,152151196.79592866,18.416409068884594,8432217.128075808,0.6684385417354841,53578.70540051455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46452115771308106,4931.09199545793,0.0,0.0,0.0,0.0,0.0,0.0,11.40035074311008,222126821933988.7,38.14931106639821,413640465436931.75,70.72650197341588,443340148559971.7,96.48874991508457,241443329195145.56,113.4182845271465,107554297319898.42,127.6854778195015,44680273124062.0,132.04574856017868,14265132680321.906,133.56370016228547,4282632678073.64,138.71191477877974,1388272496518.5505,142.97407942067554,438503155461.9954,142.9363203307288,128216463829.4777,116.31478590597962,17777075299.94,83.87908931370481,1597690728.979012,58.800707170959164,192715813.68647107,14.560386609489328,8507350.727351096,0.512041915634068,51468.93230587154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5556119295735696,5588.570928185655,0.0,0.0,0.0,0.0,0.0,0.0,13.186418971638096,331831731132638.56,41.842279672958355,600245588456680.9,75.38873756412066,557172811333990.25,102.81476613775332,313261281317843.4,120.5758587702826,138480354937018.25,134.6758946390884,56099785222471.3,138.70983616311517,17590524802415.22,140.196187750558,5285427613735.347,147.53041231577814,1786216768313.836,150.69325132676633,551000929136.9949,150.5744430590625,160868419985.97076,117.59187705101046,18398264470.479202,87.40156299052393,2040284507.6069832,58.64094193022789,231448569.2805296,11.196295576645097,7851724.575330774,0.07804437522333467,7895.5834315061575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6584131213808755,6246.049860913379,0.0,0.0,0.0,0.0,0.0,0.0,13.62339464484229,421900986931729.3,45.56180691912613,813122847079603.0,81.25852254373983,715660913002847.5,109.3063385548038,394561391632993.7,127.8992847884126,174720006678166.78,141.48023681878124,67998923362223.36,145.18750098523708,20923458720852.89,146.67603765548301,6309643423941.658,156.50611423431857,2219474328338.1016,158.07750495386497,664949275761.6487,157.4188954543903,191954565773.58868,117.88134545362966,19048866482.677113,88.49732480263765,2373166421.850192,57.183611125058896,264594560.5421963,7.0891607754635215,5556708.733464273,0.09033380444332394,11135.849580687891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
