z,T,freq_0,freq_0_nums,freq_1,freq_1_nums,freq_2,freq_2_nums,freq_3,freq_3_nums,freq_4,freq_4_nums,freq_5,freq_5_nums,freq_6,freq_6_nums,freq_7,freq_7_nums,freq_8,freq_8_nums,freq_9,freq_9_nums,freq_10,freq_10_nums,freq_11,freq_11_nums,freq_12,freq_12_nums,freq_13,freq_13_nums,freq_14,freq_14_nums,freq_15,freq_15_nums,freq_16,freq_16_nums,freq_17,freq_17_nums,freq_18,freq_18_nums,freq_19,freq_19_nums,freq_20,freq_20_nums,freq_21,freq_21_nums,freq_22,freq_22_nums,freq_23,freq_23_nums,freq_24,freq_24_nums
0.7758523261243176,6.903528793641103,0.28170277397372534,0.4549260463411201,1.0737839734894745,2.319655390039681,5.888890929669503,12.639493841631456,22.03050130402587,45.35217419450295,52.679367933487356,134.93815983517004,86.84896287719918,249.52528355221747,114.67008949847404,372.9207991001473,134.24582305733,485.46497462803893,146.71248524285974,565.9297566059121,150.44454174729123,586.0651229904287,152.52563630120272,600.3373916809903,163.67167112854068,683.0202419490629,164.03101139667774,685.6067592136669,161.83653202150512,665.450234608168,115.12127047094374,326.3208635327614,87.35751151590246,203.17082183868115,51.81036688002408,96.4019169550385,2.8912750612994533,4.134745124686665,0.10348498159125295,0.11270417918850988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9119810707968902,7.5610077263688265,0.3233965942229757,0.6550983566765329,0.9069208660041974,1.9716840133365146,6.804086041647727,14.162057430341417,24.37977033839438,50.95031710049344,56.05767961149737,145.37111176657345,92.42644461369481,273.51859567396093,119.2058886703577,396.9668323390181,139.0168786979288,511.49160034173025,149.64317408393575,579.1580314094563,153.4552521467867,600.2500963454795,156.93738320969936,622.9889576289078,167.09222123773802,697.8003143828277,167.18702688324603,698.2503914506455,161.57947049479864,649.2775821645968,116.01302242591166,332.02000512576114,83.0750359290676,190.10915302049153,42.30339109693286,77.84073420842229,1.0912099059078597,1.5322152307295702,0.1138311769274565,0.1270621402726409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0725838533393373,8.21848665909655,0.3498506625950861,0.5636096118783611,1.9577518491164012,4.194445295790356,7.065988827485497,14.114239414302595,26.021009080284795,56.77995763260616,58.628146413929514,154.73937830954839,95.66610552941056,293.0630598599487,119.91362324706643,408.00048567093535,139.59279007083958,523.1854699647372,147.86364697842114,574.307819792519,151.5273602129718,595.6987347028662,155.97536667805682,624.9398703519229,164.83337264083667,687.2322390144965,164.99367846321337,687.8456104568763,155.5236508872369,608.1447496433464,111.80249288027903,319.92086556240855,76.41739570840738,172.69904611075668,21.924255293179645,37.959853528355126,0.6719058308189186,0.9175086497020211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.266240324331336,8.875965591824276,0.8267605225747916,1.4584720331615082,1.9854404703323485,4.464007500836416,9.546073938391343,18.5370065270191,27.931972931808474,64.9125197809241,59.23149833153251,161.03963403116305,93.62251368718717,297.009124701492,113.88055205732286,394.75747399080666,131.3164141789537,497.22488244990103,138.2037340056586,537.3540153202696,141.0619435037944,555.3759623106058,147.09488900659943,594.6726489213297,153.9460400264395,640.2053333848452,154.06737079582615,640.5157397184604,142.79941846566075,548.1586705900094,101.55090999431863,288.314389464232,66.70778643983257,149.46599069259156,7.7592609388644584,12.87125826888016,0.25456417334871023,0.343528796738935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5062970367019413,9.533444524552,0.49561182888129923,1.0554878202633682,1.98106986097904,4.859484886206271,10.851138750469453,21.76659864440881,27.87460955824316,67.39649977211603,56.30529207570075,158.1105465362234,82.71438567462425,268.1682960762771,99.64690702514991,348.87410076624104,113.24451066739421,429.62517218357283,118.31079003786802,457.9314665598893,120.41766337195003,472.0946968643876,128.53625332139282,523.7945558954672,132.07398141548978,546.603690319216,132.17662202694817,546.48592933064,117.43244294148195,430.95019615877646,84.6134510037156,236.97957544987355,52.8212380203401,118.6811817124554,3.638044352324975,5.987423951639705,0.07313362112677378,0.0893418625062724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8148294613788618,10.190923457279723,0.3450511953329705,0.8030694755208273,2.315926476827759,4.954245376939936,9.082784069044202,19.553559572391098,25.420372609219058,63.771749483227715,48.61211837898931,143.7519611218619,65.14583739509408,213.65514570785913,76.84085069496481,271.47442787447403,85.38781449783086,320.8493742027237,89.12206853264941,341.9076436398991,90.98738445142203,354.8557632436113,99.62481354376365,409.2708972948227,99.94005945900908,411.1586131016943,99.74742510428365,408.5750069913165,76.59395968760113,245.0873254328818,60.47121146216776,164.1186586226926,33.40551922749757,75.20021164023696,1.3808946515862233,2.281069919970343,0.038419904664118786,0.04878661914138802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.231472773754822,10.848402390007447,0.46223283831921147,1.0720270677544792,1.9853280568987106,4.166260389011033,7.804180425948762,18.14417924558965,19.598623700327515,52.62838711707421,34.06395545280992,105.14413254479248,42.15860800011951,138.89561301566388,49.95495714901981,177.48380420516114,53.58837394761211,198.0142420245251,55.82353266320938,211.5899789436253,57.87049907075934,225.61154989464683,62.72269148733829,256.36118453186276,62.862886209116056,256.9115377754355,61.678780142755194,246.344573745577,47.338091707282814,147.64719127944517,35.78271982972356,95.52495044022942,7.4326272475430075,15.149550455394474,0.38199056007665905,0.6311891408008259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8361270891613204,11.50588132273517,0.24190609356214732,0.6117928105054137,2.12560689001916,4.786243506760279,5.871839032089276,14.506551926817627,11.778518581542599,33.26052518753977,17.111859409804687,53.73828239101441,20.99726325531729,68.62463044348799,24.542303863472963,86.24007695373024,26.120280087742938,94.88369128293887,26.760844692618882,99.53832956882374,28.605919510424975,111.99663730025595,30.229842346228477,122.7856446103591,30.326914485069754,123.05438078849419,28.80212915563828,110.31180886041206,22.730372955038508,70.44741656582038,15.239268784741766,40.85349764390471,0.8912539149858084,1.6541644904826796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.821147855473793,12.163360255462894,0.27995561638661154,0.6475998786142193,1.0392408200800414,2.635341562781168,2.5632250154777836,6.9677970082751095,4.662408889196008,14.21720875285338,5.838813193583101,18.774405331659693,7.262260436834519,24.63768789405033,8.021455540434047,28.20711356984974,8.45924979116549,30.571359547973632,8.626303477644546,31.85336599293397,9.59379554850964,38.46219182172882,9.615159958565057,38.56854477046103,9.554532129006123,37.68823923883128,8.03199610349676,26.789232058467167,6.900516264378185,21.474137777433686,2.044195024433441,5.255925391649378,0.13926750481281683,0.2606410111668015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.821083040782742,12.82083918819062,0.07497635023998776,0.19425579720825542,0.14637267671732368,0.3991919157164635,0.269024882960518,0.8414751472277563,0.3610058135659107,1.1857862351338837,0.5680749428041678,1.9766317875736135,0.7444802072062056,2.6453353270569417,0.793387280517866,2.825882170795562,0.7969266478141611,2.8449552477696676,0.8545743229954034,3.234895679095566,0.8805341923170515,3.3909327045232054,0.891245451990472,3.424573705732909,0.7698612583860469,2.4977923641039137,0.7290787652793702,2.3063223308602163,0.3401555778041922,0.9209182194322769,0.06556955925814868,0.14389572607223033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
