f,Om
1.2589254117941661e-05,0.0
1.9952623149688786e-05,0.0
3.1622776601683795e-05,6.823579549344816e-16
5.011872336272725e-05,6.477930239543675e-14
7.943282347242822e-05,3.170593289642022e-13
0.00012589254117941674,7.751419798218574e-13
0.00019952623149688788,1.4080402484356307e-12
0.00031622776601683794,2.2430439603085097e-12
0.0005011872336272725,3.34906277026526e-12
0.0007943282347242822,4.728076140013316e-12
0.0012589254117941675,6.599381331264615e-12
0.0019952623149688807,9.28811040506115e-12
0.0031622776601683794,1.2836012109604773e-11
0.005011872336272725,1.6731564709345136e-11
0.00794328234724282,1.8271549326004892e-11
0.012589254117941675,1.6407594498849323e-11
0.01995262314968881,1.3181277699397466e-11
0.03162277660168379,7.466153824416626e-12
0.05011872336272725,5.631242769276024e-13
0.07943282347242822,1.3129652900052189e-14
0.12589254117941687,0.0
0.1995262314968879,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
