f,Om
1.2589254117941661e-05,1.6031593174131827e-14
1.9952623149688786e-05,3.45408444200744e-14
3.1622776601683795e-05,7.931014282568044e-14
5.0118723362727245e-05,1.9926023879050464e-13
7.943282347242821e-05,4.616165598527123e-13
0.00012589254117941674,9.002793627347315e-13
0.00019952623149688788,1.52107108199089e-12
0.00031622776601683794,2.351650709192602e-12
0.0005011872336272725,3.410572813976627e-12
0.0007943282347242822,4.7749964707714145e-12
0.0012589254117941675,6.698709578798835e-12
0.0019952623149688807,9.368809108284086e-12
0.0031622776601683794,1.2797997811832064e-11
0.005011872336272725,1.6698718516941704e-11
0.00794328234724282,1.822343465002146e-11
0.012589254117941675,1.6462626881467534e-11
0.019952623149688806,1.31937468673701e-11
0.03162277660168379,6.886785854583447e-12
0.05011872336272725,9.667970899826954e-13
0.07943282347242821,6.3660119012155305e-15
0.12589254117941687,0.0
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
