z,freq_0,freq_0_num,freq_1,freq_1_num,freq_2,freq_2_num,freq_3,freq_3_num,freq_4,freq_4_num,freq_5,freq_5_num,freq_6,freq_6_num,freq_7,freq_7_num,freq_8,freq_8_num,freq_9,freq_9_num,freq_10,freq_10_num,freq_11,freq_11_num,freq_12,freq_12_num,freq_13,freq_13_num,freq_14,freq_14_num,freq_15,freq_15_num,freq_16,freq_16_num,freq_17,freq_17_num,freq_18,freq_18_num,freq_19,freq_19_num,freq_20,freq_20_num,freq_21,freq_21_num,freq_22,freq_22_num,freq_23,freq_23_num,freq_24,freq_24_num
0.2,-7374.236490338773,464760461670651.7,-8629.275043937392,623981029604319.9,-6715.251160546132,778132598383351.5,974.0583629904407,697268565528083.4,9024.63102856876,531063736821952.8,12302.464544863076,240124500647648.6,10413.662998172056,85748277209228.34,8346.109070586459,30008220847404.18,5289.171107844938,7336644888185.519,1383.6389032181678,443661461598.56757,576.4003150851637,47195474085.30558,3630.1027196434998,105704045459.82314,23.73244558217255,88580386.236119,34.51655536799584,4897227.055321815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,-3088.595068364197,2991329369105051.5,-2638.616405164126,4143241804404097.0,1711.723729287317,4350314858958672.5,7702.078849454442,4033742474537865.5,13073.757478384701,2769696898250441.5,11838.603164012498,950920983347088.2,7556.055555797027,268464352510541.3,6527.867589542764,99296828183389.17,1804.2447869892487,7880624205070.3125,730.7965836206862,883482786140.0557,2689.5013532383136,964550178892.4258,1744.4137456002784,256421400478.4457,44.353224952447576,218751659.8115065,19.198088543330993,12167855.958814174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,434.39088262951026,5090039717934668.0,1843.5206084903107,7711535427706572.0,6343.455021015446,7055573218362896.0,10474.155030458518,7258120357107750.0,10918.717086429926,3052032240478915.5,7560.8916333964,961210175684265.0,5157.167282361635,275398949358523.34,3110.7312419529035,65684691851547.836,1132.0947630300636,4800063644735.61,705.6488662335371,1231267736007.0989,2951.962670858378,1731839725581.5151,35.20857019884299,3632004560.6526794,18.00709695020344,98732879.56974986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,2750.306517223188,6420435858772786.0,4346.330734816958,7865414571573228.0,6459.039496434587,7623075456176432.0,8400.945958513614,5913355640771885.0,7669.897416272029,2515510739484578.0,4214.93492013134,596538628904695.9,3288.0576390645383,201123944915074.53,1246.9209272589535,23832122264658.08,556.5336224415989,3290029313175.5645,981.5951104521041,1472145517481.7693,1436.70815459982,824612701237.9441,30.26193434254217,978220796.0372872,13.923019057796811,56316521.17034406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,3410.931468765723,5594848103531043.0,4896.096436662396,6763908409740279.0,5431.198432515184,6472943930197399.0,5179.336858679584,3826604105132957.0,3800.2132566723035,1388318059556730.5,2068.4997037766484,292018122948200.8,1498.1368975292771,90361944266752.66,581.7476551649454,8815646384376.73,227.8449184442438,1471782429578.7231,932.4963000927902,1425710593943.0425,69.38038772398153,45754821027.101906,17.85144716062551,298758812.81363875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,3279.9608584364314,4156905414235174.0,4382.155525243888,5215277018434017.0,3593.251771470673,4251932720174120.5,2934.2999220958663,2209458691854152.5,1619.0549420812663,562777687232140.06,989.1504199796926,128843488361648.19,541.1751548235632,29457917707763.8,278.0800622638174,4473769405664.016,130.76415769131094,740595431318.0431,533.3357889831585,771595572178.1079,11.043892169998738,4468351076.320275,7.415462090032486,199788545.53948957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,2573.1301060148276,2777211235035258.5,3114.632105509229,3400571598706022.5,2109.877768275144,2485214266823168.0,1532.5814798775161,1102651034170657.4,713.5958823698021,205289847317265.25,509.68412514062214,63865324862204.75,196.55934963766904,9334844060059.748,92.91895284933389,1585505338233.8125,95.65956984472884,509361684839.1913,278.378826571385,438948963100.5372,6.816677972902556,781351005.5826869,6.75576034622409,211285287.2299753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2217.0779689258566,1983795784454545.8,2136.03337934541,2065063935381876.5,1283.9724379016604,1357111852495554.2,801.7133971721521,492402599011432.44,362.43291465337705,86546020082024.77,231.6245637618993,28278125149384.465,87.4794882769818,3587064666889.6387,37.22660255504077,684610895532.4733,69.12498963899151,336238180442.0222,82.63777490436081,139747650054.7765,6.108839022367322,774954622.7526491,2.813648239142345,49755416.44308678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,1672.1253339236364,1230026140541716.0,1500.4942759625083,1260817573832464.2,765.0482349713466,685349195725299.9,360.63330152269674,188160198549848.2,164.19551108594263,36655042206392.24,110.25333155328312,11953033360249.348,43.27434299963601,1563685498917.547,14.703239322271942,261582782243.9833,47.69474896847889,203354504605.3589,5.0825154345529,7157533943.880432,2.474121333276875,141498406.9999013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,1209.3314504085965,787555211491020.6,1050.5462275017126,708062379782115.2,438.48369244354757,336356958893922.9,156.6080082527956,73863450008826.84,88.72297015501587,16642975750398.402,49.79081143822963,4809917486433.484,22.952245773484837,723246082906.7876,6.417349826944793,108621706489.86105,30.745457293834214,116233839310.83467,0.6390664496871904,493821196.36576045,2.1997961235133845,138936833.02758074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
