f,Om
1.0193734859388737e-05,1.3602597826782913e-18
1.0592537251772897e-05,6.411808719854937e-18
1.1006941712522104e-05,1.1096861424864972e-17
1.1437558630495389e-05,1.6674073985983923e-17
1.1885022274370188e-05,2.924948039519924e-17
1.2349991726875851e-05,6.815556347727996e-17
1.2833151855576512e-05,6.115818387859707e-17
1.3335214321633239e-05,1.7570340580853133e-16
1.3856918628031273e-05,1.8088707859403705e-16
1.4399033208816326e-05,3.805816111593461e-16
1.4962356560944329e-05,5.758447604009604e-16
1.5547718420411728e-05,6.01543609857601e-16
1.6155980984398728e-05,9.989485674049816e-16
1.678804018122559e-05,1.5767369906353435e-15
1.7444826989992523e-05,2.340134973108934e-15
1.8127308811846965e-05,2.793708878092459e-15
1.883649089489802e-05,3.3558764723757338e-15
1.9573417814876617e-05,4.671951166085607e-15
2.0339175013722928e-05,6.816166506471267e-15
2.1134890398366476e-05,7.612678140609817e-15
2.196173600205437e-05,1.0164708044381946e-14
2.282092971067451e-05,1.1870042086678395e-14
2.371373705661655e-05,1.2496214757264183e-14
2.4641473082812813e-05,1.4407367146653782e-14
2.5605504279704755e-05,1.6630627594019562e-14
2.6607250597988085e-05,2.01931876761146e-14
2.7648187540101057e-05,2.5113335895448088e-14
2.8729848333536626e-05,2.956265796273043e-14
2.9853826189179574e-05,3.3719861165356454e-14
3.102177664799498e-05,3.962566968765064e-14
3.223542001952459e-05,4.46428209574762e-14
3.3496543915782794e-05,4.96655246045018e-14
3.480700588428413e-05,5.556209462821961e-14
3.616873614408161e-05,6.28116247233177e-14
3.758374042884443e-05,7.179326172441824e-14
3.905410294116381e-05,8.045952103504833e-14
4.0581989422437986e-05,9.059018862050785e-14
4.216965034285822e-05,1.0229116393151004e-13
4.381942421619437e-05,1.1443267260724371e-13
4.5533741044262486e-05,1.2716606998865877e-13
4.731512589614802e-05,1.408788064944969e-13
4.91662026274564e-05,1.5626227875313244e-13
5.108969774506924e-05,1.7170762643481816e-13
5.308844442309879e-05,1.8897641841430076e-13
5.516538667595586e-05,2.0596735496331866e-13
5.732358369467707e-05,2.245611980982438e-13
5.9566214352901096e-05,2.4545017371825676e-13
6.18965818891261e-05,2.680352458306158e-13
6.43181187721509e-05,2.9197465644692803e-13
6.683439175686149e-05,3.175445249419332e-13
6.944910713781214e-05,3.4298248573714896e-13
7.216611620833882e-05,3.7005657866148755e-13
7.498942093324559e-05,3.9889914667127094e-13
7.79231798434194e-05,4.2881646505258356e-13
8.097171416105617e-05,4.598330074175987e-13
8.413951416451947e-05,4.926587740667373e-13
8.743124580220732e-05,5.26925448146626e-13
9.085175756516862e-05,5.616407735841933e-13
9.440608762859225e-05,5.990777677075738e-13
9.809947127268784e-05,6.342792051512954e-13
0.00010193734859388726,6.719926141909396e-13
0.00010592537251772886,7.122300338396863e-13
0.00011006941712522103,7.530645495794705e-13
0.00011437558630495389,7.959353723348504e-13
0.0001188502227437019,8.385024675896051e-13
0.0001234999172687585,8.814343459566146e-13
0.00012833151855576512,9.243116858860946e-13
0.0001333521432163324,9.714131298249491e-13
0.00013856918628031274,1.0198143342491083e-12
0.00014399033208816327,1.068174365978643e-12
0.00014962356560944327,1.1177935930539236e-12
0.00015547718420411727,1.1695334155075054e-12
0.00016155980984398728,1.221693787198006e-12
0.00016788040181225605,1.273409004835282e-12
0.00017444826989992541,1.3286345968835027e-12
0.00018127308811846987,1.3848219979660724e-12
0.00018836490894898,1.4430547189013247e-12
0.00019573417814876615,1.5000222270617719e-12
0.0002033917501372293,1.5613096259331956e-12
0.00021134890398366476,1.6220926013716332e-12
0.00021961736002054367,1.6855839923515497e-12
0.00022820929710674507,1.7518000829673929e-12
0.00023713737056616554,1.816748526410247e-12
0.00024641473082812813,1.8848605813904457e-12
0.0002560550427970475,1.953693864125065e-12
0.00026607250597988083,2.0249251025371127e-12
0.0002764818754010106,2.0981700686513967e-12
0.00028729848333536626,2.1721175634873516e-12
0.000298538261891796,2.2488763885489675e-12
0.0003102177664799501,2.3271383774286467e-12
0.00032235420019524624,2.4074483089678237e-12
0.00033496543915782756,2.4896086611819963e-12
0.0003480700588428413,2.5721412737094172e-12
0.0003616873614408161,2.6573314680691397e-12
0.0003758374042884443,2.7438722241101913e-12
0.00039054102941163806,2.8305924374088467e-12
0.0004058198942243799,2.9211102958285116e-12
0.00042169650342858224,3.012669255460139e-12
0.00043819424216194364,3.107335457472624e-12
0.0004553374104426248,3.1997335918272033e-12
0.0004731512589614803,3.2933432094844804e-12
0.000491662026274564,3.3899452733845783e-12
0.0005108969774506924,3.4884886200252258e-12
0.0005308844442309878,3.590925646512439e-12
0.000551653866759558,3.6939179271412876e-12
0.0005732358369467713,3.799020227406791e-12
0.0005956621435290103,3.90454899718119e-12
0.000618965818891261,4.014350882436302e-12
0.0006431811877215091,4.126294167840498e-12
0.0006683439175686148,4.242326874577198e-12
0.0006944910713781215,4.361390751406736e-12
0.0007216611620833883,4.483286347180428e-12
0.0007498942093324559,4.608498595465559e-12
0.000779231798434194,4.738410238498178e-12
0.0008097171416105618,4.872856629490558e-12
0.0008413951416451947,5.009202680185601e-12
0.0008743124580220731,5.150027243650195e-12
0.0009085175756516861,5.2951720035522345e-12
0.0009440608762859227,5.446644553507418e-12
0.0009809947127268773,5.6017289156696975e-12
0.0010193734859388728,5.760654202179708e-12
0.0010592537251772885,5.923378794121056e-12
0.0011006941712522092,6.093662583971721e-12
0.0011437558630495376,6.269261517578841e-12
0.0011885022274370188,6.4538458591195124e-12
0.001234999172687585,6.641463108848091e-12
0.0012833151855576512,6.833723514244795e-12
