z,freq_0,freq_0_num,freq_1,freq_1_num,freq_2,freq_2_num,freq_3,freq_3_num,freq_4,freq_4_num,freq_5,freq_5_num,freq_6,freq_6_num,freq_7,freq_7_num,freq_8,freq_8_num,freq_9,freq_9_num,freq_10,freq_10_num,freq_11,freq_11_num,freq_12,freq_12_num,freq_13,freq_13_num,freq_14,freq_14_num,freq_15,freq_15_num,freq_16,freq_16_num,freq_17,freq_17_num,freq_18,freq_18_num,freq_19,freq_19_num,freq_20,freq_20_num,freq_21,freq_21_num,freq_22,freq_22_num,freq_23,freq_23_num,freq_24,freq_24_num,freq_25,freq_25_num,freq_26,freq_26_num,freq_27,freq_27_num,freq_28,freq_28_num,freq_29,freq_29_num,freq_30,freq_30_num,freq_31,freq_31_num,freq_32,freq_32_num,freq_33,freq_33_num,freq_34,freq_34_num,freq_35,freq_35_num,freq_36,freq_36_num,freq_37,freq_37_num,freq_38,freq_38_num,freq_39,freq_39_num,freq_40,freq_40_num,freq_41,freq_41_num,freq_42,freq_42_num,freq_43,freq_43_num,freq_44,freq_44_num,freq_45,freq_45_num,freq_46,freq_46_num,freq_47,freq_47_num,freq_48,freq_48_num,freq_49,freq_49_num,freq_50,freq_50_num,freq_51,freq_51_num,freq_52,freq_52_num,freq_53,freq_53_num,freq_54,freq_54_num,freq_55,freq_55_num,freq_56,freq_56_num,freq_57,freq_57_num,freq_58,freq_58_num,freq_59,freq_59_num,freq_60,freq_60_num,freq_61,freq_61_num,freq_62,freq_62_num,freq_63,freq_63_num,freq_64,freq_64_num,freq_65,freq_65_num,freq_66,freq_66_num,freq_67,freq_67_num,freq_68,freq_68_num,freq_69,freq_69_num,freq_70,freq_70_num,freq_71,freq_71_num,freq_72,freq_72_num,freq_73,freq_73_num,freq_74,freq_74_num,freq_75,freq_75_num,freq_76,freq_76_num,freq_77,freq_77_num,freq_78,freq_78_num,freq_79,freq_79_num,freq_80,freq_80_num,freq_81,freq_81_num,freq_82,freq_82_num,freq_83,freq_83_num,freq_84,freq_84_num,freq_85,freq_85_num,freq_86,freq_86_num,freq_87,freq_87_num,freq_88,freq_88_num,freq_89,freq_89_num,freq_90,freq_90_num,freq_91,freq_91_num,freq_92,freq_92_num,freq_93,freq_93_num,freq_94,freq_94_num,freq_95,freq_95_num,freq_96,freq_96_num,freq_97,freq_97_num,freq_98,freq_98_num,freq_99,freq_99_num
2.2,2483.29621589303,830864396721791.4,2224.28393476909,857850149425381.5,2080.247005025057,925213558347985.1,1739.3512562900114,881611284812550.6,983.5570293254764,803508480585491.8,769.5595525864857,723186466850610.5,727.4264282733336,528650686679647.1,876.327477835878,579161710519402.5,895.570265309271,475764015573754.5,947.6612325257779,404355214521816.0,828.6238768608266,363473499806771.44,743.9282468199011,279510507801212.28,737.3655578409983,247625690007432.22,689.4717612833678,178631971827919.94,707.3664819588947,163692176396396.34,598.6347255789664,115661560633395.2,489.98427444004926,72018056212120.62,331.9084050711769,40397723566384.72,375.0417001502875,29707349052489.1,254.75065443419348,18863645585831.484,209.22992968063724,12155873261899.738,266.18944722869884,11040519594733.217,235.83697536505954,9201630317833.889,230.73534255698723,7298448015830.965,188.17720897900088,4276400433614.0186,121.97635570634613,2179860865124.0298,91.41105559570258,1212910008665.6228,65.69963740050936,609244409105.3213,93.21888306257647,615345430765.7836,58.05559045664457,305211290301.11066,52.58532837955234,227623323254.36758,34.47320764341627,112474905853.53577,25.796996666934447,76960160364.64117,20.860843171432958,46047120814.333885,42.39422271214026,66017161714.568,106.65040062866612,111246896702.431,83.68832368606155,58966914708.6462,162.76077637308677,78592922972.63509,184.8423992668062,69442778020.50746,9.318916944876218,2351938938.1367784,3.118131003303422,854240635.9109757,0.0,0.0,6.572194024789792,224806869.8845418,4.452080705956059,32977183.343992107,0.0,0.0,4.4873472859878225,59117304.44877317,2.2789754216434406,8351486.575659677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,1779.4619538237175,504133419811164.06,1808.8800537390887,597052384039747.6,1789.8638017644223,612295584720583.9,1121.2436240356008,619045773565118.8,764.2823051560853,568890832565531.5,450.99105620816863,384904956716015.3,470.43676850890176,420484106612721.7,513.0239130931956,345020114029194.06,497.56655838597123,259972397280590.4,496.7494324480964,252347863384355.4,435.1958627547459,185969915482171.56,416.5206395656877,164801056293398.1,409.45564991777684,118967781927001.03,396.2474156439761,106683012713768.08,324.94637844526494,75333873711438.47,265.6245754676213,44091165977174.586,176.99713557510017,23721392086409.242,199.9088631852175,18025377159464.113,131.6262825700663,11077202734024.398,107.17785748582266,7123214978461.618,144.38051243255856,6990521175279.917,109.34079336486775,5240101622450.875,121.29500841203114,4483652456065.11,98.48925386272347,2504487804655.621,57.361313855207484,1169092138238.3357,46.801683349623694,742628605652.7803,34.65405182679128,403606630493.9873,49.75576829036337,415234806589.2481,24.10676261085885,161927084822.5658,25.623554674695622,143534912946.97333,18.15852257082136,76158255038.19466,11.814317057666385,44865674324.591866,11.186303420677381,33374818074.23671,18.743544501910986,37360852378.254,48.69380647624329,68510105363.55068,39.0976986450561,37009613109.2907,87.37919272514577,55934644427.72714,95.46186441123272,48284114644.14016,4.58286803260686,1165996980.6733913,1.579168721083998,582880575.5620573,0.0,0.0,4.116305587659,194378983.41771922,2.8897626116283712,29589941.971131667,0.0,0.0,2.7479973918406726,50049340.47354444,1.5310852035792941,7756077.606968792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1473.9587937833612,372234394913898.5,1273.665991454312,373720765637982.7,1093.6994591807015,411136911114798.9,827.7615636765123,411195145713870.2,327.62991148808936,266770878996868.3,416.2321118207885,315139446673978.4,305.0536760585128,242987450939224.84,271.3571122152988,184286940738751.16,263.3296154839817,164898480328492.7,249.75208403294965,128590314019932.14,242.12544236376047,109073574374426.03,229.9752397596008,76152146517626.78,223.48051399694006,64819293691890.91,182.01380517508076,47107541247150.41,151.9992220861247,25556561346895.344,104.41639061771312,13825494475934.564,119.04120626894472,10940662860346.166,76.35320662526699,6792737972294.087,59.742011527952144,4194702718077.3867,76.63914974836467,3852739748975.331,60.8011867428291,3249789189915.0283,58.26376584728348,2577733202743.0615,51.02400764401501,1540888469326.8887,33.08577650184585,650238341647.8317,21.50493977857017,454147533094.35583,15.463559376427753,243388645765.01352,22.7919723421853,248556337387.92828,18.1089365038565,138255578368.68127,13.616530370742762,93245551672.81407,8.230560840451208,45765197214.66887,8.402782291016528,42811168058.36543,4.912998855392087,19165621457.324413,7.910774008491019,20308823460.04514,20.186552697403624,37104040709.29844,17.14187086449157,20769204188.290623,43.74138500450323,35033959317.933235,48.42344035357929,32038412871.32624,5.024564050046646,1727460504.9716625,0.6457930766678593,306791065.68078154,0.0,0.0,2.152407296550984,128818834.44027923,1.4101379054144405,19178759.392163638,0.0,0.0,1.4403624349494684,34836638.3096209,0.6244831019365447,4202304.181210757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,992.0597734925431,226660762560888.16,836.7764771985859,237402457637600.38,1115.0114866113067,317201737641186.9,343.1793483367636,172162552682558.44,353.43682269798904,223215751589780.53,244.13070649839048,162178020000294.25,215.60284535397756,131651593425410.0,210.23965351508343,120016633937125.11,164.14811518160664,89942476260695.39,191.42113663944238,75685492353824.7,155.01858824396885,46772808588204.97,154.74461559281477,41416884970977.47,136.95245995836976,30132334688227.062,91.91613916888949,14946036041138.824,53.44909313104712,8290621870287.625,64.87241399528558,6740341844824.97,46.719923476487025,4479939166624.764,41.57350621294473,2909045418743.9526,43.92004673692318,2329100564076.057,32.7460863735065,1787712399688.5437,34.360419135942905,1545331222244.6787,30.4185709002842,1017835555756.0878,17.51390693244033,337111967850.5347,9.808920325419958,248620693077.72806,9.332499143528137,145367338207.60138,11.748683308050826,132116231710.3097,8.804868200307016,81492275703.9416,8.291221675269945,74988353845.88527,3.9041483833839146,28448562810.66783,4.56539762505429,30014527016.678375,2.286171319037645,12011545682.473381,3.650848310610618,12329896309.191208,6.2612742921205555,15529545139.504978,7.496355076615942,11797272853.117582,17.785331156547386,18586308577.60232,28.97694337286198,25308317247.283504,3.682567482206705,2085067702.6335511,0.20014612729921277,116683094.11018275,0.17107284551305493,115194305.63160428,0.9337230379057998,63232904.36291617,0.4393733676400697,7715320.663742503,0.0,0.0,0.6476118194030805,20213827.911496013,0.008402338853969717,73016.96172460592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,712.9210051660962,143709317105130.16,820.276325198913,190500287815764.03,636.9283305324873,139497583748408.86,416.4591268337703,155792730729927.97,276.2422602426528,116232909346909.73,237.50312695597486,96576660639779.16,202.95666876465708,81624366797332.31,194.7432553984007,69027538857041.74,157.6885365652885,45659710394774.94,131.3795495973134,33282010499617.14,103.52916766243192,26435287860291.406,78.76323803206718,18809825407367.688,58.793873828802,9802826590618.29,33.76082333944584,5270345328045.911,34.16825036233226,4045704805777.971,27.03843146341614,2907937232544.812,22.389618434284166,1694523933002.8428,24.608307158006617,1546328549025.9321,20.507964784933446,1111206338571.298,14.568984224244174,706660157509.6837,19.15090725966285,819945219576.0226,10.713106974644157,336252795165.23456,5.226558043791874,135506370140.50911,5.205436134244243,78888259252.35735,6.979025144743862,94904977496.32857,4.603925677764033,54570332314.204414,4.110700136565265,38036992119.35934,1.3394189291648315,12376598780.611145,1.6872259434817156,12612435262.77099,1.2394456956466173,6646886237.070194,1.0644104780957986,4698936202.7024975,1.865548689506962,6916377622.2754135,2.5872743466314687,4545202458.15429,6.779121521926353,8930510756.567709,15.873053782066604,17780061768.021885,7.760156249978912,6132862806.679841,0.02752114766301559,13744820.81777884,0.059986810466933264,51004920.52556194,0.35150121685961827,29630652.643660165,0.2959230987901802,56794232.67128678,1.4006108529660288,27807883.366129756,0.21247665902540713,8381443.18276065,0.0,0.0,0.9965725157953619,9782371.02023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,710.4148084880837,119348498868190.58,526.6727979501951,92422552829318.48,419.7563804056487,89565803962502.86,290.15935283417883,73131006602291.58,231.7674840871702,74803623443054.72,166.1707849809881,53133930892622.484,142.20620723834529,40668351282488.25,125.85087547735696,29798402099483.926,81.0030178774921,22464768960197.45,57.65192705886737,17236380626318.33,55.89391270106435,13798903097616.535,32.089446080332195,7489379309924.293,28.589263300962482,4463684877094.6045,17.942072055434444,2627784323849.4,18.553077335532393,2517572009376.468,11.359132491918743,1326480232306.6094,9.00411163971626,826979401243.8953,13.18109676828763,822230469196.338,9.76856683396011,483426570429.3456,12.927394779306484,594584174527.5839,5.068551402965236,245273424847.3865,3.8395844907068177,73973589206.19684,3.1099156555492655,52397317159.652954,2.768021116876397,43319065625.08876,3.8850824000958113,36458050291.590034,2.732283519981942,22520475360.70811,0.39615728980854514,5216915500.09749,1.0729877213209826,6992783027.870608,0.5739692871848795,3918981624.7057076,0.5111885808193993,2834100428.673066,1.3653038534071895,4066819403.4238715,0.9883493115341403,2366833969.984754,1.7285380199799025,2728065533.6500797,7.619734854268625,10851015464.236845,6.062880702710508,6389835197.830221,0.0,0.0,0.0838807048460416,46581735.65616171,0.04376171717674158,4588678.65422141,0.10811755196215563,25788104.974384595,0.6100568107622442,15047325.017504254,0.0,0.0,0.4461608491914193,19583784.39384916,0.38496037967897356,4696327.9571484765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,586.3588648150215,72723125897013.08,368.38537794400935,49968501722236.68,421.4136662406265,54715214469555.3,250.6110988928646,49563978006630.29,148.8773704391594,34997352287097.938,129.1079078966075,30161654430334.918,97.23707915652147,21934232768763.383,64.23845201356968,16106376493806.598,39.825581238209196,11675286628603.062,39.27803235593386,8877656844028.09,28.384484663731495,6069175424581.491,17.359281334890913,3416462238629.5347,12.324779205939366,1975875739464.8545,14.968314492174734,2105227290031.9622,8.652555477462535,1291561225992.6372,5.769143892980438,654351699806.9318,9.57983513600561,641941621024.7188,6.3628872483289465,451575718169.86755,5.819049207467596,322740600207.7649,5.1926646471653966,228141516864.2041,4.234519727021851,84302296754.8874,1.187297504940892,17443110929.85046,1.672536453449022,21400491178.736195,1.3493488159405622,10391390231.835194,1.5595263843520142,14609893053.314253,0.9385650560266711,7068174144.321679,0.5112435636370325,3685914911.5021253,0.5227634562576605,3771051044.659192,0.20245772537376083,1173730228.873188,0.4527683499940802,1336067660.8598444,0.21682517913004712,633270624.3969059,0.7056294614593499,1563386807.0256863,2.448985062360548,3625597555.6881166,3.863475899556024,5235003339.514702,0.5151155986481161,200445571.4126021,0.0,0.0,0.0,0.0,0.28897481497725025,36026362.78195059,0.1756211303662107,5316797.057808311,0.0,0.0,0.1834705197545356,9875493.127166804,0.05532814313905015,828839.0649712336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,351.915130764108,31751419458554.48,368.8022565443547,35358341438519.41,283.6393252385782,28452119851900.973,190.87438674026413,24094784754603.12,123.89549333276896,21220436098271.258,82.58377162639694,15458979182453.992,56.67937157267875,10989148463395.4,45.86050245859181,8973132068457.764,27.843271950677035,7159354410796.3545,22.12794525719755,5147621446885.082,21.344613812637743,3290150503756.9146,6.156291313869895,1260947216734.3506,8.89488145057204,1307052793982.3054,5.371672633120747,885460078494.4841,5.5647667820138285,477318143731.6655,5.690640271757421,398624322565.00995,4.728765719772015,342782049096.21936,3.4776498714490836,176778765959.61523,4.174416655988679,245391966000.80518,2.3435118777604673,120882181365.69592,1.0485419626638937,20329337643.610973,0.8121580314697451,9676600359.180843,1.0707905204046082,15678136362.363743,0.7216871952204548,7998735543.6986885,0.8060355062976716,6950860892.892313,0.0891397628755944,565931769.2259101,0.07437642050131092,482592253.0175818,0.1325636756861031,636210149.4801359,0.08994439326245361,419522525.04473186,0.06286899663542665,211726835.66869378,0.2624025718964703,489474584.7608721,0.7402355785044261,1162670980.9862833,1.1662416234000907,1793340827.3122888,1.257355685603569,1455033678.5684164,0.0,0.0,0.0,0.0,0.08184788889441856,11437267.941498403,0.0624479570027408,19864004.54302787,0.36962885717809607,12162062.911865033,0.04320383677063952,2825200.225778871,0.0,0.0,0.2566237675400086,4175006.7999364296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,258.2266759267764,18522818309073.0,247.40883010886242,17307144234531.93,227.57934673773582,18318963480122.27,164.92023800594615,13172028112611.826,141.8158217467156,11013695001978.785,87.3764574417316,8216438291217.895,49.55056334120716,6347938810302.728,37.68935697172796,5093462328860.857,32.23984907629028,3829517636358.415,16.308326901171014,2268295878375.7,17.995765097725084,1519038677628.4617,6.435226940886293,689343950196.0725,8.71667852897762,756470434330.0968,6.0902715294847045,452192957837.5672,4.078030136812508,260024400034.4784,3.8391375153595577,254404480388.01367,2.940774419274591,147986221075.88196,2.416189770206015,161228473278.02628,2.0475426863209303,99766622389.26744,1.0990314313609322,29345373373.245655,0.670463078458898,11554900663.790266,0.3549778264523931,6582462823.171112,0.5775886741129568,4116990485.609745,0.3926235511742096,3877901760.398741,0.2994347153288252,2557172292.2703443,0.18887687183568583,1212488214.6125696,0.03362140371204099,186096955.47903734,0.0,0.0,0.12353958533815607,150373167.72567487,0.050372306877123255,90283576.38961211,0.23620409447213211,560430265.7359064,0.7597952176324232,1374578010.8319156,0.5823027817535773,892777074.1942544,0.14667442911111098,63633836.41998197,0.0,0.0,0.0,0.0,0.1672767391413275,28750919.641326807,0.12805585464824581,5071982.003655344,0.0,0.0,0.10010410537847143,7052247.088165804,0.06624143879602075,1297986.6352220068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.800000000000001,219.22034399890074,10391054209071.135,177.96672943766814,9295337095822.82,161.90412612162487,8055773708626.298,152.58793873587985,6762009065791.06,93.39575715514681,6150668338684.108,56.06411336136266,3845859620423.154,65.01873192403373,3533151046127.555,43.252709070724976,2630741197772.604,24.569036547623302,1705682810826.3054,16.737510280721605,965590538424.933,4.023606609770628,472557630624.2865,6.709072203919564,459087630378.1662,4.143114180938828,317318136972.2733,1.677705468745158,188011071834.6165,1.7401110950147884,145238251048.3299,1.5056697433732655,139347349042.8545,1.1293348464291344,84162166169.88203,1.4620259826379387,92995734188.83331,0.8682332492129898,42906843278.07421,0.2508995480163718,5543989147.8947935,0.4364105933379485,6664846568.579791,0.39073247088425145,6768755776.596746,0.19970542036728495,2385037945.703947,0.20353056857204493,1766398773.430775,0.0506835968247838,396032416.4730781,0.0,0.0,0.047823465631631014,283385058.4426697,0.022394388916796563,32609084.2046677,0.0,0.0,0.10684646797224628,223264612.49334115,0.2830616777022466,592873399.9544907,0.4232275238659329,827413452.046547,0.43353191130536445,563467070.9954157,0.0,0.0,0.0,0.0,0.04966261617779787,8939995.010115383,0.0,0.0,0.19543274218090578,8286783.243295071,0.027319058368739792,2301223.727510186,0.0,0.0,0.13796145398363366,2892125.8524978636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
