f,Om
1.122018454301963e-05,5.674225478956962e-15
1.4125375446227555e-05,6.2949577251282905e-15
1.778279410038923e-05,6.8401457151243494e-15
2.238721138568338e-05,7.324943036850428e-15
2.818382931264455e-05,1.8717552164619084e-14
3.5481338923357534e-05,5.0443081005075283e-14
4.466835921509635e-05,1.1733913213135113e-13
5.623413251903491e-05,2.1836471677188628e-13
7.079457843841373e-05,3.6303345442257253e-13
8.912509381337459e-05,5.539869910441371e-13
0.0001122018454301963,7.861596716119516e-13
0.00014125375446227554,1.0548480092317667e-12
0.00017782794100389227,1.3654024501907962e-12
0.000223872113856834,1.7233844175422499e-12
0.0002818382931264455,2.1384330195473893e-12
0.0003548133892335753,2.612908015834499e-12
0.0004466835921509635,3.1436611855221767e-12
0.0005623413251903491,3.7339914182092365e-12
0.000707945784384138,4.410365953147237e-12
0.0008912509381337459,5.210322691538027e-12
0.0011220184543019641,6.170067967588434e-12
0.001412537544622754,7.322515944912946e-12
0.0017782794100389228,8.671038168294192e-12
0.00223872113856834,1.0202499322955237e-11
0.002818382931264455,1.1928679534020554e-11
0.0035481338923357567,1.3919611231253366e-11
0.004466835921509635,1.6199280676408552e-11
0.005623413251903491,1.853528364043376e-11
0.00707945784384138,2.0321363327352012e-11
0.008912509381337459,2.0911149886400734e-11
0.01122018454301964,2.0492553297432266e-11
0.014125375446227554,1.960731575987807e-11
0.01778279410038923,1.852302614999406e-11
0.0223872113856834,1.665219821078014e-11
0.02818382931264455,1.3689488889744738e-11
0.035481338923357565,1.0031343315346615e-11
0.04466835921509635,5.801673779015151e-12
0.05623413251903491,2.0986400125312334e-12
0.0707945784384138,4.5094052617122847e-13
0.08912509381337459,4.0037655631784094e-14
0.1122018454301963,2.9799465041911084e-15
0.14125375446227553,0.0
0.1778279410038923,0.0
0.22387211385683423,0.0
0.2818382931264455,0.0
0.3548133892335753,0.0
0.4466835921509635,0.0
0.5623413251903491,0.0
0.7079457843841388,0.0
0.8912509381337459,0.0
