z,T,freq_0,freq_0_num,freq_1,freq_1_num,freq_2,freq_2_num,freq_3,freq_3_num,freq_4,freq_4_num,freq_5,freq_5_num,freq_6,freq_6_num,freq_7,freq_7_num,freq_8,freq_8_num,freq_9,freq_9_num,freq_10,freq_10_num,freq_11,freq_11_num,freq_12,freq_12_num,freq_13,freq_13_num,freq_14,freq_14_num,freq_15,freq_15_num,freq_16,freq_16_num,freq_17,freq_17_num,freq_18,freq_18_num,freq_19,freq_19_num,freq_20,freq_20_num,freq_21,freq_21_num,freq_22,freq_22_num,freq_23,freq_23_num,freq_24,freq_24_num,freq_25,freq_25_num,freq_26,freq_26_num,freq_27,freq_27_num,freq_28,freq_28_num,freq_29,freq_29_num,freq_30,freq_30_num,freq_31,freq_31_num,freq_32,freq_32_num,freq_33,freq_33_num,freq_34,freq_34_num,freq_35,freq_35_num,freq_36,freq_36_num,freq_37,freq_37_num,freq_38,freq_38_num,freq_39,freq_39_num,freq_40,freq_40_num,freq_41,freq_41_num,freq_42,freq_42_num,freq_43,freq_43_num,freq_44,freq_44_num,freq_45,freq_45_num,freq_46,freq_46_num,freq_47,freq_47_num,freq_48,freq_48_num,freq_49,freq_49_num
0.023134810847050154,328.73946636386205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236982642472947,22785503363.431923,3.2490571809270534,225834822851.24667,9.85200194119864,438381614364.74884,16.294327569772406,531252835217.97705,24.26447312668288,697018148339.5869,34.24689067348394,762327671703.3308,44.218811539324015,682901766374.3446,52.77254888372117,511472721772.9425,60.83241337497564,371403368868.5856,67.30439427876571,255476625482.82333,72.46776620380446,166090527919.4733,77.15489789887994,106599482294.95047,81.82185115668526,68325792460.95055,84.30737868193492,40483714816.87201,85.4772870144209,22836552570.3251,86.11238405543813,12496200084.940742,86.45162914961388,6802074365.024593,86.61433179717503,3695918289.3645563,87.64590229741391,2038895032.1311255,89.64716038044261,1156887594.3528485,90.32775265048208,633822846.5963994,90.33945985986114,343055476.5418594,90.3636284612403,185661976.7892363,90.36937320615571,100473535.70053056,89.2255193240327,52474347.144886024,74.75263183020512,15850053.653401986,58.42004640295623,3068894.276724911,48.92994367881846,866260.2477167778,45.19880132496477,368029.9018994815,39.08924599888101,129436.15400436586,34.25686587840579,52933.23120412976,22.590689450643133,15908.522151740593,8.311207774321591,2490.7858600931518,1.3791617631537683,154.27804992438294,0.026438052577871327,1.101561885305028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07187430628780886,986.2183990915862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42019685280009733,277384363502.123,4.458000262191793,2893803346699.276,10.996647339034073,4125320879223.1255,17.996494882465054,5553114536164.13,27.135484880491802,6898730691297.538,38.233666908846956,7553773014534.239,48.89022944199827,6575802200170.554,58.13907679561446,4896439575253.4,66.4004162497651,3478374956971.6543,73.27423777374202,2396883241951.5244,78.50199714804648,1555941604631.5906,83.68899662611298,1002872064784.4279,88.37277007073487,634045227501.3986,90.79262291786546,373292040292.9458,91.91950697291124,209255861302.07846,92.48942288555413,114241585971.11757,92.85221704927442,62247973089.49306,93.06300662455286,33821417347.980026,94.50579794958577,18844431441.471676,96.8587352080959,10735418403.786102,97.19106391414162,5840538881.803695,97.20388329360408,3160966190.420356,97.2225685089882,1710695454.057866,97.23049459949753,925795948.5356703,94.35264974437136,458227326.22910523,77.48054591852402,123226189.21008816,58.811616756337784,22212480.450426456,52.71079701927445,8103994.061186772,47.919752192117855,3291472.6080403747,41.30377011561449,1178300.2146736616,35.7155937486493,477949.4683994448,18.241807701467106,103207.46046862175,6.290688620656005,15397.649791278749,0.6316656808527017,583.7928375538538,0.029809758699690877,11.006321715422079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12427513622958618,1643.6973318193102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491330002926208,1226662407024.6475,5.790807697407506,10210595996283.219,12.252487977943584,12541331766787.707,20.31866451894612,17827617439903.94,30.676862529400566,21519640560994.625,43.05258075555275,23427489161676.605,54.189796694514094,19431796210850.45,64.18865200187882,14478938847577.95,72.95282048915261,10367149479858.926,79.69075596648466,6918500843508.743,85.38493096222922,4520456824813.078,90.97275185278892,2922165469497.986,95.45114671436315,1817335166861.4546,97.75983492994112,1061751781582.1338,98.87888390661145,590963967095.6368,99.42373228977344,322301097797.9883,99.78137646624072,175655528023.62558,100.16255262327012,95598997220.48967,102.03586447227902,53858630587.38164,104.56326141014115,30645828162.87331,104.66025908102351,16616015262.334177,104.67602062237648,8992601743.269108,104.6911156227292,4866598103.494293,104.69034717866435,2632605583.051525,98.97646998319522,1197787852.0617373,80.94599899041901,305042079.8506235,61.58332096634499,56739482.883204155,56.62366534803866,23217129.185308658,50.75255483768652,9078602.643443245,43.55769874528094,3297774.8944580206,36.414194649381365,1285936.5201802251,14.525843875339877,208214.06610936404,4.569287248364671,28580.238908059455,0.48844000182441644,1240.2115649394102,0.033742793813990965,34.05868368657693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18086131904198985,2301.1762645470344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601729248015815,2664360698366.27,6.826959532803035,23241834142308.684,13.863323023171866,25940420160539.152,23.146759582902277,37918593940452.484,34.84241984997223,47255613867542.82,48.346102867289574,49956507644412.16,60.02655856343957,40847780464721.695,70.8403820905674,30357244720047.168,79.53925661848577,21300006686220.1,86.25757921030981,13987358248097.34,92.39965422036256,9167179053648.99,98.45973117361068,5979718272940.003,102.82116628107788,3667773633703.4766,104.85560253661185,2116390352738.8455,105.94278354201694,1171100637257.3064,106.50800479036194,639282227983.202,106.8774415391533,348384528988.91156,107.7377967583536,190913165752.9098,110.11753246024789,109022361043.92213,112.35941874313892,61466293799.670364,112.38439530308952,33276602875.083084,112.40188470069663,18009365151.33861,112.42833033346096,9746479457.160704,112.31244246996097,5261584794.246287,103.03175152538823,2169410897.081612,84.19487056379707,526855446.3996786,65.63676423679651,111436853.613633,60.69039085684879,47261519.79699377,53.090853812779656,17358345.76119104,45.273632719740654,6386299.76004403,36.594600212914386,2407997.229568336,13.096442747578056,357540.91119375656,2.9682260691736775,31570.940496101815,0.3306456113169245,1670.6247508048511,0.038360396427638964,74.64494491977008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24227487685581683,2958.6551972747584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017264358862459063,125567364593.53789,1.11239543111935,8588017233288.8545,7.996526524777759,44285112760301.25,16.118238939447423,51989958528882.09,26.70615410980011,74225001647576.1,39.6468743354588,90955956335126.81,53.867335059004034,92099277152658.45,66.0198253774004,72134896186114.39,77.19906454922695,52839440534357.74,86.06946480900262,36785669414657.72,92.8751384173134,23835538087527.758,99.48035257492882,15642622405722.701,105.96518156336133,10216011213641.758,110.10733298684876,6208213869487.636,111.87637655551178,3521975190378.882,112.95750382695701,1943677853378.1868,113.49975208242958,1060499936738.4596,113.8297315206792,577657333683.4338,115.28202603626245,320172763287.9133,118.38260908625739,185237692608.95697,120.06896923165685,103209523939.00371,120.0874283123363,55864738076.53459,120.12540398106637,30234593293.949913,120.13659303744568,16362465574.03884,119.84812715244043,8803137918.45207,107.03776186755111,3335334652.0124626,86.38664900401108,744104782.2211261,70.25560033464912,189804292.8173324,64.46934483636024,79791354.47786857,55.158945077830474,27769158.658241224,46.91950455577597,10497064.70022615,33.1250383718737,3346403.0088544334,11.737639207457844,506841.311739433,1.7624780484175542,28181.879121468522,0.04381629500148977,255.97964239433176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3093114408547175,3616.1341300024824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722128674359285,19565692465479.875,8.284036887685565,64042068902748.0,18.34484077774386,88439405527293.58,30.157181345122694,124498980976399.23,45.159800528643885,161261139869217.56,59.7850674299608,150260556414888.84,72.48739554527835,115489669311547.03,83.83347454240592,82547496857435.88,92.5832169220384,56234658089094.19,99.62445029782806,36492980793365.54,106.74661651925516,24189077904557.348,113.56295512787618,15659288811669.025,117.13585605511477,9316945417592.088,118.7514101652724,5236104576749.027,119.80536031036036,2877756419619.2676,120.39230799646857,1571724274196.9233,120.66778760079265,856257762079.4656,122.8058118193026,481181323587.4948,126.80359652480432,282858102126.48834,127.74821732996018,155233734565.76743,127.78193764152384,84027494072.39923,127.81155174697254,45475784118.25478,127.82409763679304,24610782925.402424,126.78522290118657,13018863169.678522,110.83366559212459,4542894662.4273205,88.31146793769094,951441360.6900151,74.9975916285763,292553218.30553454,67.60166227710782,117991230.51369995,56.712093810394016,39807184.159091875,47.74255101041034,15190922.079832822,25.367783695089468,3358394.7485266537,9.024726106992542,524462.2653527505,1.175394469885427,26740.4759978259,0.05029855965946887,431.04639381018137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38296965930079163,4273.613062730206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.882746423250095,49528098389887.0,10.140442051262628,106627230674115.83,21.05045740896761,143110577431851.16,34.09777626905742,196664226898215.34,50.49393172877367,251001551054116.2,65.516789446659,224495894228275.94,78.45707239754977,165036816372622.66,90.16442099777693,118206187395716.94,98.90265690872039,78744638085242.06,106.30520573100162,52126676545592.44,114.08799358941502,34577539485492.074,120.61853450073684,21938463302934.11,123.82764441781077,12852715709485.387,125.47023562792555,7175586309911.667,126.40486480788601,3933874016398.2466,127.04050539866915,2155340896546.7217,127.5136737927612,1174777709179.012,130.54616152865097,674993380466.5251,135.02781475590686,397673903107.372,135.37712570898447,216371304288.7918,135.3997021672155,117106458556.05884,135.43314825414643,63378474865.513084,135.43316971217294,34291058105.39805,132.2140090784125,17226618575.220337,113.69978840008906,5520589945.298184,87.63466725967749,1047732359.7659657,79.49737239210795,416197689.73864555,70.09808337367136,158493225.62901956,58.044419679295245,53426692.98558055,47.446967821084606,19822493.02340909,18.416409068884594,2960906.553326024,5.3707044517878595,384238.5032757434,0.6684385417354841,18813.739913183235,0.05802636288552814,681.2324918857663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46452115771308106,4931.09199545793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283117630815183,75421527931326.81,13.244503310228374,180271214878763.38,24.39734684159152,228719908364665.72,38.46267792121614,315440898112926.25,55.744015929043655,366576685414694.06,70.66950032613981,303150463919025.94,84.84358762407267,224030598566988.25,96.21193851406204,158270640012101.3,105.14789732943518,104861076878418.95,113.27519392084426,69951670169158.55,121.19909517771373,46181213149318.02,127.63198742920028,29011706899536.43,130.34070647877317,16658585411110.496,132.02866643484197,9258303926503.27,132.9331194367939,5071546627092.261,133.5597442096058,2779130515128.2563,134.6920463687549,1529101289413.7815,138.71156658949118,900811337372.7748,142.90670579151356,525030320690.98474,142.9733635617101,284526002854.5879,143.00166886018482,153989415462.62167,143.02901589379778,83335913208.41478,142.97604000633885,45024586317.87103,136.63795083034864,20987618335.552094,116.31478590597962,6242279812.661038,92.19547433803464,1366633356.9420218,83.87908931370481,561016501.0897504,71.82973119877387,200220657.15350774,58.800707170959164,67670638.33946086,44.81283301086864,23029098.90591294,14.560386609489328,2987289.1242548996,3.0482418689667594,257058.29973968797,0.512041915634068,18072.90972735227,0.06722517703196038,1029.1433044770401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5556119295735696,5588.570928185655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044376330267279336,1923317002155.8123,4.237437586485589,119776252327829.73,15.622071642742776,274619093851900.9,27.247823829362765,341383853501151.44,42.810847748865996,469476094716424.06,60.21510868413564,484346481090396.9,75.43078743737185,380975615887607.8,90.67951766544402,288324845964056.9,102.54469823069162,204982581989679.03,111.82071158592444,135641900464946.02,120.45023916110317,90079259134359.88,128.99873506850716,59464095978815.96,134.6271655603821,36426327672039.45,137.07323269590026,20632982297348.9,138.69596748000285,11417368428854.164,139.61990720915927,6264170899067.259,140.19183265705448,3429799664389.244,142.55059660227988,1926216727326.0024,147.52855488499642,1159010041316.4734,150.66268020956696,660471746968.3807,150.69337653399123,357534848712.74695,150.75570488637243,193501587826.7365,150.77420125574852,104720989468.20074,150.60174573594904,56489002395.3336,139.91708192407387,23952579073.872032,117.59187705101046,6460405491.586048,97.31916869909608,1770010662.6487825,87.40156299052393,716429816.4368526,72.02373475244704,232551884.0726184,58.64094193022789,81271340.04399522,37.90536295691777,22686299.319654297,11.196295576645097,2757071.170831315,1.6570444788959675,165950.1997351954,0.07804437522333467,2772.4718623337435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6584131213808755,6246.049860913379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849839169551058,12094665865503.514,5.072719807209387,173628915453067.34,16.947952381273794,370094010758562.8,29.68086653511704,465964720480414.06,47.17950100625968,652276491809345.4,64.46065518943848,602311378904588.1,81.20944516492794,482464793312362.4,97.24178731361232,369856148284304.06,109.04413577782702,257570702144430.1,118.56789283380587,170962182155049.06,127.79206630293841,113627967199958.88,136.69806089647435,74196737393607.39,141.4361199336231,44150114234681.375,143.61728701133245,24692371420459.84,145.1736133511058,13579086415134.885,146.17364233910493,7471438982253.789,146.67171020273628,4094272228351.0225,150.07407299808563,2343763740622.787,156.504619322996,1440140217068.0413,158.01968631108485,796962439969.6196,158.07704423636568,431458857047.39026,158.12703656964865,233513510843.811,158.14819448227286,126375650173.00124,157.45028069257063,67405188403.97979,143.16606459255817,26658064107.383244,117.88134545362966,6688859257.928203,101.26475219584955,2190931366.104883,88.49732480263765,833318675.724485,71.11285585268453,261881288.49723816,57.183611125058896,92910293.50694409,24.717966144381933,15485100.418150878,7.0891607754635215,1951194.4550214333,0.670301757140564,79479.7488727369,0.09033380444332394,3910.265769903812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
