t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
5879.08,1.27034,0.380721,0.342362,5.934130043064389e-05,0.3142084078852841,5.344327821195911e-07,0.009062717951806808,4150.141202475168
1713.77,0.603325,0.537908,0.336434,0.00019936854143924677,0.3683226794472529,6.9648353691803e-07,0.008655237873877971,125.76551639788963
1645.59,0.24888,0.31519,0.3155,0.0006390957345280122,0.2745237275881468,4.267398810687908e-07,0.008332840793480805,9.17857003216737
11968.6,0.20855,0.237437,0.26455,0.0007433166954750104,0.21811985648598525,2.908631870682379e-07,0.006068747419296374,8.977314772425533
102.901,1.20238,0.770317,1.147,0.0001049366726793182,0.8150813489782627,2.6173693492776297e-06,0.02658703673057022,185.31226027738165
6756.07,0.586933,0.396548,0.289603,0.00018406448568514518,0.294289896351307,4.791693232383534e-07,0.007396442067861572,226.19178962643048
2764.39,0.232006,0.258259,0.298722,0.0006672895276538146,0.24167155022304312,3.450690166404954e-07,0.006616604856694069,10.105083111596862
3639.98,0.558941,0.61913,0.288776,0.00022783184930456456,0.36290887544329065,6.795051235766576e-07,0.0071954700808288105,90.30267802521365
9193.96,0.526162,0.272818,0.2907,0.00019652491657602878,0.2451372292246865,3.5335578679645486e-07,0.007069033553633354,257.56416463344124
3656.72,8.54063,0.663723,0.461655,4.246755839344473e-06,0.48031147511488986,1.084097535653611e-06,0.012692836388620555,2317506.5421690694
3057.67,0.525007,0.352849,0.324523,0.00021617671993120888,0.29453382381702387,4.798314529418967e-07,0.008546368450594718,147.10891366793416
11962.0,0.593944,0.311502,0.280117,0.00016789808817524533,0.2570820538835224,3.825160724405033e-07,0.007247973859924577,362.06355498089954
5255.29,1.13191,0.350363,0.345736,6.922462366270144e-05,0.30298665584747486,5.030014718850537e-07,0.009240307458077293,2923.9973524268257
10197.0,1.45902,0.358356,0.384975,4.88812382002597e-05,0.32330459399890227,5.604667840585387e-07,0.009578394821960325,6637.115309702718
1643.81,5.1988,0.551556,0.665594,9.29951565640429e-06,0.5269999649541653,1.265360860445781e-06,0.0162139267431075,245546.35716774064
4874.32,14.1948,0.518872,0.561631,1.9420571919633253e-06,0.46987418841844725,1.0451197801794703e-06,0.015075061208850707,19366181.51874902
1933.89,7.05512,0.588084,0.526095,5.62812611294533e-06,0.4840733001394834,1.0982856304769821e-06,0.015311209619896689,1079501.5834991713
822.609,0.625761,0.447671,0.583094,0.00020493212170244883,0.44400369869267264,9.509866046442615e-07,0.01230018808533828,85.59198118365987
443.178,6.86166,0.89293,0.706708,7.030885215828719e-06,0.6906056238811269,1.9856998552780927e-06,0.023275581199535874,329838.8553661223
3242.63,0.254694,0.252072,0.298406,0.0005767463515951851,0.23858948603872715,3.377657342939635e-07,0.006434850437141212,15.239390970332042
1888.46,9.83649,0.566295,0.612327,3.51617096268691e-06,0.5125553528493481,1.208086530117523e-06,0.016965041132775027,3440520.179636469
755.728,0.610974,0.452621,0.592764,0.00021391782874330344,0.45010585162700373,9.72869342952467e-07,0.012464323316912163,74.61975041700897
13214.4,0.272065,0.24473,0.249103,0.0004947934988236855,0.21494318467527038,2.838373554567001e-07,0.006316773407124118,27.303636909057772
4764.07,22.143,0.522598,0.560581,9.98017988870248e-07,0.47113310746863746,1.0497908742038256e-06,0.015230351656781426,113789885.87018777
57.6377,2.84994,1.16052,1.26472,3.2341989335654586e-05,1.0544773727340289,4.020303697402744e-06,0.07513551585755829,2783.5902025451846
10334.3,1.56946,0.428999,0.321935,4.403707353990348e-05,0.3228600658945929,5.591830151421591e-07,0.008334216096523796,8786.958312501056
5006.74,0.214791,0.274125,0.316327,0.0007712783178977881,0.2562205887319178,3.8038214896649205e-07,0.007057648468319402,6.226898863396737
1669.02,5.82317,0.547964,0.679948,7.87929502262973e-06,0.5307661138394133,1.2804680105198267e-06,0.01603563464633497,377491.41060283803
9873.84,15.8031,0.467887,0.514657,1.5765418913658173e-06,0.42709542182797744,8.913979135786045e-07,0.013174699928313265,39593368.580560006
13463.6,2.65483,0.386668,0.384762,2.0287854929904537e-05,0.3357831806352082,5.96982569107116e-07,0.01046846093649195,65010.58616912247
6936.89,5.9586,0.43642,0.51818,6.71177378038191e-06,0.41368225199697267,8.452299963911377e-07,0.01200527233443133,877070.24381339
12632.5,11.9932,0.450357,0.448022,2.2801852146445486e-06,0.3910405872489523,7.695434519282657e-07,0.01257973415140459,17143071.06117826
5323.72,0.440203,0.353372,0.289629,0.00027432745271689445,0.27822886103042965,4.363822222316968e-07,0.007460756648867486,85.68906508638624
279.04,0.514965,0.929233,0.582333,0.00033242213284109465,0.6369307153503367,1.7352034709552757e-06,0.01714317434143018,12.913384860181576
3557.3,0.299359,0.348934,0.474159,0.0005534506713858634,0.35327311742471945,6.497023001071379e-07,0.00911843962543347,8.852584521435162
5649.59,0.191434,0.225184,0.294095,0.0008596362332790891,0.22363251618107896,3.032180171864083e-07,0.005667570050393092,5.827249116916758
1162.83,2.36867,0.70086,0.554257,3.070635101516613e-05,0.5418369703242889,1.325290678874456e-06,0.016263266827797867,9697.408985953967
6144.55,22.2747,0.516529,0.555556,9.841011924847958e-07,0.4662809656512135,1.031833360498183e-06,0.014993681279689515,120187652.68717444
3168.25,1.32229,0.546922,0.354274,6.238246060644587e-05,0.3814125275250394,7.382243090569092e-07,0.00920095493981677,2629.5799519041493
675.021,1.51985,0.777272,0.611387,6.28405038442995e-05,0.5992587876122073,1.5675477243253326e-06,0.01865725252306446,1214.4569782564208
4655.87,3.41708,0.446385,0.530767,1.5636562549050485e-05,0.4234242025709445,8.786641019488681e-07,0.012342676480762794,88452.29743921653
8059.29,0.555062,0.281267,0.29739,0.0001837982215932189,0.25175774672906104,3.6940391278834856e-07,0.007312401698276787,294.5372707897444
2577.32,0.884277,0.5685,0.336665,0.00011432055553301331,0.3782783728919481,7.281417617589175e-07,0.008634973639849405,530.099062652112
