t0,a_i,m1,m2,nu0,M_ch,K,nu_max,Dt_max
8774.57,2.54743,0.427627,0.434764,2.282136740806658e-05,0.3753620595913761,7.18809886962324e-07,0.011867244995788154,39450.296536648486
7551.01,0.470075,0.37419,0.285693,0.00025184056302869715,0.2841199162030872,4.5189015825015477e-07,0.00731035039022452,103.94880466513648
2355.88,0.253214,0.318184,0.312702,0.0006228548032705032,0.2745966405183966,4.2692879983157265e-07,0.008246990352292104,9.8268040704671
11168.4,2.29948,0.40818,0.396979,2.5712204562590104e-05,0.3504251133453057,6.409962033686468e-07,0.01084013927048971,32187.093894927726
1471.59,21.266,0.80131,0.652574,1.2285111652250392e-06,0.6288575017227841,1.6987018631117732e-06,0.02059978705256429,40406136.106334336
8787.6,0.243009,0.227375,0.274882,0.000591115578842075,0.2174443906639307,2.893635126088299e-07,0.005759287196614277,16.646944218543428
7151.32,0.432503,0.277726,0.299924,0.00026698794099787695,0.25121391958979455,3.6807494217569683e-07,0.0071987827326247455,109.20981963516252
79.2759,0.833145,1.15413,1.19621,0.00020143150661382372,1.022848133209656,3.821337074387412e-06,0.07384447008019245,22.30250400927205
9916.38,342.221,0.522025,0.544496,1.6299251656608307e-08,0.46410656866811767,1.0238262926266436e-06,0.01524606778930641,6795718607909.027
1587.78,5.33332,0.789124,0.549899,9.38729570782753e-06,0.5716093206497126,1.4488683404914643e-06,0.01594502749225935,209140.68182711978
10400.2,0.316042,0.285657,0.264814,0.0004172467509675409,0.23940024937868098,3.3968086583701456e-07,0.006837727964506691,35.9643650852011
1484.46,1.17022,0.613043,0.559374,8.546390305071795e-05,0.5096822473773039,1.1968211759834944e-06,0.016660873407945632,700.5813543587136
9223.54,2.95565,0.55378,0.365248,1.885071415607476e-05,0.38984262208570714,7.656182646754304e-07,0.009541614180594809,61662.667235284236
4283.19,477.031,0.600647,0.611034,1.055643282618486e-08,0.5273915336893148,1.2669282180982846e-06,0.01852916645538291,17489508089109.379
213.011,0.197161,0.81327,0.319096,0.001214520460947978,0.4342064828083796,9.16270965919795e-07,0.007989952606422837,0.7672514667241247
6532.03,3.34752,0.463254,0.461258,1.5686080855301677e-05,0.4024160957422576,8.072145691149875e-07,0.01304576373194645,95473.14807253305
77.7156,0.746906,1.24262,1.14469,0.0002391654436935306,1.0380875283911246,3.9166976023011885e-06,0.07126080528096626,13.765525912593569
3551.26,0.444716,0.320921,0.335392,0.0002729444794808322,0.2855934878289843,4.558030779913399e-07,0.008469346604356769,83.15486551627411
1899.08,0.495585,0.457077,0.356164,0.0002582708233104232,0.35070324139781545,6.418443455284963e-07,0.009374675962774083,68.4302394306221
245.533,8.50804,0.915941,1.01322,5.592202584254579e-06,0.8384343396025851,2.7435434879142174e-06,0.038067355576327754,439584.6670957738
2217.36,0.373034,0.31998,0.34134,0.0003566367934666457,0.2876760318496593,4.6135604872267147e-07,0.00842613388553681,40.25702388166814
8107.02,6.77153,0.48179,0.470221,5.5326566154639685e-06,0.4143501382634654,8.47505580498787e-07,0.013341137255096941,1464231.1062123606
8688.75,18.6047,0.552704,0.481329,1.2661236934000148e-06,0.44880108892150317,9.681736449068138e-07,0.013607170331171961,65416276.58331034
3091.31,0.240534,0.282195,0.338672,0.0006673866605102612,0.2689041153550577,4.1228022181793524e-07,0.007260927914210925,8.458531381026718
10870.6,5.05611,0.432845,0.462682,8.316824075641955e-06,0.38954108425639994,7.646315274283724e-07,0.011990324239175431,547313.9662853215
5010.13,3.65999,0.572917,0.413263,1.4171022603492236e-05,0.42247372287794804,8.753792663819816e-07,0.011105905317279459,115427.51169320972
9549.08,0.46308,0.270275,0.292554,0.0002378740900419984,0.2447551600475875,3.524383673101637e-07,0.006988062019562547,155.18403039094056
7634.28,16.9812,0.528957,0.522761,1.464333613135392e-06,0.4577773153967871,1.0006615202326272e-06,0.015316686384150322,42945219.10698609
12189.2,1.0139,0.340599,0.314367,7.920628369588094e-05,0.28481603769613256,4.537369564577755e-07,0.008249699600422976,2263.3086292009757
3562.09,0.298573,0.307394,0.329774,0.0004888708294958809,0.27713813351146466,4.3353473517906405e-07,0.008053066463698551,18.469420086360042
7118.46,348.847,0.586478,0.540129,1.6277086728603178e-08,0.4898860171704764,1.1203537160119825e-06,0.015899514747247163,6232789707596.15
113.427,10.5849,1.35843,1.07333,4.524526745140591e-06,1.0497313736858491,3.990191280249266e-06,0.05656473351486267,531765.2645420711
145.024,11.9102,1.08126,1.14211,3.624684684584143e-06,0.9673430024571252,3.4820171867895255e-06,0.058737853636123265,1100754.7681790458
660.307,0.988599,0.803917,0.642402,0.00012224883782066607,0.6248244849327999,1.6805837224781758e-06,0.020089362826637883,192.07113970261418
13102.4,0.557822,0.350777,0.275968,0.00018986500493984028,0.27046789798558285,4.162839141303762e-07,0.0070551747338425935,239.6832937930497
1376.31,2.75824,0.686211,0.565594,2.440412304810308e-05,0.541838855367058,1.3252983633276683e-06,0.01677510421049723,17893.414270494708
829.041,0.193371,0.961052,0.328898,0.0013345731014407871,0.4761790631985494,1.0685969087602299e-06,0.008238119658801488,0.5110321391166291
6855.61,16.5558,0.529139,0.53511,1.530168692595394e-06,0.46323253400784864,1.020614753666218e-06,0.015566258352556147,37446287.36584492
3803.73,0.445473,0.293413,0.329532,0.000265237982441562,0.27060525540933766,4.166363241912649e-07,0.007619066876017232,98.18992964067179
412.159,2.75059,0.828208,0.734363,2.737940676487956e-05,0.6786755024799963,1.9288585255707868e-06,0.025013079361048327,9046.438508779413
12528.4,10.6989,0.469659,0.469961,2.7676449616399384e-06,0.40899333479221434,8.293231793099417e-07,0.013349966137452946,9489076.831950514
9985.34,0.314796,0.293626,0.26569,0.00042308512570012047,0.24309184061639086,3.4845555287538086e-07,0.006847787486450962,33.782739122562305
7584.32,0.634831,0.316937,0.312486,0.00015672095119406438,0.2739640532153693,4.252908682931249e-07,0.008243079178914748,391.3266052801837
2061.39,24.0973,0.642995,0.699182,9.785775836052367e-07,0.5836019609700571,1.4998850990720733e-06,0.02034908130901384,83932484.91061324
2584.67,0.497626,0.382549,0.575583,0.00027861277198155113,0.40681030787618344,8.219587080056425e-07,0.010076241460290769,43.654165098802665
4182.61,0.204087,0.257872,0.284291,0.0007979668850020047,0.23565377686933567,3.3086748796481006e-07,0.006632646490014037,6.532714820896183
5819.31,322.522,0.687773,0.541413,1.9125497006800752e-08,0.5304699172684824,1.2792772798996596e-06,0.015748699602933895,3550668605632.37
248.194,9.45913,0.916594,1.00374,4.759425553428701e-06,0.8348406560573975,2.7239726174109484e-06,0.038159958686502925,680603.117899226
536.45,16.9323,1.10439,0.382859,1.7488833962115183e-06,0.551086863408911,1.3632123671787085e-06,0.009815290835345368,19632833.198923666
2858.58,0.293678,0.280553,0.320218,0.00048662039067895024,0.2608162236851649,3.9182104384662044e-07,0.0072443845426135535,20.685035892817783
1703.25,0.852689,0.621211,0.37003,0.0001263416607909679,0.4146195656982885,8.484242509748153e-07,0.009628642859445714,348.47154622905833
2623.71,0.292362,0.303153,0.338119,0.0005061540266693833,0.2786316278342414,4.3743558210099205e-07,0.007903354065408402,16.683567427755982
784.938,0.19422,0.803539,0.32931,0.0012424760664085765,0.4392711917808357,9.341528798135283e-07,0.008289091485874462,0.7084250554231012
3647.65,0.361219,0.399818,0.509516,0.0004388830207746852,0.3923443612578003,7.738244456935286e-07,0.010739538063359517,13.801200242237142
13339.6,0.418671,0.390255,0.254558,0.00029617644522540227,0.2731457067683392,4.23175696503271e-07,0.006384090130302681,72.02213253375811
7000.67,0.419255,0.337191,0.288125,0.0002910551834976683,0.27117786800522875,4.181067282733707e-07,0.0074430115735105735,76.37376447986044
1968.51,9.27126,0.639008,0.560627,3.8766747624655685e-06,0.5208328369575881,1.2407778025676078e-06,0.016656669161747958,2582199.4196701664
342.403,12.6828,1.11339,0.85217,3.1014399760532227e-06,0.8464608445436962,2.7874572061067215e-06,0.03234446003347002,2083842.462293655
1106.91,7.07395,0.857109,0.592395,6.393809226231337e-06,0.6182221770924093,1.6510911644312388e-06,0.017670577603096548,511028.65802682616
3970.14,0.385501,0.32256,0.340705,0.00033997596911663846,0.288573199345883,4.637565719003611e-07,0.008509861871970356,45.49975879387947
5311.48,39.5603,0.532875,0.618143,4.308187901218098e-07,0.49935816758173424,1.156690092818498e-06,0.015526786844840879,970300062.5812767
8758.74,0.296619,0.287187,0.290292,0.0004700159455459744,0.25135797418721184,3.6842678720945183e-07,0.007511218120524348,24.135476591352305
5301.61,38.5527,0.533682,0.615526,4.474660246624583e-07,0.4986980228683808,1.1541426683851144e-06,0.015565614931584157,878932994.1508985
568.582,1.36394,0.734987,0.676241,7.451584606843864e-05,0.6136337763584421,1.630717933523344e-06,0.02197553371648235,741.082881551744
7621.8,0.400664,0.286714,0.29078,0.0002993961408768043,0.251361386853803,3.6843512408094763e-07,0.007495382924154873,80.37918058965555
1770.32,22.4117,0.847754,0.621476,1.1414992664889964e-06,0.6303744005093042,1.7055365595680152e-06,0.019008789964107715,48953007.13419018
1421.61,1.06753,0.623792,0.398282,9.158281347203607e-05,0.4317594182439983,9.076807384120446e-07,0.010541950165795122,768.1929528901899
127.977,5.79514,1.25184,1.01945,1.079402301505021e-05,0.9824135299851372,3.572898219874426e-06,0.048902536650119614,58443.00735954044
9641.83,12.204,0.476662,0.524341,2.3448082566354097e-06,0.43511848484279697,9.194807518104371e-07,0.013488141561219727,13317209.699503968
11567.1,5.449,0.449351,0.452314,7.459167124520617e-06,0.39246994389790746,7.74237302758766e-07,0.012624434527746097,722537.5903412756
52.2613,0.806711,1.21694,1.35477,0.00022114492236799616,1.1174714691456962,4.428508601623712e-06,0.09256184380672934,15.003041503044887
616.39,2.13569,0.789613,0.667357,3.8642118422193594e-05,0.6315000425261573,1.7106154621740904e-06,0.021378462412257233,4069.9951021573033
4734.97,0.765204,0.643491,0.30532,0.00014540085213789858,0.3806647796348522,7.35813774439214e-07,0.007656644277989614,276.2386906945479
8541.21,0.324868,0.353061,0.263028,0.0004235495930616325,0.26471731358714834,4.016372620149431e-07,0.0066713080726652964,29.222545620429784
6475.39,7.12305,0.495857,0.527556,5.31703377400324e-06,0.4452099104956959,9.552963649515625e-07,0.014229288742566472,1444282.6598125864
3553.86,0.772282,0.565962,0.327813,0.0001391852378898207,0.37222233261708415,7.088170088574495e-07,0.008368424573198072,322.19466524853925
1107.42,6.2048,0.87996,0.584142,7.822344335670126e-06,0.6215478260876212,1.665920756878409e-06,0.017278840819292308,295816.6546530906
387.982,0.611664,0.953141,0.694154,0.0002680768137441903,0.7063395318117782,2.0616705865533767e-06,0.02248135830621513,19.289824083773375
2160.49,0.76231,0.365372,0.582561,0.00014616195371352592,0.39947579824355495,7.974085264303621e-07,0.009516101463873205,251.3795794587838
6781.7,3.68907,0.576879,0.394321,1.3897028124568739e-05,0.4137128848876826,8.453343134809855e-07,0.010462274194558554,125918.17929767813
6219.39,9.09088,0.582901,0.458888,3.7206938782900836e-06,0.44959859698395055,9.710427093470352e-07,0.012708851047062163,3681345.6977186576
7453.07,0.422692,0.63232,0.252787,0.00034206196707416874,0.34104825955123874,6.126651101735523e-07,0.006196804926366113,33.87512971913796
646.94,14.1112,0.872189,0.754823,2.4043207294312437e-06,0.7059846961286816,2.0599447126398757e-06,0.026149139482036697,5559983.122768595
7181.84,1.53399,0.383411,0.358881,4.5310258605524234e-05,0.32288960592968047,5.592682883580552e-07,0.009599250903230012,8142.620555612083
927.243,11.1853,0.698513,0.874726,3.3501853903285927e-06,0.6796244216484912,1.9333554801557082e-06,0.02285992475054572,2445758.0127044474
5559.54,2.44882,0.439707,0.460435,2.4737918892645795e-05,0.3916848916726775,7.716578637997626e-07,0.012246408942045076,29637.997823242174
432.08,1.22034,1.20974,0.738533,0.00010345383144415548,0.8179131781138768,2.632542728859474e-06,0.024594165758302436,191.37076749042873
2478.66,3.42275,0.543999,0.584961,1.6765613585752516e-05,0.4910201302317448,1.1246798517351798e-06,0.01606699472922694,57380.10173172131
1821.2,0.16916,0.308573,0.311876,0.0011312262474862144,0.2700615209388626,4.152419944925667e-07,0.0081308232387036,2.049018541885442
448.913,3.51683,0.980413,0.736537,1.9851562913583002e-05,0.7382622267170351,2.2192922683396513e-06,0.024813759590584426,18531.406901554514
5984.41,4.44153,0.449196,0.524527,1.0533234623976627e-05,0.42231368172802486,8.748266520786503e-07,0.012457305761736771,254774.17858799995
9056.9,3.10485,0.431301,0.450143,1.7146653478093362e-05,0.3835655857239107,7.451827800407701e-07,0.011963382125013806,81564.4593159081
9683.5,1.46399,0.380908,0.388704,4.9484785677898963e-05,0.3349724549627674,5.945822132699283e-07,0.0103307500125749,6054.877954981694
148.253,11.2373,1.03725,1.17132,3.94189965788025e-06,0.9592088292352376,3.4333549089519477e-06,0.05163487813431977,892569.208661919
2173.55,0.346898,0.331443,0.349522,0.0004035549186938925,0.29628186017930663,4.845871097299811e-07,0.008775707414328987,27.564194130475663
581.229,5.73369,1.04514,0.685874,9.575069193211415e-06,0.7338227466485118,2.1970943258020396e-06,0.021907937841835444,130822.24997394232
1895.62,1.36937,0.569458,0.405283,6.156109652064013e-05,0.4170174272666247,8.566177991562565e-07,0.010838918465094273,2347.673196174514
4368.6,9.39195,0.531835,0.576827,3.6551808261130593e-06,0.4820961517280808,1.090819419756245e-06,0.01557444318564221,3436098.4640860846
9311.84,10.2849,0.466221,0.524747,3.0155924603686035e-06,0.43044052402412714,9.030642959627084e-07,0.013090019847529962,6932071.56341608
5006.86,0.326123,0.258783,0.316088,0.00040677663642045244,0.24873229149777884,3.620348440580881e-07,0.006602091076632582,36.10925011190695
5095.29,0.193066,0.244265,0.275399,0.0008490740371753602,0.22570939392841632,3.079258465475569e-07,0.006247705787508464,5.940400192526935
4247.8,3.79147,0.483227,0.545522,1.3727334633308753e-05,0.4468031146548624,9.610007786798941e-07,0.013695128725637329,114451.57517101809
2109.66,1.40593,0.593206,0.39719,5.964881706497635e-05,0.4208821710000968,8.698899258827191e-07,0.01053867565252697,2514.8136125807905
3126.56,0.316794,0.347034,0.307285,0.0004532859813808815,0.28417778565106144,4.520435700545964e-07,0.008014495134248031,21.67026883819258
7044.13,0.288133,0.305119,0.272003,0.000490780452856658,0.2507103376686692,3.6684602935136893e-07,0.007014968468562956,21.595562715643176
8507.95,0.735562,0.374134,0.306495,0.0001306679990970828,0.29450200296330253,4.797450559795961e-07,0.007941353472881406,563.3427159776597
