1588 0.674723 0.73632 0.326478
2166.04 0.253578 0.575249 0.269457
1281.76 0.886803 0.659489 0.539285
833.325 0.164302 0.441905 0.329072
9627.06 2.0863 0.388586 0.407258
4992.06 6.90958 0.472563 0.532954
4109.52 1.01213 0.533787 0.325079
293.154 1.1842 0.968658 0.755579
2929.16 4.43685 0.59035 0.43442
703.966 1.09074 0.77022 0.590283
12472.3 2.04405 0.377844 0.382045
11841.3 0.515716 0.382796 0.262642
12631.1 17.2592 0.441128 0.511769
56.4299 1.88108 1.34961 0.766798
6620.24 1.72836 0.40608 0.350327
5168.64 19.8032 0.813957 0.248508
9711.73 1.67062 0.369544 0.400635
2815.76 3.30035 0.546398 0.421062
2550.89 0.224369 0.299845 0.290845
5843.27 4.77098 0.450301 0.521801
4759.56 5.78243 0.472143 0.521092
1969.47 0.602153 0.57966 0.32321
4945.72 1.72234 0.388804 0.367444
1085.66 5.44129 0.753 0.553923
7833.94 0.238063 0.270897 0.278337
8244.21 2.28322 0.385526 0.423328
175.335 1.96796 0.873581 0.671768
887.664 0.913051 0.519605 0.587895
152.723 1.22105 1.36914 0.846836
13489.4 1.904 0.363959 0.391109
694.584 0.710899 0.480931 0.590854
4974.41 7.61348 0.663829 0.430169
6837.31 0.173579 0.262779 0.312111
5942.03 0.649492 0.28704 0.31746
273.89 0.714336 1.09473 0.683905
4578.87 0.420455 0.272231 0.306822
3495.92 8.9438 0.628969 0.468346
10213.1 0.335382 0.334827 0.252828
1477.82 1.00868 0.692078 0.532207
4003.1 0.177265 0.212188 0.290537
4688.38 0.246677 0.239873 0.282848
5000.6 3.72881 0.559312 0.393933
756.208 0.577911 0.546435 0.619297
307.495 1.18654 0.779323 0.779838
2544.62 0.436391 0.389998 0.547653
5106.64 0.327881 0.282063 0.311011
4273.99 1.13951 0.340456 0.35705
9353.64 0.362993 0.350827 0.25942
12096.3 0.698671 0.531173 0.26151
10844.8 0.370993 0.264185 0.267185
11694.9 2.58079 0.391825 0.411496
1093.2 0.60356 0.522561 0.621819
8469.03 0.321333 0.360468 0.255433
797.031 0.189718 0.804347 0.329295
2092.63 0.272075 0.341648 0.463267
73.1301 5.39653 1.30658 0.816964
7031.07 12.3275 0.484024 0.513177
206.336 1.28892 1.22594 0.751396
1779.23 0.467082 0.550638 0.315598
5966.54 5.19367 0.454795 0.521325
5989.31 0.355297 0.282016 0.310745
1912.71 0.663085 0.695288 0.320049
2052.44 0.656072 0.339898 0.541707
10285.4 0.24924 0.223111 0.257339
3751.85 0.370154 0.281441 0.306317
2171.87 8.02277 0.552743 0.520525
5169.57 0.23992 0.272768 0.309603
2395.25 0.233206 0.258782 0.304185
46.6103 3.7346 1.09479 1.01827
71.1044 2.46326 1.34436 1.06174
10609.5 1.78016 0.364884 0.397563
2797.14 0.323719 0.343068 0.479056
12085.3 0.481611 0.278566 0.273909
6471.61 15.469 0.470695 0.54291
4854.81 4.78608 0.4664 0.527203
6926.28 0.247771 0.248891 0.266028
7567.95 2.25184 0.403024 0.428285
1842.73 0.983744 0.349461 0.39132
11643.8 0.331678 0.321657 0.249639
4959.45 3.53525 0.444371 0.52866
198.436 0.962992 1.17055 0.736865
1318.05 8.21353 0.584949 0.662092
12237.1 0.547975 0.311076 0.274618
10755.2 3.70015 0.39962 0.433204
6162.83 7.44197 0.471035 0.516648
7452.02 0.761408 0.310263 0.312289
7135.47 0.338514 0.302781 0.271251
1323.17 1.08026 0.720292 0.536019
4278.26 4.2722 0.467012 0.527437
2563.98 0.261566 0.252159 0.309352
2570.47 1.39197 0.539493 0.367768
7035.95 3.7072 0.43493 0.43814
6005.85 3.74076 0.438565 0.398348
1889.18 1.04886 0.56886 0.361994
2533.87 0.575044 0.550461 0.311637
222.34 1.22196 0.859547 0.639898
4309.4 0.335839 0.291871 0.313637
2419.95 0.359643 0.354382 0.499076
11216.8 1.4711 0.353116 0.377761
1664.19 0.788036 0.529212 0.354526
6228.72 0.381751 0.281101 0.286802
1498.07 0.510455 0.345546 0.530755
4033.74 0.899748 0.554166 0.316789
1877.49 0.51825 0.315191 0.353633
2280.82 0.467985 0.530904 0.306293
1194.73 0.57696 0.407888 0.606096
7775.01 0.622035 0.346134 0.293485
2593.54 0.653672 0.324825 0.539569
1545.74 0.373653 0.6517 0.300814
927.205 1.03132 0.581616 0.559887
302.672 1.00491 0.667543 0.777334
9296.57 0.273431 0.334319 0.24832
4468.95 1.19163 0.347548 0.356338
10842.3 3.51991 0.407292 0.407467
2823.37 0.382612 0.604119 0.278501
323.321 0.957658 0.94273 0.624335
10990.6 3.1335 0.393563 0.423261
902.664 3.98784 0.727339 0.569662
