f,Om
1.0592537251772897e-05,4.311597967073178e-15
1.188502227437019e-05,3.821367843047503e-15
1.333521432163324e-05,3.232693585869711e-15
1.4962356560944327e-05,4.568979628010286e-16
1.6788040181225588e-05,1.8819202838757586e-16
1.883649089489802e-05,3.622420803367939e-16
2.1134890398366476e-05,2.4825852880950587e-15
2.3713737056616554e-05,7.765888417692908e-15
2.6607250597988085e-05,1.5636122684485593e-14
2.985382618917957e-05,2.7924814995930996e-14
3.3496543915782794e-05,4.847039183360106e-14
3.758374042884443e-05,7.109264386842893e-14
4.216965034285822e-05,1.0304308479801439e-13
4.731512589614803e-05,1.4328327525093508e-13
5.308844442309879e-05,1.9302373825872776e-13
5.9566214352901096e-05,2.53437707098855e-13
6.683439175686149e-05,3.2570255139582035e-13
7.498942093324559e-05,4.089101058666374e-13
8.413951416451947e-05,5.03581045843104e-13
9.440608762859227e-05,6.087267414086436e-13
0.00010592537251772897,7.237682692671624e-13
0.00011885022274370189,8.479296720175506e-13
0.0001333521432163324,9.81833431123143e-13
0.00014962356560944327,1.1258304618458885e-12
0.00016788040181225607,1.2815350835277781e-12
0.0001883649089489802,1.4481431337936663e-12
0.00021134890398366476,1.627402057932824e-12
0.00023713737056616554,1.820612433749188e-12
0.00026607250597988083,2.0285506883821028e-12
0.000298538261891796,2.2517793444884656e-12
0.00033496543915782794,2.4896950742000394e-12
0.0003758374042884443,2.741997113346871e-12
0.00042169650342858224,3.0081567617902574e-12
0.0004731512589614803,3.2878527573976454e-12
0.0005308844442309885,3.5823672055508684e-12
0.000595662143529011,3.8967094685916456e-12
0.0006683439175686149,4.234014353528981e-12
0.0007498942093324559,4.600399741923117e-12
0.0008413951416451947,4.999923764102165e-12
0.0009440608762859235,5.437153332561883e-12
0.0010592537251772887,5.916454846507109e-12
0.001188502227437019,6.443379900761785e-12
0.001333521432163324,7.020315204146639e-12
0.0014962356560944343,7.648301833406134e-12
0.0016788040181225606,8.32392704196086e-12
0.0018836490894898002,9.046162566834187e-12
0.0021134890398366475,9.81223249521941e-12
0.0023713737056616554,1.0625959929368888e-11
0.0026607250597988114,1.1487225038821368e-11
0.0029853826189179603,1.2405927918829042e-11
0.0033496543915782794,1.3396957201760481e-11
0.003758374042884443,1.4460804631631692e-11
0.004216965034285823,1.559468602772662e-11
0.004731512589614808,1.6774939845174594e-11
0.005308844442309885,1.7959822121144235e-11
0.005956621435290109,1.9077639431060895e-11
0.006683439175686149,2.0040817971906038e-11
0.007498942093324558,2.075072807301127e-11
0.008413951416451956,2.1121096257535523e-11
0.009440608762859235,2.1167873764994595e-11
0.010592537251772897,2.0919731018193492e-11
0.01188502227437019,2.0508020623888356e-11
0.01333521432163324,2.0018349544962665e-11
0.014962356560944343,1.9481923070085836e-11
0.016788040181225608,1.892270701885696e-11
0.01883649089489802,1.8292526517655947e-11
0.021134890398366475,1.7369366243161654e-11
0.023713737056616554,1.6120559313744295e-11
0.026607250597988113,1.4612373335820793e-11
0.029853826189179603,1.2893290062000022e-11
0.033496543915782793,1.1051078664453685e-11
0.03758374042884443,9.100840236339847e-12
0.042169650342858224,6.946158674767569e-12
0.04731512589614808,4.709673681042883e-12
0.053088444423098846,2.6546078523291727e-12
0.059566214352901097,1.5526479572999296e-12
0.06683439175686148,6.710290222784039e-13
0.07498942093324558,2.2963732920615353e-13
0.08413951416451956,7.055441348640345e-14
0.09440608762859236,9.653601692990498e-15
0.10592537251772897,5.969770343425367e-15
0.1188502227437019,0.0
0.1333521432163324,0.0
0.1496235656094433,0.0
0.16788040181225625,0.0
0.1883649089489802,0.0
0.21134890398366477,0.0
0.23713737056616552,0.0
0.26607250597988086,0.0
0.29853826189179633,0.0
0.33496543915782795,0.0
0.3758374042884443,0.0
0.4216965034285822,0.0
0.4731512589614803,0.0
0.530884444230989,0.0
0.5956621435290109,0.0
0.6683439175686149,0.0
0.7498942093324559,0.0
0.8413951416451965,0.0
0.9440608762859245,0.0
