f,Om
1.2589254117941661e-05,0.0
1.9952623149688786e-05,0.0
3.1622776601683795e-05,7.42007556427704e-16
5.0118723362727245e-05,6.543309184538405e-14
7.943282347242821e-05,3.1592930508790666e-13
0.00012589254117941674,7.730892656497034e-13
0.00019952623149688788,1.4011173080076104e-12
0.00031622776601683794,2.236096813631759e-12
0.0005011872336272725,3.3390103900014808e-12
0.0007943282347242822,4.718554023520045e-12
0.0012589254117941675,6.586878206675166e-12
0.0019952623149688807,9.267427846508757e-12
0.0031622776601683794,1.2803852591367679e-11
0.005011872336272725,1.6716240094493377e-11
0.00794328234724282,1.8243222552963482e-11
0.012589254117941675,1.6477547769041167e-11
0.019952623149688806,1.3207130061746315e-11
0.03162277660168379,6.895648747247183e-12
0.05011872336272725,9.686830535111168e-13
0.07943282347242821,6.34357420692785e-15
0.12589254117941687,0.0
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
