f,Om
1.2589254117941661e-05,7.589136913068744e-16
1.9952623149688786e-05,4.8165569760141305e-15
3.1622776601683795e-05,2.568161039460175e-14
5.0118723362727245e-05,1.0859286470088923e-13
7.943282347242821e-05,3.355403427008146e-13
0.00012589254117941674,7.661110975456989e-13
0.00019952623149688788,1.3892454985023049e-12
0.00031622776601683794,2.2268527474695955e-12
0.0005011872336272725,3.331111270690751e-12
0.0007943282347242822,4.711025471469573e-12
0.0012589254117941675,6.578246600244973e-12
0.0019952623149688807,9.256315926876809e-12
0.0031622776601683794,1.2789078169764076e-11
0.005011872336272725,1.6697052321107978e-11
0.00794328234724282,1.8223222465417626e-11
0.012589254117941675,1.6462626881467534e-11
0.019952623149688806,1.31937468673701e-11
0.03162277660168379,6.8867858545834466e-12
0.05011872336272725,9.667970899826954e-13
0.07943282347242821,6.36601190121553e-15
0.12589254117941687,0.0
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
