z,freq_0,freq_0_num,freq_1,freq_1_num,freq_2,freq_2_num,freq_3,freq_3_num,freq_4,freq_4_num,freq_5,freq_5_num,freq_6,freq_6_num,freq_7,freq_7_num,freq_8,freq_8_num,freq_9,freq_9_num,freq_10,freq_10_num,freq_11,freq_11_num,freq_12,freq_12_num,freq_13,freq_13_num,freq_14,freq_14_num,freq_15,freq_15_num,freq_16,freq_16_num,freq_17,freq_17_num,freq_18,freq_18_num,freq_19,freq_19_num,freq_20,freq_20_num,freq_21,freq_21_num,freq_22,freq_22_num,freq_23,freq_23_num,freq_24,freq_24_num
0.2,3.448048074852874,6817955577976.777,19.60745976758293,15759882213025.566,191.33292854226573,40675145821702.66,2807.1516486274627,179238440527352.62,2211.591508585771,134774097532727.0,945.1572946019942,47067509792846.266,426.85724184541704,6751081311859.381,172.07482415308303,1116411557320.0908,34.891868827752475,99459394343.79565,25.22459118476509,19146255083.899277,1.154642103874166,433493156.89636034,0.0,0.0,0.0,0.0,0.0,0.0,4080.625550112973,5081057949.9162855,15372.719251751048,3247300091.9534297,8043.949821723106,176772022.59941858,11480.87583994773,30117182.662956674,15344.056675369085,6031559.1024629185,577.984214250958,44252.60555354856,0.7411463527084333,14.199352756092232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,5.5409196921949615,52996685711926.07,43.6912941398703,158046439909345.88,637.8608833473278,741329208991993.0,2384.258448983828,699027112615549.9,1305.0381104267367,564444806895270.5,909.2656735585399,197584958944061.12,422.67635259238654,29867505469808.72,114.27428734451502,3255882385747.5654,36.6911678834215,301796577008.91876,12.918056936618019,22567224630.055874,6.273076723801581,8280397108.912925,0.0,0.0,0.0,0.0,111.66701638823184,1740462965.8662052,11520.605255222916,55994699913.439316,7029.129244904109,3808108960.47,9830.400584882182,694984551.4905908,16646.273307810756,133445308.56431279,1673.1994910744093,2530676.795219498,23.566912565160536,5766.982042746376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11.921034672143458,176490444874396.44,70.98983835154509,441882586682082.8,1140.0778383179168,1516851110344834.8,1422.890998664369,1126984918373403.2,1028.9345264416763,923970205314250.8,259.7901494032901,104987070954657.16,131.4624345952258,22256384224955.29,48.237258756754834,2795807468774.013,6.218224395243438,162063117842.75098,4.676319249843981,34235504399.298653,0.0,0.0,1.0936472673609252,1122742380.0349443,0.0,0.0,3190.3278993225954,89998402917.97119,9182.438403208938,52348532981.6584,8318.780122106396,4896224697.137342,14080.727458121994,825640650.9896175,3554.9477224253433,36312322.6379417,98.06636833150048,162507.84155916332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,3.8280126637375207,79323241426850.1,49.17000923242977,374159319994703.5,1555.5778633040052,2146676279288743.8,820.8339085950158,1365277325266471.2,471.7451129713062,475537876358160.8,178.5243381783242,79996215353968.23,71.66622431265102,10738873687425.904,35.5888546967665,2220884507638.527,6.544663409652214,110215362206.04764,0.0,0.0,0.0,0.0,0.0,0.0,8.392368940358246,833221735.1803863,4246.482079168965,130249747874.1634,4745.206205806582,23317383023.426434,5841.325592774306,3255082588.8400574,8826.791297477283,522093507.9134778,489.1813675710916,5031880.929671445,13.935818489920202,22128.775885894396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,2.1017244248464757,71689349815682.75,66.59742847263591,498538551546831.5,840.7282940373061,1457691939704366.5,516.1776997475511,833295062147725.6,254.81849714423467,277385851204730.47,101.17367441764647,44820075338604.93,33.5397964480806,5913658493144.548,16.327997168692235,780609945574.8364,7.437523088870261,180104714407.6855,2.7261652271126384,9822167344.832844,0.0,0.0,0.0,0.0,128.69129810658117,14045612944.763828,5437.669321537617,131222862169.9994,3049.7697051398436,10409438642.06908,3516.4759622004385,1447889125.854464,2147.473893346988,141042889.9679698,69.41274378929926,759178.0293056255,1.4920416881049479,3351.920017319028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,5.003360609243825,161082361487326.53,46.30113713220278,304747303700110.6,503.9898121092049,1066962970274215.2,294.7482660508507,606285987685689.1,183.30513725249435,182743554683890.16,75.35688665846538,32144038615994.22,51.746299042494016,8757761421279.857,17.15503611829886,767471508645.612,1.578578561655467,22942498350.00592,0.9654116943544307,7766244891.302357,0.0,0.0,0.0,0.0,448.6474026191167,46858006697.17144,2392.673338224181,56059271329.3125,1865.0348234587948,5356195206.333592,3309.7867131051853,918041024.1876156,306.97637930505067,15013165.329451824,12.61284850599962,140007.52590144763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,2.457851947870512,76921598651283.06,61.235166404969966,383717256277596.5,284.7599067149162,688865708840409.2,247.01648999505645,471079822385485.25,180.64766886204558,181235735185299.7,66.87029437159313,27910103667484.543,24.180809728672983,3187007202572.5005,6.888024555364771,338161005853.7947,0.07203194374573116,592702392.0545365,1.8923913759459157,3877675202.83727,0.0,0.0,0.0,0.0,316.0562552394807,32307782739.587383,869.9767712875669,18775864156.651577,894.2105078791717,2013189769.622691,1583.230273195024,409937347.46209764,64.28070507538371,2442438.175974515,0.3455485755617401,5066.62737445178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.418240447292992,39488854854487.59,29.89998126466977,202479021848016.7,167.80073396978162,395722953892913.6,118.11191556063505,233265318492944.6,61.835762527300744,58655643477366.1,17.64015242166498,7095578070419.653,12.327679705448292,1513021807864.1597,3.9933501319901255,153874501599.60916,1.0754840344558654,10150097096.28822,0.0,0.0,0.0,0.0,2.3322164764061184,814556269.4803946,312.5788385279775,25582710197.390488,281.70332887228926,4499061822.542708,516.351861441522,872928934.260094,486.2135798841723,134639599.8473854,24.372710241099526,891090.1278464847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,1.3907660384481657,33765255610595.543,21.021041880023237,139023042369588.75,104.27241784851486,250560829002438.12,69.16492832327683,108459780535719.66,25.031931260158903,16425364262424.254,11.549401733146205,3714481899199.2656,5.679995611373487,535375158435.7724,1.3562016873905722,28636530465.158966,0.6653193889005052,5642746122.94945,1.5492661111800632,3102655292.961688,0.295460141334889,300782979.74493974,5.884429899607456,1753095767.8083782,415.0707019367152,25197286002.314777,145.5708202857599,1312157101.7037296,316.57828487303624,424300562.2621949,128.04609834458088,34106633.47533708,6.6597359529226,238622.79090577905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,0.7013935148876271,15739070237615.215,11.491872584868624,81292819009866.88,59.846945093860015,132352795223105.2,35.419341800192555,44780302697373.35,10.63211855917285,5618308778185.226,5.520196081691714,1212693411566.332,2.721515935806433,241764961475.69608,0.9885497570321573,34836708109.10977,0.0,0.0,0.03696060642575455,118568889.84626564,0.0,0.0,8.819876934874491,2346356753.7050595,142.7465861000265,8790168397.639421,93.09113748101319,692528090.4570239,257.54208672857067,265282367.60937998,27.69444876173931,5734238.8287246125,2.079499101553095,78904.53887352189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
