f,Om
1.0592537251772897e-05,0.0
1.188502227437019e-05,0.0
1.333521432163324e-05,0.0
1.4962356560944327e-05,2.3333509276628554e-18
1.6788040181225588e-05,5.1205458217035054e-17
1.883649089489802e-05,3.0528068928897613e-16
2.1134890398366476e-05,1.2546403211529748e-15
2.3713737056616554e-05,3.58371934511016e-15
2.6607250597988085e-05,9.518705982052087e-15
2.985382618917957e-05,1.9883681013255545e-14
3.3496543915782794e-05,3.595289318504935e-14
3.758374042884443e-05,5.703230770006408e-14
4.216965034285822e-05,8.521379893704732e-14
4.731512589614803e-05,1.2226275396789048e-13
5.308844442309879e-05,1.6816496486530928e-13
5.9566214352901096e-05,2.2672516475978046e-13
6.683439175686149e-05,2.9447363780394383e-13
7.498942093324559e-05,3.764820193544634e-13
8.413951416451947e-05,4.695768896880603e-13
9.440608762859227e-05,5.738580353668484e-13
0.00010592537251772897,6.892022621661907e-13
0.00011885022274370189,8.138856643460047e-13
0.0001333521432163324,9.48333864214938e-13
0.00014962356560944327,1.0928756780708715e-12
0.00016788040181225607,1.2486696125096303e-12
0.0001883649089489802,1.4152140071566242e-12
0.00021134890398366476,1.5951850272838196e-12
0.00023713737056616554,1.7888009098596984e-12
0.00026607250597988083,1.9978053319541265e-12
0.000298538261891796,2.220695373496761e-12
0.00033496543915782794,2.4612312405814715e-12
0.0003758374042884443,2.7156059909729296e-12
0.00042169650342858224,2.986908950693772e-12
0.0004731512589614803,3.2700213023606634e-12
0.0005308844442309885,3.5672230825752215e-12
0.000595662143529011,3.883065593118395e-12
0.0006683439175686149,4.220503922634836e-12
0.0007498942093324559,4.585578047508596e-12
0.0008413951416451947,4.982939502380088e-12
0.0009440608762859235,5.417595788846773e-12
0.0010592537251772887,5.892903928866369e-12
0.001188502227437019,6.414842861061491e-12
0.001333521432163324,6.9883903711721834e-12
0.0014962356560944343,7.613372868733979e-12
0.0016788040181225606,8.291239323416135e-12
0.0018836490894898002,9.020891506122887e-12
0.0021134890398366475,9.791908297870295e-12
0.0023713737056616554,1.0612230975072849e-11
0.0026607250597988114,1.1482561095759352e-11
0.0029853826189179603,1.2400918407195755e-11
0.0033496543915782794,1.3383503854814296e-11
0.003758374042884443,1.443299499445575e-11
0.004216965034285823,1.5538577567365035e-11
0.004731512589614808,1.6676359421283295e-11
0.005308844442309885,1.7797667005199925e-11
0.005956621435290109,1.881816322260092e-11
0.006683439175686149,1.9715130903787364e-11
0.007498942093324558,2.0287470612533452e-11
0.008413951416451956,2.053984448639092e-11
0.009440608762859235,2.048621204082811e-11
0.010592537251772897,2.0125264625794703e-11
0.01188502227437019,1.9734291788813085e-11
0.01333521432163324,1.9139766535659002e-11
0.014962356560944343,1.852558851630354e-11
0.016788040181225608,1.8002168699365592e-11
0.01883649089489802,1.726593566254037e-11
0.021134890398366475,1.6246900398727124e-11
0.023713737056616554,1.4892187573233078e-11
0.026607250597988113,1.3351254968907394e-11
0.029853826189179603,1.161980106418846e-11
0.033496543915782793,9.702168386680299e-12
0.03758374042884443,7.70009555967643e-12
0.042169650342858224,5.768389802444304e-12
0.04731512589614808,3.3018222834363673e-12
0.053088444423098846,2.0063687893120443e-12
0.059566214352901097,9.993108185178918e-13
0.06683439175686148,4.1450006550869316e-13
0.07498942093324558,1.0529516510561368e-13
0.08413951416451956,1.3661520572498178e-14
0.09440608762859236,6.780391732051761e-15
0.10592537251772897,0.0
0.1188502227437019,0.0
0.1333521432163324,0.0
0.1496235656094433,0.0
0.16788040181225625,0.0
0.1883649089489802,0.0
0.21134890398366477,0.0
0.23713737056616552,0.0
0.26607250597988086,0.0
0.29853826189179633,0.0
0.33496543915782795,0.0
0.3758374042884443,0.0
0.4216965034285822,0.0
0.4731512589614803,0.0
0.530884444230989,0.0
0.5956621435290109,0.0
0.6683439175686149,0.0
0.7498942093324559,0.0
0.8413951416451965,0.0
0.9440608762859245,0.0
